RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714657127.9595966,0.50156897306442261  1.0393844842910767 0.27756619453430176,-0.0023877595085650682 0.00053434283472597599 -0.0045579532161355019    0.99998664855957031,0.50156897306442261  1.0393844842910767 0.27756619453430176,-0.0023877595085650682 0.00053434283472597599 -0.0045579532161355019    0.99998664855957031
1714657127.9645853,0.50148612260818481  1.0394741296768188 0.27723833918571472,-0.0025281517300754786 0.00040589424315840006   -0.00453580217435956    0.99998641014099121,0.50148612260818481  1.0394741296768188 0.27723833918571472,-0.0025281517300754786 0.00040589424315840006   -0.00453580217435956    0.99998641014099121
1714657127.9695883,0.50157862901687622  1.0393959283828735  0.2775421142578125,-0.0023392555303871632 0.00047028440167196095 -0.0045713824220001698    0.99998670816421509,0.50157862901687622  1.0393959283828735  0.2775421142578125,-0.0023392555303871632 0.00047028440167196095 -0.0045713824220001698    0.99998670816421509
1714657127.9745872,0.50158482789993286  1.0393718481063843 0.27756336331367493,-0.0023226013872772455 0.00049678323557600379 -0.0045847250148653984    0.99998664855957031,0.50158482789993286  1.0393718481063843 0.27756336331367493,-0.0023226013872772455 0.00049678323557600379 -0.0045847250148653984    0.99998664855957031
1714657127.9795871,0.50156140327453613  1.0393731594085693 0.27758511900901794,-0.0022990277502685785 0.00053616060176864266 -0.0045569012872874737    0.99998682737350464,0.50156140327453613  1.0393731594085693 0.27758511900901794,-0.0022990277502685785 0.00053616060176864266 -0.0045569012872874737    0.99998682737350464
1714657127.9845843,0.50150424242019653  1.0394704341888428 0.27720123529434204,-0.0024943312164396048 0.00041042818338610232 -0.0045436909422278404    0.99998646974563599,0.50150424242019653  1.0394704341888428 0.27720123529434204,-0.0024943312164396048 0.00041042818338610232 -0.0045436909422278404    0.99998646974563599
1714657127.9895861,0.50161641836166382  1.0393764972686768 0.27753722667694092,-0.0023017013445496559 0.00050530070438981056 -0.0045864852145314217    0.99998670816421509,0.50161641836166382  1.0393764972686768 0.27753722667694092,-0.0023017013445496559 0.00050530070438981056 -0.0045864852145314217    0.99998670816421509
1714657127.9945838,0.50164264440536499  1.0393544435501099 0.27758145332336426,-0.0022676829248666763 0.00056022935314103961  -0.004613102413713932    0.99998664855957031,0.50164264440536499  1.0393544435501099 0.27758145332336426,-0.0022676829248666763 0.00056022935314103961  -0.004613102413713932    0.99998664855957031
1714657127.9995897,0.50162917375564575  1.0393878221511841 0.27760329842567444,-0.0022181726526468992  0.0005876440554857254 -0.0046145250089466572    0.99998670816421509,0.50162917375564575  1.0393878221511841 0.27760329842567444,-0.0022181726526468992  0.0005876440554857254 -0.0046145250089466572    0.99998670816421509
1714657128.0045831,0.50164788961410522    1.03937828540802 0.27753749489784241,-0.0022877771407365799 0.00060590228531509638 -0.0045813154429197311    0.99998670816421509,0.50164788961410522    1.03937828540802 0.27753749489784241,-0.0022877771407365799 0.00060590228531509638 -0.0045813154429197311    0.99998670816421509
1714657128.0095832,0.50164860486984253  1.0394070148468018 0.27753368020057678,-0.0022841240279376507 0.00059013126883655787  -0.004624485969543457    0.99998652935028076,0.50164860486984253  1.0394070148468018 0.27753368020057678,-0.0022841240279376507 0.00059013126883655787  -0.004624485969543457    0.99998652935028076
1714657128.0145841,0.50161248445510864  1.0394226312637329 0.27754032611846924,-0.0023354233708232641 0.00056139507796615362 -0.0047450801357626915    0.99998587369918823,0.50161248445510864  1.0394226312637329 0.27754032611846924,-0.0023354233708232641 0.00056139507796615362 -0.0047450801357626915    0.99998587369918823
1714657128.019582,0.50158846378326416  1.0394251346588135 0.27759534120559692,-0.0022689600009471178 0.00065801787422969937 -0.0046448027715086937    0.99998641014099121,0.50158846378326416  1.0394251346588135 0.27759534120559692,-0.0022689600009471178 0.00065801787422969937 -0.0046448027715086937    0.99998641014099121
1714657128.0245821,0.50161665678024292  1.0394182205200195 0.27751904726028442,-0.0022638426162302494 0.00060702738119289279 -0.0047168377786874771    0.99998611211776733,0.50161665678024292  1.0394182205200195 0.27751904726028442,-0.0022638426162302494 0.00060702738119289279 -0.0047168377786874771    0.99998611211776733
