RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1715862529.6654062,0.54816752672195435 0.26464360952377319 0.32024180889129639, 0.49676916003227234 -0.50381946563720703 -0.49754443764686584  0.50183254480361938,0.54816752672195435 0.26464360952377319 0.32024180889129639, 0.49676916003227234 -0.50381946563720703 -0.49754443764686584  0.50183254480361938
1715862529.6704104,0.54816806316375732 0.26463350653648376 0.32024627923965454, 0.49676796793937683  -0.5038449764251709 -0.49749350547790527  0.50185859203338623,0.54816806316375732 0.26463350653648376 0.32024627923965454, 0.49676796793937683  -0.5038449764251709 -0.49749350547790527  0.50185859203338623
1715862529.6754119,0.54817181825637817 0.26464042067527771 0.32021671533584595, 0.49677601456642151 -0.50384420156478882 -0.49748677015304565  0.50185811519622803,0.54817181825637817 0.26464042067527771 0.32021671533584595, 0.49677601456642151 -0.50384420156478882 -0.49748677015304565  0.50185811519622803
1715862529.6804328,0.54816025495529175 0.26464110612869263 0.32024025917053223, 0.49677586555480957 -0.50386041402816772 -0.49747306108474731  0.50185555219650269,0.54816025495529175 0.26464110612869263 0.32024025917053223, 0.49677586555480957 -0.50386041402816772 -0.49747306108474731  0.50185555219650269
1715862529.6854463,0.54815435409545898 0.26463943719863892 0.32024562358856201, 0.49680286645889282 -0.50386744737625122 -0.49746280908584595  0.50183188915252686,0.54815435409545898 0.26463943719863892 0.32024562358856201, 0.49680286645889282 -0.50386744737625122 -0.49746280908584595  0.50183188915252686
1715862529.6904373,0.54814869165420532 0.26465019583702087    0.32023885846138, 0.49679246544837952 -0.50387299060821533 -0.49744501709938049  0.50185424089431763,0.54814869165420532 0.26465019583702087    0.32023885846138, 0.49679246544837952 -0.50387299060821533 -0.49744501709938049  0.50185424089431763
1715862529.6954205,0.54813945293426514 0.26472404599189758 0.32018408179283142, 0.49676883220672607 -0.50386446714401245 -0.49740591645240784  0.50192499160766602,0.54813945293426514 0.26472404599189758 0.32018408179283142, 0.49676883220672607 -0.50386446714401245 -0.49740591645240784  0.50192499160766602
1715862529.7004583,0.54809904098510742 0.26476991176605225 0.32022222876548767, 0.49677979946136475 -0.50385445356369019 -0.49738433957099915  0.50194549560546875,0.54809904098510742 0.26476991176605225 0.32022222876548767, 0.49677979946136475 -0.50385445356369019 -0.49738433957099915  0.50194549560546875
1715862529.7054036,0.54810082912445068 0.26481345295906067  0.3202073872089386, 0.49676346778869629 -0.50383639335632324 -0.49738860130310059  0.50197559595108032,0.54810082912445068 0.26481345295906067  0.3202073872089386, 0.49676346778869629 -0.50383639335632324 -0.49738860130310059  0.50197559595108032
1715862529.7104414,0.54805660247802734 0.26483428478240967 0.32020851969718933, 0.49676412343978882 -0.50386577844619751 -0.49730205535888672  0.50203120708465576,0.54805660247802734 0.26483428478240967 0.32020851969718933, 0.49676412343978882 -0.50386577844619751 -0.49730205535888672  0.50203120708465576
1715862529.715451,0.54806745052337646 0.26484137773513794 0.32024365663528442,  0.4967406690120697 -0.50390303134918213 -0.49736267328262329  0.50195693969726562,0.54806745052337646 0.26484137773513794 0.32024365663528442,  0.4967406690120697 -0.50390303134918213 -0.49736267328262329  0.50195693969726562
