RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714663652.3273134,0.50157654285430908  1.0917690992355347 0.27739888429641724,-0.0036665692459791899  0.0022579752840101719    0.39149191975593567    0.92017143964767456,0.50157654285430908  1.0917690992355347 0.27739888429641724,-0.0036665692459791899  0.0022579752840101719    0.39149191975593567    0.92017143964767456
1714663652.3322918,0.50159430503845215   1.091808557510376 0.27742683887481689,-0.0036659680772572756   0.002179041039198637    0.39136126637458801    0.92022722959518433,0.50159430503845215   1.091808557510376 0.27742683887481689,-0.0036659680772572756   0.002179041039198637    0.39136126637458801    0.92022722959518433
1714663652.3373108,0.50157994031906128  1.0917631387710571  0.2774423360824585,-0.003620583564043045 0.0022022910416126251   0.39147832989692688   0.92017757892608643,0.50157994031906128  1.0917631387710571  0.2774423360824585,-0.003620583564043045 0.0022022910416126251   0.39147832989692688   0.92017757892608643
1714663652.3423131,0.50158464908599854  1.0917994976043701 0.27742338180541992,-0.0036448258906602859  0.0022179854568094015     0.3913361132144928    0.92023789882659912,0.50158464908599854  1.0917994976043701 0.27742338180541992,-0.0036448258906602859  0.0022179854568094015     0.3913361132144928    0.92023789882659912
1714663652.3472896,0.50158816576004028  1.0917959213256836 0.27740749716758728,-0.0036349415313452482  0.0022214371711015701    0.39132082462310791    0.92024445533752441,0.50158816576004028  1.0917959213256836 0.27740749716758728,-0.0036349415313452482  0.0022214371711015701    0.39132082462310791    0.92024445533752441
1714663652.352288,0.50155520439147949  1.0918223857879639 0.27727556228637695,-0.0037053811829537153  0.0021827870514243841    0.39133179187774658    0.92023962736129761,0.50155520439147949  1.0918223857879639 0.27727556228637695,-0.0037053811829537153  0.0021827870514243841    0.39133179187774658    0.92023962736129761
1714663652.3572927,0.50159525871276855  1.0917507410049438  0.2774452269077301,-0.0035880084615200758  0.0021805537398904562    0.39146921038627625    0.92018163204193115,0.50159525871276855  1.0917507410049438  0.2774452269077301,-0.0035880084615200758  0.0021805537398904562    0.39146921038627625    0.92018163204193115
1714663652.3622942,0.50160789489746094  1.0918052196502686 0.27737665176391602,-0.0036279112100601196  0.0022282938007265329    0.39131170511245728    0.92024832963943481,0.50160789489746094  1.0918052196502686 0.27737665176391602,-0.0036279112100601196  0.0022282938007265329    0.39131170511245728    0.92024832963943481
1714663652.3673913,0.50161105394363403  1.0917594432830811 0.27742773294448853,-0.0036077050026506186  0.0022075069136917591     0.3914344310760498     0.9201962947845459,0.50161105394363403  1.0917594432830811 0.27742773294448853,-0.0036077050026506186  0.0022075069136917591     0.3914344310760498     0.9201962947845459
1714663652.3722854,0.50168770551681519  1.0917805433273315 0.27744635939598083,-0.0036374200135469437    0.00214982102625072    0.39130601286888123    0.92025089263916016,0.50168770551681519  1.0917805433273315 0.27744635939598083,-0.0036374200135469437    0.00214982102625072    0.39130601286888123    0.92025089263916016
