RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714993172.1386778,0.51836949586868286  0.7882428765296936 0.31729921698570251, 0.53079599142074585 -0.46374854445457458 -0.45881843566894531  0.54099774360656738,0.51836949586868286  0.7882428765296936 0.31729921698570251, 0.53079599142074585 -0.46374854445457458 -0.45881843566894531  0.54099774360656738
1714993172.1536689,0.51936757564544678  0.8032066822052002  0.3171711266040802, 0.52586698532104492 -0.46975821256637573 -0.46476715803146362  0.53552085161209106,0.51936757564544678  0.8032066822052002  0.3171711266040802, 0.52586698532104492 -0.46975821256637573 -0.46476715803146362  0.53552085161209106
1714993172.1636686,0.52016371488571167 0.81074905395507812 0.31642752885818481, 0.52308070659637451 -0.47253382205963135 -0.46813419461250305  0.53286844491958618,0.52016371488571167 0.81074905395507812 0.31642752885818481, 0.52308070659637451 -0.47253382205963135 -0.46813419461250305  0.53286844491958618
1714993172.1686723,0.52055752277374268 0.81586194038391113 0.31644690036773682, 0.52131855487823486 -0.47445306181907654 -0.47026151418685913  0.53101348876953125,0.52055752277374268 0.81586194038391113 0.31644690036773682, 0.52131855487823486 -0.47445306181907654 -0.47026151418685913  0.53101348876953125
1714993172.1737006,0.52095431089401245  0.8209766149520874 0.31648647785186768, 0.51955205202102661 -0.47697445750236511 -0.47187492251396179  0.52905112504959106,0.52095431089401245  0.8209766149520874 0.31648647785186768, 0.51955205202102661 -0.47697445750236511 -0.47187492251396179  0.52905112504959106
1714993172.1786733,0.52138614654541016 0.82610958814620972 0.31646445393562317, 0.51781576871871948 -0.47874277830123901 -0.47407546639442444  0.52718555927276611,0.52138614654541016 0.82610958814620972 0.31646445393562317, 0.51781576871871948 -0.47874277830123901 -0.47407546639442444  0.52718555927276611
1714993172.1886761,0.52208191156387329 0.83388382196426392 0.31648057699203491, 0.51502025127410889 -0.48171338438987732 -0.47706186771392822   0.5245172381401062,0.52208191156387329 0.83388382196426392 0.31648057699203491, 0.51502025127410889 -0.48171338438987732 -0.47706186771392822   0.5245172381401062
1714993172.1936719,0.52248382568359375 0.83900958299636841 0.31662791967391968, 0.51336032152175903 -0.48424211144447327 -0.47854325175285339  0.52246254682540894,0.52248382568359375 0.83900958299636841 0.31662791967391968, 0.51336032152175903 -0.48424211144447327 -0.47854325175285339  0.52246254682540894
1714993172.2036734,0.52350574731826782  0.8492998480796814 0.31652384996414185, 0.51006746292114258 -0.48719367384910583 -0.48292553424835205  0.51889926195144653,0.52350574731826782  0.8492998480796814 0.31652384996414185, 0.51006746292114258 -0.48719367384910583 -0.48292553424835205  0.51889926195144653
1714993172.218672,0.52477854490280151 0.86201989650726318 0.31659337878227234, 0.50582116842269897 -0.49209120869636536 -0.48734840750694275   0.5142788290977478,0.52477854490280151 0.86201989650726318 0.31659337878227234, 0.50582116842269897 -0.49209120869636536 -0.48734840750694275   0.5142788290977478
1714993172.2237582,0.52529579401016235 0.86709553003311157 0.31657567620277405,  0.5039481520652771 -0.49393439292907715 -0.48912334442138672  0.51266306638717651,0.52529579401016235 0.86709553003311157 0.31657567620277405,  0.5039481520652771 -0.49393439292907715 -0.48912334442138672  0.51266306638717651
1714993172.2287884,0.52581161260604858 0.87219703197479248 0.31659629940986633,  0.5025293231010437 -0.49553605914115906 -0.49074694514274597  0.51095575094223022,0.52581161260604858 0.87219703197479248 0.31659629940986633,  0.5025293231010437 -0.49553605914115906 -0.49074694514274597  0.51095575094223022
1714993172.2387037,0.52662372589111328  0.8796924352645874 0.31659221649169922, 0.50040167570114136 -0.49781757593154907 -0.49327176809310913   0.5083884596824646,0.52662372589111328  0.8796924352645874 0.31659221649169922, 0.50040167570114136 -0.49781757593154907 -0.49327176809310913   0.5083884596824646
1714993172.2486949,0.52777159214019775 0.88965129852294922 0.31662833690643311, 0.49752599000930786 -0.50056737661361694  -0.4960997998714447   0.5057520866394043,0.52777159214019775 0.88965129852294922 0.31662833690643311, 0.49752599000930786 -0.50056737661361694  -0.4960997998714447   0.5057520866394043
1714993172.2736986,0.53016245365142822  0.9090079665184021 0.31656107306480408,  0.4930727481842041 -0.50589466094970703 -0.50052249431610107  0.50042688846588135,0.53016245365142822  0.9090079665184021 0.31656107306480408,  0.4930727481842041 -0.50589466094970703 -0.50052249431610107  0.50042688846588135
