RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714993144.0780392,0.53667449951171875 0.43274557590484619 0.31893590092658997,-0.48939266800880432  0.51150763034820557  0.50572365522384644 -0.49305003881454468,0.53667449951171875 0.43274557590484619 0.31893590092658997,-0.48939266800880432  0.51150763034820557  0.50572365522384644 -0.49305003881454468
1714993144.0830424,0.53668171167373657 0.43273782730102539 0.31892293691635132,-0.48927533626556396  0.51138931512832642  0.50593012571334839 -0.49307742714881897,0.53668171167373657 0.43273782730102539 0.31892293691635132,-0.48927533626556396  0.51138931512832642  0.50593012571334839 -0.49307742714881897
1714993144.0880456,0.53665900230407715 0.43274173140525818 0.31893283128738403,-0.48927959799766541  0.51138001680374146  0.50590848922729492 -0.49310499429702759,0.53665900230407715 0.43274173140525818 0.31893283128738403,-0.48927959799766541  0.51138001680374146  0.50590848922729492 -0.49310499429702759
1714993144.0930424,0.53669482469558716 0.43275007605552673 0.31894117593765259,-0.48930436372756958  0.51158308982849121  0.50569409132003784 -0.49308973550796509,0.53669482469558716 0.43275007605552673 0.31894117593765259,-0.48930436372756958  0.51158308982849121  0.50569409132003784 -0.49308973550796509
1714993144.0980566,0.53668588399887085  0.4327542781829834 0.31896188855171204,-0.48932546377182007  0.51158249378204346  0.50571060180664062 -0.49305245280265808,0.53668588399887085  0.4327542781829834 0.31896188855171204,-0.48932546377182007  0.51158249378204346  0.50571060180664062 -0.49305245280265808
1714993144.1030715,0.53668779134750366 0.43277269601821899 0.31892091035842896,-0.48934140801429749  0.51155716180801392  0.50569713115692139 -0.49307668209075928,0.53668779134750366 0.43277269601821899 0.31892091035842896,-0.48934140801429749  0.51155716180801392  0.50569713115692139 -0.49307668209075928
1714993144.1079946,0.53664284944534302 0.43283745646476746 0.31892049312591553,-0.48937815427780151  0.51145660877227783  0.50573348999023438 -0.49310731887817383,0.53664284944534302 0.43283745646476746 0.31892049312591553,-0.48937815427780151  0.51145660877227783  0.50573348999023438 -0.49310731887817383
1714993144.1130412,0.53662991523742676  0.4328911304473877 0.31889379024505615,-0.48939895629882812  0.51147681474685669  0.50567299127578735 -0.49312770366668701,0.53662991523742676  0.4328911304473877 0.31889379024505615,-0.48939895629882812  0.51147681474685669  0.50567299127578735 -0.49312770366668701
1714993144.1180422,0.53688657283782959 0.43265238404273987 0.31870222091674805,-0.48926752805709839  0.51134955883026123  0.50600618124008179 -0.49304831027984619,0.53688657283782959 0.43265238404273987 0.31870222091674805,-0.48926752805709839  0.51134955883026123  0.50600618124008179 -0.49304831027984619
1714993144.1230407,0.53650093078613281 0.43320819735527039 0.31875970959663391,-0.48941341042518616   0.5113217830657959  0.50572192668914795 -0.49322393536567688,0.53650093078613281 0.43320819735527039 0.31875970959663391,-0.48941341042518616   0.5113217830657959  0.50572192668914795 -0.49322393536567688
