RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714993148.4593427,0.53017014265060425  1.0705536603927612 0.31658226251602173, 0.52218961715698242 -0.47770407795906067  -0.4718182384967804  0.52583682537078857,0.53017014265060425  1.0705536603927612 0.31658226251602173, 0.52218961715698242 -0.47770407795906067  -0.4718182384967804  0.52583682537078857
1714993148.4643312,0.53020185232162476  1.0705528259277344 0.31650763750076294, 0.52215284109115601 -0.47783404588699341  -0.4717373251914978  0.52582788467407227,0.53020185232162476  1.0705528259277344 0.31650763750076294, 0.52215284109115601 -0.47783404588699341  -0.4717373251914978  0.52582788467407227
1714993148.4693775,0.53018301725387573  1.0705642700195312 0.31651780009269714, 0.52217024564743042 -0.47782725095748901  -0.4717327356338501  0.52582085132598877,0.53018301725387573  1.0705642700195312 0.31651780009269714, 0.52217024564743042 -0.47782725095748901  -0.4717327356338501  0.52582085132598877
1714993148.474375,0.53019118309020996  1.0705437660217285 0.31655099987983704,  0.5221284031867981 -0.47772520780563354 -0.47182047367095947  0.52587640285491943,0.53019118309020996  1.0705437660217285 0.31655099987983704,  0.5221284031867981 -0.47772520780563354 -0.47182047367095947  0.52587640285491943
1714993148.4793816,0.53021186590194702  1.0705467462539673 0.31650716066360474, 0.52210754156112671 -0.47773820161819458 -0.47179827094078064  0.52590525150299072,0.53021186590194702  1.0705467462539673 0.31650716066360474, 0.52210754156112671 -0.47773820161819458 -0.47179827094078064  0.52590525150299072
1714993148.4843848,0.53021723031997681  1.0705673694610596 0.31654652953147888, 0.52219384908676147 -0.47774907946586609 -0.47174805402755737  0.52585470676422119,0.53021723031997681  1.0705673694610596 0.31654652953147888, 0.52219384908676147 -0.47774907946586609 -0.47174805402755737  0.52585470676422119
1714993148.4893849,0.53025740385055542  1.0705282688140869 0.31652948260307312, 0.52220672369003296 -0.47774785757064819 -0.47177782654762268  0.52581632137298584,0.53025740385055542  1.0705282688140869 0.31652948260307312, 0.52220672369003296 -0.47774785757064819 -0.47177782654762268  0.52581632137298584
1714993148.4943788,0.53026354312896729  1.0705229043960571 0.31651961803436279,  0.5221707820892334 -0.47781023383140564 -0.47178882360458374  0.52578550577163696,0.53026354312896729  1.0705229043960571 0.31651961803436279,  0.5221707820892334 -0.47781023383140564 -0.47178882360458374  0.52578550577163696
1714993148.4993804,0.53029316663742065  1.0705291032791138 0.31649255752563477, 0.52212542295455933 -0.47777330875396729 -0.47179144620895386  0.52586174011230469,0.53029316663742065  1.0705291032791138 0.31649255752563477, 0.52212542295455933 -0.47777330875396729 -0.47179144620895386  0.52586174011230469
1714993148.5043781,0.53027558326721191  1.0705400705337524 0.31652000546455383, 0.52220326662063599 -0.47777020931243896 -0.47177407145500183  0.52580279111862183,0.53027558326721191  1.0705400705337524 0.31652000546455383, 0.52220326662063599 -0.47777020931243896 -0.47177407145500183  0.52580279111862183
1714993148.5093741,0.53024691343307495  1.0705572366714478 0.31656935811042786, 0.52213382720947266 -0.47781276702880859 -0.47178739309310913  0.52582120895385742,0.53024691343307495  1.0705572366714478 0.31656935811042786, 0.52213382720947266 -0.47781276702880859 -0.47178739309310913  0.52582120895385742
1714993148.5143735,0.53027492761611938  1.0705485343933105 0.31658771634101868, 0.52218031883239746 -0.47774308919906616 -0.47173792123794556  0.52588266134262085,0.53027492761611938  1.0705485343933105 0.31658771634101868, 0.52218031883239746 -0.47774308919906616 -0.47173792123794556  0.52588266134262085
1714993148.5194035,0.53024643659591675  1.0705652236938477 0.31661459803581238, 0.52212029695510864   -0.477802574634552 -0.47180050611495972  0.52583205699920654,0.53024643659591675  1.0705652236938477 0.31661459803581238, 0.52212029695510864   -0.477802574634552 -0.47180050611495972  0.52583205699920654
1714993148.5243759,0.53025591373443604  1.0705802440643311 0.31655341386795044, 0.52211117744445801 -0.47778439521789551 -0.47180122137069702  0.52585703134536743,0.53025591373443604  1.0705802440643311 0.31655341386795044, 0.52211117744445801 -0.47778439521789551 -0.47180122137069702  0.52585703134536743
1714993148.5293317,0.53026270866394043  1.0705515146255493 0.31663703918457031, 0.52214616537094116 -0.47782349586486816 -0.47178137302398682  0.52580457925796509,0.53026270866394043  1.0705515146255493 0.31663703918457031, 0.52214616537094116 -0.47782349586486816 -0.47178137302398682  0.52580457925796509
1714993148.5343843,0.53026348352432251  1.0705443620681763 0.31654658913612366, 0.52208477258682251 -0.47784343361854553 -0.47178936004638672  0.52584028244018555,0.53026348352432251  1.0705443620681763 0.31654658913612366, 0.52208477258682251 -0.47784343361854553 -0.47178936004638672  0.52584028244018555
1714993148.5393836,0.53027135133743286  1.0705136060714722 0.31657692790031433,  0.5221257209777832 -0.47775411605834961  -0.4718705415725708  0.52580785751342773,0.53027135133743286  1.0705136060714722 0.31657692790031433,  0.5221257209777832 -0.47775411605834961  -0.4718705415725708  0.52580785751342773
