RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714993103.8518994,0.47510397434234619 0.71707189083099365 0.31762653589248657, 0.55933016538619995 -0.43164625763893127 -0.43131566047668457  0.56106871366500854,0.47510397434234619 0.71707189083099365 0.31762653589248657, 0.55933016538619995 -0.43164625763893127 -0.43131566047668457  0.56106871366500854
1714993103.8818285,0.47897070646286011 0.69638770818710327 0.31784787774085999,  0.5559578537940979  -0.4351692795753479 -0.43483808636665344  0.55897617340087891,0.47897070646286011 0.69638770818710327 0.31784787774085999,  0.5559578537940979  -0.4351692795753479 -0.43483808636665344  0.55897617340087891
1714993103.9369195,0.48970821499824524 0.65024822950363159 0.31780457496643066, 0.54605644941329956 -0.44730708003044128 -0.44531306624412537  0.55084937810897827,0.48970821499824524 0.65024822950363159 0.31780457496643066, 0.54605644941329956 -0.44730708003044128 -0.44531306624412537  0.55084937810897827
1714993103.9418514,0.49192711710929871  0.6447296142578125  0.3178127110004425, 0.54437804222106934 -0.44891151785850525 -0.44740721583366394  0.54950684309005737,0.49192711710929871  0.6447296142578125  0.3178127110004425, 0.54437804222106934 -0.44891151785850525 -0.44740721583366394  0.54950684309005737
1714993103.9518681,0.49340662360191345 0.63816511631011963  0.3178442120552063,  0.5425606369972229 -0.45142227411270142 -0.44905424118041992  0.54790163040161133,0.49340662360191345 0.63816511631011963  0.3178442120552063,  0.5425606369972229 -0.45142227411270142 -0.44905424118041992  0.54790163040161133
1714993103.9568365,0.49498367309570312 0.63324803113937378 0.31806904077529907, 0.54096382856369019 -0.45307809114456177 -0.45081353187561035  0.54666763544082642,0.49498367309570312 0.63324803113937378 0.31806904077529907, 0.54096382856369019 -0.45307809114456177 -0.45081353187561035  0.54666763544082642
1714993103.9618652,0.49658480286598206 0.62843263149261475 0.31806662678718567, 0.53980976343154907 -0.45471882820129395 -0.45232373476028442  0.54519671201705933,0.49658480286598206 0.62843263149261475 0.31806662678718567, 0.53980976343154907 -0.45471882820129395 -0.45232373476028442  0.54519671201705933
1714993103.9768193,0.50065791606903076 0.61656218767166138 0.31817668676376343, 0.53629833459854126 -0.45925581455230713 -0.45619705319404602  0.54162019491195679,0.50065791606903076 0.61656218767166138 0.31817668676376343, 0.53629833459854126 -0.45925581455230713 -0.45619705319404602  0.54162019491195679
1714993103.9818799,0.50228464603424072 0.61181771755218506 0.31821408867835999, 0.53499889373779297 -0.46062514185905457 -0.45803233981132507    0.540191650390625,0.50228464603424072 0.61181771755218506 0.31821408867835999, 0.53499889373779297 -0.46062514185905457 -0.45803233981132507    0.540191650390625
1714993104.0068958,0.51018083095550537 0.59072953462600708    0.31791952252388, 0.52902233600616455 -0.46743327379226685 -0.46473109722137451   0.5344778299331665,0.51018083095550537 0.59072953462600708    0.31791952252388, 0.52902233600616455 -0.46743327379226685 -0.46473109722137451   0.5344778299331665
