RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714491038.8417001,0.55768489837646484 0.42048275470733643  0.3187614381313324, 0.49544593691825867 -0.50316154956817627 -0.50117677450180054  0.50018364191055298,0.55768489837646484 0.42048275470733643  0.3187614381313324, 0.49544593691825867 -0.50316154956817627 -0.50117677450180054  0.50018364191055298
1714491038.8467057,0.55767393112182617  0.4204922616481781 0.31878018379211426, 0.49545341730117798 -0.50313341617584229 -0.50118213891983032  0.50019913911819458,0.55767393112182617  0.4204922616481781 0.31878018379211426, 0.49545341730117798 -0.50313341617584229 -0.50118213891983032  0.50019913911819458
1714491038.8516972,0.55768418312072754 0.42048752307891846 0.31877642869949341, 0.49544647336006165 -0.50315624475479126 -0.50117123126983643  0.50019395351409912,0.55768418312072754 0.42048752307891846 0.31877642869949341, 0.49544647336006165 -0.50315624475479126 -0.50117123126983643  0.50019395351409912
1714491038.8567059,0.55767202377319336 0.42048630118370056 0.31878957152366638,  0.4954550564289093 -0.50316369533538818 -0.50117003917694092  0.50017917156219482,0.55767202377319336 0.42048630118370056 0.31878957152366638,  0.4954550564289093 -0.50316369533538818 -0.50117003917694092  0.50017917156219482
1714491038.8617113,0.55768305063247681 0.42048099637031555 0.31879207491874695,  0.4954971969127655 -0.50330311059951782 -0.50099474191665649  0.50017273426055908,0.55768305063247681 0.42048099637031555 0.31879207491874695,  0.4954971969127655 -0.50330311059951782 -0.50099474191665649  0.50017273426055908
1714491038.8666971,0.55769228935241699 0.42047634720802307 0.31880030035972595, 0.49547809362411499 -0.50330352783203125 -0.50100982189178467  0.50017619132995605,0.55769228935241699 0.42047634720802307 0.31880030035972595, 0.49547809362411499 -0.50330352783203125 -0.50100982189178467  0.50017619132995605
1714491038.8717017,0.55766582489013672 0.42049166560173035 0.31880563497543335, 0.49547684192657471 -0.50315308570861816 -0.50115638971328735  0.50018191337585449,0.55766582489013672 0.42049166560173035 0.31880563497543335, 0.49547684192657471 -0.50315308570861816 -0.50115638971328735  0.50018191337585449
1714491038.8767009, 0.5576469898223877 0.42054501175880432 0.31876802444458008, 0.49549895524978638 -0.50314605236053467 -0.50111699104309082  0.50020647048950195, 0.5576469898223877 0.42054501175880432 0.31876802444458008, 0.49549895524978638 -0.50314605236053467 -0.50111699104309082  0.50020647048950195
1714491038.8817103, 0.5576050877571106 0.42063099145889282 0.31875982880592346, 0.49550321698188782 -0.50313001871109009 -0.50107651948928833  0.50025898218154907, 0.5576050877571106 0.42063099145889282 0.31875982880592346, 0.49550321698188782 -0.50313001871109009 -0.50107651948928833  0.50025898218154907
1714491038.8866992,0.55759376287460327 0.42068332433700562 0.31879502534866333, 0.49555414915084839 -0.50328797101974487 -0.50087863206863403   0.5002477765083313,0.55759376287460327 0.42068332433700562 0.31879502534866333, 0.49555414915084839 -0.50328797101974487 -0.50087863206863403   0.5002477765083313
1714491038.8917227,0.55760478973388672 0.42074143886566162 0.31881499290466309, 0.49555790424346924 -0.50326651334762573  -0.5008818507194519  0.50026249885559082,0.55760478973388672 0.42074143886566162 0.31881499290466309, 0.49555790424346924 -0.50326651334762573  -0.5008818507194519  0.50026249885559082
1714491038.8966978, 0.5576363205909729 0.42074045538902283 0.31883394718170166, 0.49551224708557129 -0.50327217578887939 -0.50088250637054443  0.50030136108398438, 0.5576363205909729 0.42074045538902283 0.31883394718170166, 0.49551224708557129 -0.50327217578887939 -0.50088250637054443  0.50030136108398438
1714491038.9016843,0.55767965316772461 0.42069447040557861 0.31883367896080017, 0.49543249607086182 -0.50312048196792603 -0.50115126371383667   0.5002637505531311,0.55767965316772461 0.42069447040557861 0.31883367896080017, 0.49543249607086182 -0.50312048196792603 -0.50115126371383667   0.5002637505531311
1714491038.9066997, 0.5576896071434021 0.42067727446556091 0.31881770491600037, 0.49545598030090332 -0.50309503078460693 -0.50119030475616455  0.50022697448730469, 0.5576896071434021 0.42067727446556091 0.31881770491600037, 0.49545598030090332 -0.50309503078460693 -0.50119030475616455  0.50022697448730469
1714491038.9116945,0.55768972635269165 0.42065504193305969 0.31884220242500305, 0.49547025561332703 -0.50311249494552612 -0.50120234489440918  0.50018322467803955,0.55768972635269165 0.42065504193305969 0.31884220242500305, 0.49547025561332703 -0.50311249494552612 -0.50120234489440918  0.50018322467803955
1714491038.9166963,0.55763524770736694 0.42066425085067749 0.31885150074958801, 0.49554526805877686 -0.50311887264251709 -0.50118345022201538  0.50012141466140747,0.55763524770736694 0.42066425085067749 0.31885150074958801, 0.49554526805877686 -0.50311887264251709 -0.50118345022201538  0.50012141466140747
1714491038.9216976,0.55756783485412598 0.42069220542907715 0.31886044144630432, 0.49560174345970154 -0.50314927101135254 -0.50112819671630859  0.50009024143218994,0.55756783485412598 0.42069220542907715 0.31886044144630432, 0.49560174345970154 -0.50314927101135254 -0.50112819671630859  0.50009024143218994
1714491038.9266968,0.55751901865005493 0.42072311043739319 0.31881862878799438,  0.4956391453742981 -0.50318598747253418 -0.50104403495788574  0.50010055303573608,0.55751901865005493 0.42072311043739319 0.31881862878799438,  0.4956391453742981 -0.50318598747253418 -0.50104403495788574  0.50010055303573608
1714491038.9316959,0.55747181177139282 0.42075103521347046 0.31884914636611938, 0.49543330073356628 -0.50320136547088623 -0.50107592344284058  0.50025707483291626,0.55747181177139282 0.42075103521347046 0.31884914636611938, 0.49543330073356628 -0.50320136547088623 -0.50107592344284058  0.50025707483291626
1714491038.9366972,0.55749517679214478 0.42073172330856323 0.31884610652923584, 0.49541360139846802 -0.50319403409957886 -0.50109654664993286  0.50026333332061768,0.55749517679214478 0.42073172330856323 0.31884610652923584, 0.49541360139846802 -0.50319403409957886 -0.50109654664993286  0.50026333332061768
1714491038.9416964,0.55752056837081909  0.4207209050655365 0.31884130835533142, 0.49541476368904114 -0.50313848257064819 -0.50113075971603394  0.50028371810913086,0.55752056837081909  0.4207209050655365 0.31884130835533142, 0.49541476368904114 -0.50313848257064819 -0.50113075971603394  0.50028371810913086
1714491038.9466972, 0.5575823187828064  0.4207136332988739 0.31882083415985107, 0.49556654691696167  -0.5030667781829834 -0.50110334157943726    0.500232994556427, 0.5575823187828064  0.4207136332988739 0.31882083415985107, 0.49556654691696167  -0.5030667781829834 -0.50110334157943726    0.500232994556427
1714491038.9517188,0.55765825510025024  0.4206811785697937 0.31880396604537964,  0.4955291748046875 -0.50301706790924072 -0.50117290019989014  0.50025039911270142,0.55765825510025024  0.4206811785697937 0.31880396604537964,  0.4955291748046875 -0.50301706790924072 -0.50117290019989014  0.50025039911270142
1714491038.9566958,0.55769890546798706 0.42067402601242065 0.31879612803459167, 0.49548435211181641  -0.5030214786529541 -0.50119930505752563  0.50026381015777588,0.55769890546798706 0.42067402601242065 0.31879612803459167, 0.49548435211181641  -0.5030214786529541 -0.50119930505752563  0.50026381015777588
1714491038.9616957, 0.5577009916305542 0.42068269848823547 0.31882146000862122, 0.49548992514610291  -0.5031852126121521 -0.50104564428329468  0.50024759769439697, 0.5577009916305542 0.42068269848823547 0.31882146000862122, 0.49548992514610291  -0.5031852126121521 -0.50104564428329468  0.50024759769439697
1714491038.966696,0.55769145488739014 0.42070108652114868 0.31882560253143311, 0.49549844861030579 -0.50323420763015747 -0.50100052356719971  0.50023502111434937,0.55769145488739014 0.42070108652114868 0.31882560253143311, 0.49549844861030579 -0.50323420763015747 -0.50100052356719971  0.50023502111434937
1714491038.9717047,0.55765867233276367 0.42072597146034241 0.31880399584770203,  0.4954364001750946 -0.50316065549850464 -0.50112825632095337  0.50024253129959106,0.55765867233276367 0.42072597146034241 0.31880399584770203,  0.4954364001750946 -0.50316065549850464 -0.50112825632095337  0.50024253129959106
1714491038.9767015,0.55759137868881226 0.42075297236442566 0.31884941458702087, 0.49553418159484863 -0.50324004888534546 -0.50103414058685303   0.5001600980758667,0.55759137868881226 0.42075297236442566 0.31884941458702087, 0.49553418159484863 -0.50324004888534546 -0.50103414058685303   0.5001600980758667
1714491038.981699,0.55754709243774414 0.42078980803489685 0.31884282827377319, 0.49556124210357666 -0.50344043970108032 -0.50079655647277832  0.50016951560974121,0.55754709243774414 0.42078980803489685 0.31884282827377319, 0.49556124210357666 -0.50344043970108032 -0.50079655647277832  0.50016951560974121
1714491038.9867022,0.55751436948776245 0.42079949378967285 0.31881940364837646, 0.49553963541984558 -0.50332409143447876 -0.50094395875930786  0.50016051530838013,0.55751436948776245 0.42079949378967285 0.31881940364837646, 0.49553963541984558 -0.50332409143447876 -0.50094395875930786  0.50016051530838013
1714491038.9917016,0.55751794576644897 0.42080903053283691 0.31881767511367798, 0.49554899334907532 -0.50331580638885498 -0.50092619657516479  0.50017732381820679,0.55751794576644897 0.42080903053283691 0.31881767511367798, 0.49554899334907532 -0.50331580638885498 -0.50092619657516479  0.50017732381820679
1714491038.9967155,0.55753350257873535 0.42079949378967285  0.3188234269618988, 0.49553650617599487 -0.50326389074325562  -0.5009503960609436  0.50021767616271973,0.55753350257873535 0.42079949378967285  0.3188234269618988, 0.49553650617599487 -0.50326389074325562  -0.5009503960609436  0.50021767616271973
1714491039.0017233,0.55756479501724243 0.42075484991073608 0.31887224316596985, 0.49553176760673523 -0.50320547819137573 -0.50102221965789795  0.50020921230316162,0.55756479501724243 0.42075484991073608 0.31887224316596985, 0.49553176760673523 -0.50320547819137573 -0.50102221965789795  0.50020921230316162
1714491039.0066991,0.55759322643280029 0.42073377966880798 0.31889230012893677, 0.49551579356193542 -0.50314205884933472 -0.50107908248901367  0.50023186206817627,0.55759322643280029 0.42073377966880798 0.31889230012893677, 0.49551579356193542 -0.50314205884933472 -0.50107908248901367  0.50023186206817627
1714491039.0116971,0.55763024091720581 0.42072379589080811 0.31890007853507996, 0.49552175402641296   -0.503265380859375 -0.50094360113143921  0.50023764371871948,0.55763024091720581 0.42072379589080811 0.31890007853507996, 0.49552175402641296   -0.503265380859375 -0.50094360113143921  0.50023764371871948
1714491039.0166984,0.55765336751937866 0.42069986462593079 0.31890454888343811,  0.4955286979675293 -0.50326251983642578 -0.50095289945602417  0.50022429227828979,0.55765336751937866 0.42069986462593079 0.31890454888343811,  0.4955286979675293 -0.50326251983642578 -0.50095289945602417  0.50022429227828979
1714491039.0216959,0.55765175819396973 0.42070594429969788 0.31889063119888306, 0.49553766846656799 -0.50325942039489746 -0.50095623731613159  0.50021511316299438,0.55765175819396973 0.42070594429969788 0.31889063119888306, 0.49553766846656799 -0.50325942039489746 -0.50095623731613159  0.50021511316299438
1714491039.0267003,0.55759179592132568 0.42073744535446167 0.31892305612564087, 0.49557670950889587 -0.50330305099487305 -0.50090759992599487  0.50018125772476196,0.55759179592132568 0.42073744535446167 0.31892305612564087, 0.49557670950889587 -0.50330305099487305 -0.50090759992599487  0.50018125772476196
