RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714491127.5599828,0.55680924654006958 0.42177939414978027 0.31881749629974365,-0.49510720372200012  0.50377482175827026  0.50151079893112183 -0.49956652522087097,0.55680924654006958 0.42177939414978027 0.31881749629974365,-0.49510720372200012  0.50377482175827026  0.50151079893112183 -0.49956652522087097
1714491127.5649815,0.55683207511901855 0.42176523804664612 0.31880846619606018,-0.49508962035179138  0.50378173589706421  0.50152617692947388 -0.49956157803535461,0.55683207511901855 0.42176523804664612 0.31880846619606018,-0.49508962035179138  0.50378173589706421  0.50152617692947388 -0.49956157803535461
1714491127.5699897,0.55681687593460083 0.42176610231399536 0.31883895397186279,-0.49511563777923584  0.50377368927001953   0.5015113353729248 -0.49955874681472778,0.55681687593460083 0.42176610231399536 0.31883895397186279,-0.49511563777923584  0.50377368927001953   0.5015113353729248 -0.49955874681472778
1714491127.5749819,0.55680900812149048  0.4217822253704071 0.31882685422897339,-0.49508783221244812  0.50379908084869385  0.50149655342102051 -0.49957561492919922,0.55680900812149048  0.4217822253704071 0.31882685422897339,-0.49508783221244812  0.50379908084869385  0.50149655342102051 -0.49957561492919922
1714491127.5799813,0.55681967735290527 0.42176982760429382 0.31881973147392273,-0.49509066343307495  0.50378847122192383  0.50151163339614868 -0.49956828355789185,0.55681967735290527 0.42176982760429382 0.31881973147392273,-0.49509066343307495  0.50378847122192383  0.50151163339614868 -0.49956828355789185
1714491127.58498,0.55682188272476196 0.42178010940551758 0.31881812214851379,-0.49509617686271667  0.50377422571182251  0.50152146816253662 -0.49956732988357544,0.55682188272476196 0.42178010940551758 0.31881812214851379,-0.49509617686271667  0.50377422571182251  0.50152146816253662 -0.49956732988357544
1714491127.5899839,0.55680423974990845 0.42179688811302185 0.31881767511367798,-0.49510940909385681  0.50380676984786987  0.50148028135299683 -0.49956277012825012,0.55680423974990845 0.42179688811302185 0.31881767511367798,-0.49510940909385681  0.50380676984786987  0.50148028135299683 -0.49956277012825012
1714491127.5949874,0.55678045749664307 0.42186081409454346 0.31878611445426941,-0.49512472748756409  0.50377357006072998  0.50144565105438232 -0.49961581826210022,0.55678045749664307 0.42186081409454346 0.31878611445426941,-0.49512472748756409  0.50377357006072998  0.50144565105438232 -0.49961581826210022
1714491127.5999858,0.55675053596496582  0.4219663143157959 0.31876102089881897,-0.49513497948646545  0.50378793478012085  0.50138723850250244 -0.49964982271194458,0.55675053596496582  0.4219663143157959 0.31876102089881897,-0.49513497948646545  0.50378793478012085  0.50138723850250244 -0.49964982271194458
1714491127.604986, 0.5567665696144104 0.42204800248146057   0.318733811378479,-0.49511745572090149  0.50374102592468262  0.50139325857162476  -0.4997083842754364, 0.5567665696144104 0.42204800248146057   0.318733811378479,-0.49511745572090149  0.50374102592468262  0.50139325857162476  -0.4997083842754364
1714491127.6099865,0.55681294202804565 0.42203646898269653  0.3187791109085083,-0.49512383341789246  0.50374770164489746  0.50140219926834106 -0.49968636035919189,0.55681294202804565 0.42203646898269653  0.3187791109085083,-0.49512383341789246  0.50374770164489746  0.50140219926834106 -0.49968636035919189
