RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714648839.0014169,0.47297018766403198 0.80248880386352539 0.27811458706855774,-0.0042656124569475651  0.0020165413152426481    0.17643290758132935    0.98430138826370239,0.47297018766403198 0.80248880386352539 0.27811458706855774,-0.0042656124569475651  0.0020165413152426481    0.17643290758132935    0.98430138826370239
1714648839.0064175,0.47364285588264465 0.80758166313171387 0.27814528346061707,-0.0040615685284137726  0.0020979463588446379     0.1715673953294754    0.98516178131103516,0.47364285588264465 0.80758166313171387 0.27814528346061707,-0.0040615685284137726  0.0020979463588446379     0.1715673953294754    0.98516178131103516
1714648839.0114162,0.47437161207199097 0.81267213821411133 0.27812337875366211,-0.0042549734935164452  0.0019349621143192053     0.1668846607208252    0.98596537113189697,0.47437161207199097 0.81267213821411133 0.27812337875366211,-0.0042549734935164452  0.0019349621143192053     0.1668846607208252    0.98596537113189697
1714648839.0214174, 0.4755866527557373 0.82042223215103149 0.27805730700492859,-0.0038959633093327284  0.0017735931323841214    0.15989935398101807    0.98712402582168579, 0.4755866527557373 0.82042223215103149 0.27805730700492859,-0.0038959633093327284  0.0017735931323841214    0.15989935398101807    0.98712402582168579
1714648839.0264177,0.47647121548652649 0.82577347755432129 0.27805233001708984,-0.0039131613448262215  0.0020064380951225758    0.15515366196632385    0.98788058757781982,0.47647121548652649 0.82577347755432129 0.27805233001708984,-0.0039131613448262215  0.0020064380951225758    0.15515366196632385    0.98788058757781982
1714648839.0314169,0.47745600342750549 0.83107012510299683 0.27800935506820679,-0.0039589665830135345   0.002192263025790453    0.15014266967773438    0.98865395784378052,0.47745600342750549 0.83107012510299683 0.27800935506820679,-0.0039589665830135345   0.002192263025790453    0.15014266967773438    0.98865395784378052
1714648839.0364516,0.47835069894790649 0.83638650178909302 0.27798473834991455,-0.0038995507638901472  0.0022039518225938082    0.14537800848484039    0.98936605453491211,0.47835069894790649 0.83638650178909302 0.27798473834991455,-0.0038995507638901472  0.0022039518225938082    0.14537800848484039    0.98936605453491211
1714648839.0464194,0.47986924648284912 0.84441381692886353 0.27789708971977234,-0.0040024686604738235   0.001572167151607573    0.13838236033916473    0.99036955833435059,0.47986924648284912 0.84441381692886353 0.27789708971977234,-0.0040024686604738235   0.001572167151607573    0.13838236033916473    0.99036955833435059
1714648839.0514207,0.48087969422340393 0.84985190629959106 0.27791005373001099,-0.0038076366763561964  0.0019240791443735361    0.13330289721488953    0.99106615781784058,0.48087969422340393 0.84985190629959106 0.27791005373001099,-0.0038076366763561964  0.0019240791443735361    0.13330289721488953    0.99106615781784058
1714648839.0564194,0.48200967907905579 0.85529261827468872 0.27796837687492371,-0.0037980885244905949  0.0020255225244909525    0.12855325639247894    0.99169325828552246,0.48200967907905579 0.85529261827468872 0.27796837687492371,-0.0037980885244905949  0.0020255225244909525    0.12855325639247894    0.99169325828552246
1714648839.0614185,0.48300662636756897 0.86068487167358398 0.27798393368721008,-0.0037191072478890419  0.0018560487078502774    0.12373729795217514    0.99230629205703735,0.48300662636756897 0.86068487167358398 0.27798393368721008,-0.0037191072478890419  0.0018560487078502774    0.12373729795217514    0.99230629205703735
1714648839.0714166,0.48506686091423035 0.86884862184524536 0.27703157067298889,-0.0040129031985998154  0.0019792707171291113    0.11648686230182648    0.99318218231201172,0.48506686091423035 0.86884862184524536 0.27703157067298889,-0.0040129031985998154  0.0019792707171291113    0.11648686230182648    0.99318218231201172
1714648839.0764194,0.48618406057357788 0.87431460618972778 0.27705025672912598,-0.0037658137734979391  0.0020096856169402599    0.11181598156690598    0.99371975660324097,0.48618406057357788 0.87431460618972778 0.27705025672912598,-0.0037658137734979391  0.0020096856169402599    0.11181598156690598    0.99371975660324097
1714648839.0814183,0.48737737536430359  0.8797152042388916 0.27699312567710876,-0.0038545290008187294     0.0019418322481215    0.10713866353034973    0.99423474073410034,0.48737737536430359  0.8797152042388916 0.27699312567710876,-0.0038545290008187294     0.0019418322481215    0.10713866353034973    0.99423474073410034
1714648839.0864177,0.48866629600524902 0.88510674238204956 0.27695357799530029,-0.0042645889334380627  0.0019471236737444997    0.10263605415821075    0.99470794200897217,0.48866629600524902 0.88510674238204956 0.27695357799530029,-0.0042645889334380627  0.0019471236737444997    0.10263605415821075    0.99470794200897217
1714648839.0964217,0.49061602354049683 0.89320015907287598 0.27696260809898376,-0.0041114315390586853   0.001823148806579411   0.095701694488525391    0.99539989233016968,0.49061602354049683 0.89320015907287598 0.27696260809898376,-0.0041114315390586853   0.001823148806579411   0.095701694488525391    0.99539989233016968
1714648839.1014202,0.49158734083175659 0.89850378036499023 0.27791020274162292,-0.0036480273120105267  0.0012744686100631952   0.091479912400245667    0.99579942226409912,0.49158734083175659 0.89850378036499023 0.27791020274162292,-0.0036480273120105267  0.0012744686100631952   0.091479912400245667    0.99579942226409912
1714648839.1064222,0.49286752939224243 0.90390753746032715 0.27790561318397522,-0.0033564711920917034  0.0014051977777853608   0.086814142763614655    0.99621790647506714,0.49286752939224243 0.90390753746032715 0.27790561318397522,-0.0033564711920917034  0.0014051977777853608   0.086814142763614655    0.99621790647506714
1714648839.111418,0.49428960680961609 0.90918141603469849 0.27792823314666748,-0.003683214308694005 0.0012488913489505649   0.08242546021938324   0.99658966064453125,0.49428960680961609 0.90918141603469849 0.27792823314666748,-0.003683214308694005 0.0012488913489505649   0.08242546021938324   0.99658966064453125
1714648839.121417,  0.496379554271698 0.91718125343322754 0.27793362736701965,-0.0037365569733083248  0.0010278745321556926   0.075996533036231995    0.99710053205490112,  0.496379554271698 0.91718125343322754 0.27793362736701965,-0.0037365569733083248  0.0010278745321556926   0.075996533036231995    0.99710053205490112
1714648839.1264179,0.49768081307411194 0.92245423793792725 0.27789893746376038,-0.0038983672857284546  0.0010927417315542698   0.071684353053569794    0.99741917848587036,0.49768081307411194 0.92245423793792725 0.27789893746376038,-0.0038983672857284546  0.0010927417315542698   0.071684353053569794    0.99741917848587036
1714648839.1314178,0.49973812699317932 0.92721658945083618 0.27796384692192078,-0.0037923280615359545  0.0012767293956130743   0.067323476076126099    0.99772316217422485,0.49973812699317932 0.92721658945083618 0.27796384692192078,-0.0037923280615359545  0.0012767293956130743   0.067323476076126099    0.99772316217422485
1714648839.1364174,0.50124436616897583 0.93234312534332275 0.27800258994102478,-0.0032637382391840219  0.0018059785943478346   0.063057117164134979    0.99800294637680054,0.50124436616897583 0.93234312534332275 0.27800258994102478,-0.0032637382391840219  0.0018059785943478346   0.063057117164134979    0.99800294637680054
1714648839.1464188,0.50345742702484131 0.93985158205032349 0.27791291475296021,-0.0036439122632145882  0.0015788315795361996    0.05669759213924408    0.99838352203369141,0.50345742702484131 0.93985158205032349 0.27791291475296021,-0.0036439122632145882  0.0015788315795361996    0.05669759213924408    0.99838352203369141
1714648839.1514175,0.50490236282348633 0.94474118947982788 0.27785009145736694,-0.0037670743186026812  0.0013492605648934841   0.053065095096826553    0.99858301877975464,0.50490236282348633 0.94474118947982788 0.27785009145736694,-0.0037670743186026812  0.0013492605648934841   0.053065095096826553    0.99858301877975464
1714648839.1564183,0.50644481182098389 0.94957339763641357 0.27781206369400024,-0.0037343716248869896  0.0013405520003288984   0.048916053026914597     0.9987950325012207,0.50644481182098389 0.94957339763641357 0.27781206369400024,-0.0037343716248869896  0.0013405520003288984   0.048916053026914597     0.9987950325012207
