RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566719.5201342,0.60949569940567017 0.73503941297531128 0.31668660044670105, -0.3776237964630127  0.59570127725601196  0.59673225879669189 -0.38268893957138062,0.60949569940567017 0.73503941297531128 0.31668660044670105, -0.3776237964630127  0.59570127725601196  0.59673225879669189 -0.38268893957138062
1714566719.5251639, 0.6093253493309021 0.72998780012130737 0.31671905517578125,-0.38186934590339661  0.59274327754974365  0.59413707256317139  -0.3870818018913269, 0.6093253493309021 0.72998780012130737 0.31671905517578125,-0.38186934590339661  0.59274327754974365  0.59413707256317139  -0.3870818018913269
1714566719.5301626,0.60924214124679565  0.7248273491859436 0.31669166684150696,-0.38609012961387634  0.58999353647232056  0.59121465682983398 -0.39154472947120667,0.60924214124679565  0.7248273491859436 0.31669166684150696,-0.38609012961387634  0.58999353647232056  0.59121465682983398 -0.39154472947120667
1714566719.5401332,0.60909193754196167 0.71707087755203247 0.31674131751060486,-0.39268910884857178  0.58588534593582153  0.58660775423049927 -0.39802628755569458,0.60909193754196167 0.71707087755203247 0.31674131751060486,-0.39268910884857178  0.58588534593582153  0.58660775423049927 -0.39802628755569458
1714566719.5451319,0.60900712013244629 0.71180713176727295 0.31680396199226379,-0.39695066213607788  0.58307945728302002  0.58359330892562866 -0.40232738852500916,0.60900712013244629 0.71180713176727295 0.31680396199226379,-0.39695066213607788  0.58307945728302002  0.58359330892562866 -0.40232738852500916
1714566719.550133,0.60894221067428589 0.70654791593551636 0.31679952144622803,-0.40106162428855896  0.57995098829269409  0.58083593845367432 -0.40673831105232239,0.60894221067428589 0.70654791593551636 0.31679952144622803,-0.40106162428855896  0.57995098829269409  0.58083593845367432 -0.40673831105232239
1714566719.5551405,0.60892307758331299 0.70126301050186157 0.31676870584487915,-0.40533146262168884  0.57708001136779785  0.57761436700820923 -0.41115292906761169,0.60892307758331299 0.70126301050186157 0.31676870584487915,-0.40533146262168884  0.57708001136779785  0.57761436700820923 -0.41115292906761169
1714566719.565135,0.60886496305465698 0.69324809312820435 0.31678077578544617, -0.4113103449344635  0.57264953851699829  0.57299983501434326 -0.41781270503997803,0.60886496305465698 0.69324809312820435 0.31678077578544617, -0.4113103449344635  0.57264953851699829  0.57299983501434326 -0.41781270503997803
1714566719.5701334,0.60887056589126587 0.68789845705032349 0.31678715348243713,-0.41554591059684753  0.56972628831863403  0.56981325149536133 -0.42195546627044678,0.60887056589126587 0.68789845705032349 0.31678715348243713,-0.41554591059684753  0.56972628831863403  0.56981325149536133 -0.42195546627044678
1714566719.5751328,0.60883575677871704  0.6825416088104248 0.31678500771522522,-0.41957315802574158  0.56668984889984131  0.56676900386810303 -0.42613828182220459,0.60883575677871704  0.6825416088104248 0.31678500771522522,-0.41957315802574158  0.56668984889984131  0.56676900386810303 -0.42613828182220459
