RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566546.8739798,0.56801891326904297 0.73004698753356934 0.31660318374633789,-0.37799549102783203  0.59312146902084351  0.59891742467880249 -0.38291549682617188,0.56801891326904297 0.73004698753356934 0.31660318374633789,-0.37799549102783203  0.59312146902084351  0.59891742467880249 -0.38291549682617188
1714566546.8790064,0.56816774606704712 0.72486323118209839 0.31661227345466614,-0.38171008229255676  0.59073382616043091  0.59647417068481445 -0.38671630620956421,0.56816774606704712 0.72486323118209839 0.31661227345466614,-0.38171008229255676  0.59073382616043091  0.59647417068481445 -0.38671630620956421
1714566546.8890023,0.56839555501937866 0.71705180406570435 0.31662219762802124,-0.38747683167457581  0.58710229396820068  0.59252816438674927  -0.3925340473651886,0.56839555501937866 0.71705180406570435 0.31662219762802124,-0.38747683167457581  0.58710229396820068  0.59252816438674927  -0.3925340473651886
1714566546.8940022,0.56862074136734009 0.71171033382415771  0.3166249692440033,-0.39139115810394287  0.58459317684173584  0.58987903594970703  -0.3963666558265686,0.56862074136734009 0.71171033382415771  0.3166249692440033,-0.39139115810394287  0.58459317684173584  0.58987903594970703  -0.3963666558265686
1714566546.8989792,0.56886142492294312 0.70634472370147705 0.31666252017021179,-0.39521923661231995  0.58194196224212646  0.58719372749328613 -0.40043580532073975,0.56886142492294312 0.70634472370147705 0.31666252017021179,-0.39521923661231995  0.58194196224212646  0.58719372749328613 -0.40043580532073975
1714566546.9040096,0.56911963224411011 0.70090055465698242 0.31669765710830688,-0.39923775196075439  0.57933902740478516  0.58428663015365601 -0.40445598959922791,0.56911963224411011 0.70090055465698242 0.31669765710830688,-0.39923775196075439  0.57933902740478516  0.58428663015365601 -0.40445598959922791
1714566546.9140022,0.56952565908432007 0.69270402193069458 0.31677359342575073,-0.40542516112327576  0.57531344890594482  0.57983392477035522 -0.41041141748428345,0.56952565908432007 0.69270402193069458 0.31677359342575073,-0.40542516112327576  0.57531344890594482  0.57983392477035522 -0.41041141748428345
1714566546.9190032,0.56986075639724731 0.68722343444824219 0.31679674983024597,-0.4089711606502533 0.57271432876586914 0.57690989971160889 -0.4146273136138916,0.56986075639724731 0.68722343444824219 0.31679674983024597,-0.4089711606502533 0.57271432876586914 0.57690989971160889 -0.4146273136138916
1714566546.9239795,0.57066911458969116  0.6812705397605896  0.3166070282459259,-0.41284000873565674  0.56965762376785278  0.57416480779647827 -0.41879361867904663,0.57066911458969116  0.6812705397605896  0.3166070282459259,-0.41284000873565674  0.56965762376785278  0.57416480779647827 -0.41879361867904663
1714566546.9290123,0.57113242149353027 0.67559599876403809 0.31667089462280273,-0.41696181893348694  0.56679707765579224   0.5712130069732666 -0.42261043190956116,0.57113242149353027 0.67559599876403809 0.31667089462280273,-0.41696181893348694  0.56679707765579224   0.5712130069732666 -0.42261043190956116
1714566546.939002,0.57183533906936646 0.66707181930541992 0.31665512919425964,-0.42281442880630493  0.56250309944152832  0.56656855344772339 -0.42874029278755188,0.57183533906936646 0.66707181930541992 0.31665512919425964,-0.42281442880630493  0.56250309944152832  0.56656855344772339 -0.42874029278755188
