time,z_o,y_o,x_o,z_eef,y_eef,x_eef,flux
1718117946.988,0.31970059871673584,0.31224799156188965,0.4297764003276825,0.2077821046113968,0.533171534538269,-0.03157063201069832,0.0007629248430021107
1718117946.994,0.3192635178565979,0.3123076260089874,0.4295623004436493,0.2077830582857132,0.5331726670265198,-0.03156929835677147,0.0006798533722758293
1718117946.997,0.3196791708469391,0.31223803758621216,0.42978379130363464,0.2077835500240326,0.5331729650497437,-0.03156815469264984,0.000590150011703372
1718117947.002,0.319679856300354,0.31223082542419434,0.4297749698162079,0.2077839970588684,0.5331739187240601,-0.03156670182943344,0.0005358094349503517
1718117947.008,0.3196980059146881,0.31223711371421814,0.4297921657562256,0.20778490602970123,0.5331751108169556,-0.031564269214868546,0.000533109821844846
1718117947.014,0.3192485272884369,0.31231144070625305,0.4295526444911957,0.20777375996112823,0.5331740975379944,-0.03153170272707939,0.0015884821768850088
1718117947.019,0.3196816146373749,0.3122321665287018,0.4297701120376587,0.2077154815196991,0.5331771969795227,-0.0310456994920969,0.01917138695716858
1718117947.022,0.31968244910240173,0.31223711371421814,0.42977431416511536,0.20768508315086365,0.533274233341217,-0.030539868399500847,0.034060776233673096
1718117947.027,0.3196866512298584,0.31224459409713745,0.42977696657180786,0.20759454369544983,0.5333817601203918,-0.030113277956843376,0.043516721576452255
1718117947.033,0.3197041451931,0.31223219633102417,0.4297580420970917,0.20742568373680115,0.5334984064102173,-0.02970041334629059,0.05126870796084404
1718117947.038,0.3197094202041626,0.31223195791244507,0.4297439754009247,0.20719638466835022,0.533684492111206,-0.029181333258748055,0.062466561794281006
1718117947.044,0.3193081319332123,0.3123142421245575,0.4295281171798706,0.20694316923618317,0.5339311361312866,-0.028490137308835983,0.07823789119720459
1718117947.047,0.31973662972450256,0.3122205436229706,0.42971235513687134,0.2066287249326706,0.5342286825180054,-0.02765730395913124,0.09681615233421326
1718117947.052,0.3197444975376129,0.3122274577617645,0.42974942922592163,0.20625539124011993,0.5345625281333923,-0.02674235962331295,0.11547201871871948
1718117947.058,0.31973782181739807,0.31223300099372864,0.42974141240119934,0.20582683384418488,0.534927248954773,-0.025757817551493645,0.13368983566761017
1718117947.064,0.319753497838974,0.3122332692146301,0.42976808547973633,0.20537225902080536,0.5353309512138367,-0.02466191165149212,0.15264154970645905
1718117947.069,0.319794625043869,0.312228262424469,0.4297805428504944,0.20490793883800507,0.5357545614242554,-0.023398322984576225,0.17356757819652557
1718117947.072,0.319801926612854,0.3122303783893585,0.4297668933868408,0.20443224906921387,0.536197304725647,-0.021964116021990776,0.19621580839157104
1718117947.077,0.3197982907295227,0.31223976612091064,0.42977210879325867,0.20395033061504364,0.5366418361663818,-0.020408442243933678,0.21844175457954407
1718117947.083,0.31982457637786865,0.3122413158416748,0.4297753870487213,0.20346736907958984,0.5370920896530151,-0.01879666931927204,0.23818272352218628
1718117947.088,0.31984108686447144,0.3122493028640747,0.4298022389411926,0.20301002264022827,0.5375176668167114,-0.017172956839203835,0.25388067960739136
1718117947.094,0.31984058022499084,0.3122406303882599,0.42980894446372986,0.2025923877954483,0.5379340052604675,-0.015519012697041035,0.26700153946876526
1718117947.097,0.3198360204696655,0.3122451901435852,0.4298342764377594,0.20221881568431854,0.5383328199386597,-0.013766690157353878,0.28032538294792175
1718117947.102,0.3198058307170868,0.31223100423812866,0.42985913157463074,0.2019098997116089,0.538698673248291,-0.011866932734847069,0.29533299803733826
1718117947.108,0.31979766488075256,0.31224533915519714,0.42991265654563904,0.20165738463401794,0.5390053987503052,-0.009825064800679684,0.3116241991519928
1718117947.113,0.3197818398475647,0.31223031878471375,0.4299398362636566,0.20144647359848022,0.5392658710479736,-0.007687474135309458,0.3277447521686554
1718117947.119,0.3197663128376007,0.31223610043525696,0.42996230721473694,0.2012966424226761,0.5394721627235413,-0.005470233038067818,0.34312188625335693
1718117947.122,0.31977736949920654,0.31224268674850464,0.42996078729629517,0.2012295424938202,0.5396376252174377,-0.0031579851638525724,0.3585895597934723
1718117947.127,0.31975340843200684,0.312254935503006,0.42994531989097595,0.20126956701278687,0.5397592186927795,-0.0007261218270286918,0.37511658668518066
1718117947.133,0.31978482007980347,0.312240868806839,0.4298918545246124,0.2013886570930481,0.5398496389389038,0.0017955166986212134,0.3917560577392578
1718117947.139,0.3198014497756958,0.3122471272945404,0.42984360456466675,0.20154576003551483,0.5398964881896973,0.004351313691586256,0.406549334526062
1718117947.144,0.31979799270629883,0.31225934624671936,0.42979535460472107,0.20173437893390656,0.5398784875869751,0.006966171320527792,0.42071929574012756
1718117947.147,0.3198128044605255,0.3122375011444092,0.42979055643081665,0.20195938646793365,0.5398102402687073,0.009702016599476337,0.436710923910141
1718117947.152,0.3198052644729614,0.3122268617153168,0.4297896921634674,0.20224905014038086,0.5397173762321472,0.012556927278637886,0.45416203141212463
1718117947.158,0.31977930665016174,0.31223994493484497,0.4298236668109894,0.20255286991596222,0.5396362543106079,0.015453704632818699,0.4698760509490967
1718117947.164,0.3198111057281494,0.3122396767139435,0.4298810064792633,0.2028759866952896,0.5395649671554565,0.01836986094713211,0.48330867290496826
1718117947.169,0.3198065459728241,0.3122406005859375,0.4298855662345886,0.20319361984729767,0.5394885540008545,0.021387184038758278,0.49779555201530457
1718117947.172,0.31981131434440613,0.3122309148311615,0.42989182472229004,0.20349930226802826,0.5393742918968201,0.024553272873163223,0.5148224830627441
1718117947.177,0.3197769820690155,0.31224358081817627,0.4298601746559143,0.20377099514007568,0.5392594337463379,0.027801187708973885,0.5313296318054199
1718117947.183,0.31979286670684814,0.3122413158416748,0.4298575520515442,0.20403076708316803,0.5391857028007507,0.031101729720830917,0.5463630557060242
1718117947.189,0.31981244683265686,0.31224173307418823,0.42982110381126404,0.20426811277866364,0.5391789078712463,0.03447110205888748,0.560736358165741
1718117947.194,0.3198198676109314,0.31223738193511963,0.42980697751045227,0.2044605314731598,0.5391837358474731,0.03789553791284561,0.5740846395492554
1718117947.197,0.3197978138923645,0.3122404217720032,0.42982420325279236,0.2045450210571289,0.539165735244751,0.041355930268764496,0.5857982039451599
1718117947.202,0.319783478975296,0.3122366964817047,0.4298497438430786,0.20455220341682434,0.5391506552696228,0.04488962143659592,0.5976919531822205
1718117947.208,0.31978529691696167,0.31223928928375244,0.4298950433731079,0.20453470945358276,0.5391939282417297,0.04850368946790695,0.6100919842720032
1718117947.213,0.3197697401046753,0.3122390806674957,0.42993971705436707,0.20450054109096527,0.5393084287643433,0.05215039849281311,0.621166467666626
1718117947.219,0.3197740912437439,0.31223464012145996,0.4299699366092682,0.20437733829021454,0.5394076108932495,0.05583435297012329,0.6313333511352539
1718117947.222,0.31978291273117065,0.3122352957725525,0.42998141050338745,0.2041672170162201,0.5394591689109802,0.05964067205786705,0.643958568572998
1718117947.227,0.31976500153541565,0.31224289536476135,0.4299718141555786,0.20394638180732727,0.5395090579986572,0.06355989724397659,0.6582422852516174
1718117947.233,0.3197955787181854,0.31223252415657043,0.42994269728660583,0.20371301472187042,0.5396226048469543,0.06752509623765945,0.6713433265686035
1718117947.238,0.3198213577270508,0.3122398257255554,0.4299096167087555,0.20347385108470917,0.5397356152534485,0.07153961807489395,0.6836268305778503
1718117947.244,0.3198280930519104,0.31224051117897034,0.4298679828643799,0.20316526293754578,0.5397745966911316,0.07564541697502136,0.6968562602996826
1718117947.247,0.31984513998031616,0.31223756074905396,0.4298498332500458,0.20282168686389923,0.5397759079933167,0.07978469133377075,0.7087173461914062
1718117947.252,0.319833904504776,0.3122285306453705,0.4298490583896637,0.20249252021312714,0.5398111939430237,0.08390732854604721,0.7175431847572327
1718117947.258,0.319827675819397,0.31223559379577637,0.42985105514526367,0.202203169465065,0.5398622155189514,0.08804944157600403,0.7252005934715271
1718117947.263,0.3198350965976715,0.31224939227104187,0.4298807680606842,0.20191799104213715,0.5398144721984863,0.09228874742984772,0.7348912954330444
1718117947.269,0.319804847240448,0.31223759055137634,0.4299008846282959,0.20162293314933777,0.5397011041641235,0.09659802168607712,0.7452448010444641
1718117947.272,0.3197961151599884,0.3122387230396271,0.4298967719078064,0.2014191597700119,0.5395971536636353,0.10095451027154922,0.7550501823425293
1718117947.277,0.31979241967201233,0.31224554777145386,0.4299018681049347,0.20129990577697754,0.5394904017448425,0.10537523031234741,0.7650795578956604
1718117947.283,0.31979069113731384,0.3122428059577942,0.42989930510520935,0.20120643079280853,0.539263904094696,0.10984503477811813,0.7750563621520996
1718117947.288,0.31978651881217957,0.31223392486572266,0.42988380789756775,0.20108821988105774,0.5389783382415771,0.114311583340168,0.7830862402915955
1718117947.294,0.3197793662548065,0.3122331500053406,0.42986002564430237,0.2010783851146698,0.5387027263641357,0.11876637488603592,0.7889726161956787
1718117947.297,0.31978893280029297,0.3122411072254181,0.42986243963241577,0.20115746557712555,0.5384080410003662,0.12328403443098068,0.7959916591644287
1718117947.302,0.31980666518211365,0.3122479021549225,0.42987075448036194,0.20127750933170319,0.5380001068115234,0.1278550922870636,0.8039178252220154
1718117947.308,0.3197944462299347,0.3122432231903076,0.4298911690711975,0.20141053199768066,0.5375398397445679,0.13246460258960724,0.8118972182273865
1718117947.313,0.3197980523109436,0.3122342526912689,0.42991694808006287,0.2016208916902542,0.537115216255188,0.13709037005901337,0.8188284635543823
1718117947.319,0.31982743740081787,0.31223824620246887,0.4299679100513458,0.20188453793525696,0.5366652011871338,0.1417340189218521,0.8252014517784119
1718117947.322,0.3198430836200714,0.31225156784057617,0.42999976873397827,0.20210972428321838,0.5361246466636658,0.14639319479465485,0.8312244415283203
1718117947.327,0.31983208656311035,0.31221696734428406,0.4300144612789154,0.20236968994140625,0.535557210445404,0.15110398828983307,0.8381011486053467
1718117947.333,0.3198091387748718,0.3122262954711914,0.4300140142440796,0.20270900428295135,0.5350460410118103,0.15586915612220764,0.8454595804214478
1718117947.338,0.3198317289352417,0.3122396469116211,0.4300035834312439,0.20305243134498596,0.534526526927948,0.16064707934856415,0.8518648147583008
1718117947.344,0.31985729932785034,0.31225305795669556,0.4299836754798889,0.2033255696296692,0.5339300036430359,0.1654241979122162,0.8571855425834656
1718117947.347,0.319836288690567,0.3122476041316986,0.4299401640892029,0.20357176661491394,0.5333457589149475,0.17025089263916016,0.8631166815757751
1718117947.352,0.3198077082633972,0.3122309744358063,0.42990627884864807,0.20387984812259674,0.5328201651573181,0.17514067888259888,0.8699543476104736
1718117947.358,0.31981033086776733,0.31224972009658813,0.42990586161613464,0.20415286719799042,0.5322937965393066,0.18003137409687042,0.8753706216812134
1718117947.363,0.31982165575027466,0.3122329115867615,0.4299168288707733,0.2043289840221405,0.5317249298095703,0.1848909854888916,0.87857586145401
