time,z_o,y_o,x_o,z_eef,y_eef,x_eef,flux
1718117925.216,0.3424447774887085,0.31230470538139343,0.39319682121276855,0.21958580613136292,0.5513559579849243,-0.049389541149139404,3.71916053154564e-06
1718117925.219,0.34243836998939514,0.3123101592063904,0.39320170879364014,0.21958579123020172,0.5513560175895691,-0.0493893027305603,6.081123956391821e-06
1718117925.225,0.3424394130706787,0.3123169243335724,0.39321404695510864,0.21983925998210907,0.5513132810592651,-0.047501806169748306,0.05524076148867607
1718117925.231,0.342420756816864,0.3122977018356323,0.3931816816329956,0.22233065962791443,0.550227701663971,-0.033737897872924805,0.24827618896961212
1718117925.235,0.34244173765182495,0.3123161792755127,0.3932119905948639,0.21929532289505005,0.5529783964157104,0.012787236832082272,0.5457786321640015
1718117925.241,0.3424365818500519,0.31231093406677246,0.39319533109664917,0.21802851557731628,0.5531144142150879,0.049080897122621536,0.6671304106712341
1718117925.243,0.34244149923324585,0.3123086988925934,0.3932015895843506,0.21772870421409607,0.5526833534240723,0.06542926281690598,0.7161868214607239
1718117925.25,0.34245800971984863,0.31231051683425903,0.3931865394115448,0.21540524065494537,0.5513103604316711,0.10880545526742935,0.7944319844245911
1718117925.254,0.34248217940330505,0.3123232424259186,0.39319533109664917,0.21510693430900574,0.5511413812637329,0.1133110299706459,0.8001563549041748
1718117925.261,0.3424970209598541,0.31232303380966187,0.3931848406791687,0.2133026421070099,0.5401198863983154,0.23389972746372223,0.9073406457901001
1718117925.265,0.34250301122665405,0.3123244345188141,0.3931673765182495,0.21751032769680023,0.5231711864471436,0.35161417722702026,0.8031394481658936
1718117925.269,0.3425062298774719,0.31233420968055725,0.3931664526462555,0.21969914436340332,0.5237202644348145,0.36902862787246704,0.6837348341941833
1718117925.275,0.3425002098083496,0.31233158707618713,0.39315277338027954,0.22123996913433075,0.526553750038147,0.3825201988220215,0.5467996001243591
1718117925.279,0.34250301122665405,0.31232595443725586,0.39316272735595703,0.22132079303264618,0.5319878458976746,0.3993711769580841,0.30539461970329285
1718117925.285,0.3425237834453583,0.3123193085193634,0.3931925892829895,0.22044715285301208,0.5329339504241943,0.4028181731700897,0.18221409618854523
1718117925.289,0.34253138303756714,0.3123279809951782,0.39320361614227295,0.21958577632904053,0.5513559579849243,-0.04938947409391403,2.305329871887807e-06
1718117925.293,0.34254026412963867,0.31232118606567383,0.39321795105934143,0.2195858210325241,0.5513559579849243,-0.049389492720365524,2.505450993339764e-06
