RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1715868154.5512524,0.57773339748382568 0.79956865310668945 0.27816641330718994, 0.00292781344614923 0.000464641023427248 -0.23171547055244446  0.97277909517288208,0.57773339748382568 0.79956865310668945 0.27816641330718994, 0.00292781344614923 0.000464641023427248 -0.23171547055244446  0.97277909517288208
1715868154.5612524,0.57819598913192749 0.79178375005722046 0.27817481756210327, 0.002909352770075202 0.0006749304011464119  -0.22992680966854095   0.97320336103439331,0.57819598913192749 0.79178375005722046 0.27817481756210327, 0.002909352770075202 0.0006749304011464119  -0.22992680966854095   0.97320336103439331
1715868154.5662534,0.57857662439346313 0.78650617599487305 0.27821972966194153, 0.0027155387215316296 0.00048969086492434144   -0.22861531376838684    0.97351294755935669,0.57857662439346313 0.78650617599487305 0.27821972966194153, 0.0027155387215316296 0.00048969086492434144   -0.22861531376838684    0.97351294755935669
1715868154.5712526,0.57898485660552979 0.78108829259872437 0.27819448709487915, 0.0030599052552133799 0.00059657904785126448   -0.22724732756614685    0.97383207082748413,0.57898485660552979 0.78108829259872437 0.27819448709487915, 0.0030599052552133799 0.00059657904785126448   -0.22724732756614685    0.97383207082748413
1715868154.5762515,0.57932126522064209 0.77570337057113647 0.27830347418785095,0.0028332395013421774 0.0008182128076441586  -0.22559869289398193   0.97421586513519287,0.57932126522064209 0.77570337057113647 0.27830347418785095,0.0028332395013421774 0.0008182128076441586  -0.22559869289398193   0.97421586513519287
1715868154.5812533,0.57981330156326294 0.77021956443786621 0.27838563919067383, 0.0022513710428029299 0.00037055087159387767   -0.22359973192214966     0.9746783971786499,0.57981330156326294 0.77021956443786621 0.27838563919067383, 0.0022513710428029299 0.00037055087159387767   -0.22359973192214966     0.9746783971786499
1715868154.5912521,0.58049649000167847 0.76186960935592651 0.27848717570304871, 0.0024276089388877153 0.00057795259635895491    -0.2205769419670105    0.97536641359329224,0.58049649000167847 0.76186960935592651 0.27848717570304871, 0.0024276089388877153 0.00057795259635895491    -0.2205769419670105    0.97536641359329224
1715868154.5962527,0.58097434043884277 0.75617778301239014 0.27850013971328735, 0.0024951535742729902 0.00071336020482704043   -0.21865497529506683    0.97579878568649292,0.58097434043884277 0.75617778301239014 0.27850013971328735, 0.0024951535742729902 0.00071336020482704043   -0.21865497529506683    0.97579878568649292
1715868154.6012492, 0.5815010666847229 0.75046664476394653 0.27858784794807434, 0.0024115392006933689 0.00068213680060580373   -0.21592994034290314    0.97640562057495117, 0.5815010666847229 0.75046664476394653 0.27858784794807434, 0.0024115392006933689 0.00068213680060580373   -0.21592994034290314    0.97640562057495117
1715868154.6112528,0.58244776725769043 0.74167340993881226  0.2785860002040863, 0.0024778188671916723 0.00046483468031510711   -0.21177493035793304    0.97731518745422363,0.58244776725769043 0.74167340993881226  0.2785860002040863, 0.0024778188671916723 0.00046483468031510711   -0.21177493035793304    0.97731518745422363
1715868154.6162536,0.58317488431930542 0.73573654890060425 0.27871501445770264, 0.0023260752204805613 0.00071112823206931353   -0.20903965830802917    0.97790414094924927,0.58317488431930542 0.73573654890060425 0.27871501445770264, 0.0023260752204805613 0.00071112823206931353   -0.20903965830802917    0.97790414094924927
1715868154.6212525,0.58384370803833008 0.72976231575012207 0.27869504690170288, 0.0023350000847131014 0.00082788715371862054   -0.20613099634647369    0.97852128744125366,0.58384370803833008 0.72976231575012207 0.27869504690170288, 0.0023350000847131014 0.00082788715371862054   -0.20613099634647369    0.97852128744125366
1715868154.6262386,0.58484005928039551 0.72370606660842896 0.27831816673278809, 0.0017767478711903095 0.00064249004935845733    -0.2027166485786438    0.97923558950424194,0.58484005928039551 0.72370606660842896 0.27831816673278809, 0.0017767478711903095 0.00064249004935845733    -0.2027166485786438    0.97923558950424194
1715868154.6362507,0.58609408140182495 0.71452301740646362 0.27832934260368347, 0.0018499373691156507 0.00062310154316946864    -0.1975167840719223    0.98029756546020508,0.58609408140182495 0.71452301740646362 0.27832934260368347, 0.0018499373691156507 0.00062310154316946864    -0.1975167840719223    0.98029756546020508
