Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd
69,2024-05-06_14:23:00__clean_paper,107,7,0.737,0.8001860976219177,0.544476899556574,4.378866375759553,"[0.5798977, 0.30911911, 0.22099113]","[0.59058148, 0.29315341, 0.19626117]","[-0.00345813972, 0.000858271145, -0.0113084121, 0.999929726]","[-0.69865304, -0.00436871, -0.00384806, 0.71543694]","[0.58085269, 0.41948923, 0.28039905]","[0.42208597, 0.94029307, 0.27699536]"
70,2024-05-06_14:23:00__clean_paper,109,7,0.742,0.8040275573730469,0.5392512283464622,4.373865959432309,"[0.55932003, 0.30777663, 0.22027788]","[0.57176906, 0.293311, 0.18668677]","[-0.00190013892, 0.000669981004, -0.0078442581, 0.999967217]","[-0.69376844, -0.00756386, -0.00400876, 0.72014725]","[0.55942929, 0.41884765, 0.28045061]","[0.39026883, 0.93086737, 0.27692497]"
71,2024-05-06_15:31:11__clean_paper,199,7,0.744,0.807015061378479,0.3936095261269954,4.403675369284057,"[0.56288624, 0.32879549, 0.22068521]","[0.57743645, 0.31199944, 0.18964612]","[-0.00158338516, 0.000631778908, -0.0270657558, 0.99963218]","[-0.6950174, -0.00355148, -0.00134945, 0.71898288]","[0.56296545, 0.44020948, 0.28013486]","[0.37913537, 0.78824508, 0.27764922]"
72,2024-05-06_15:31:11__clean_paper,201,7,0.747,0.8092663884162903,0.468270487816748,4.411794436219532,"[0.55463326, 0.32041681, 0.22017652]","[0.57001537, 0.30802324, 0.19754599]","[-0.0022722818, 0.000933168922, -0.00804520212, 0.999964595]","[-0.69833988, -0.00165704, -0.00115866, 0.71576345]","[0.55448824, 0.43169728, 0.28029621]","[0.41803727, 0.87963372, 0.27693143]"
73,2024-05-06_14:23:00__clean_paper,115,7,0.754,0.8142995834350586,0.6266432206238881,4.397879938270047,"[0.56305999, 0.31176692, 0.22023419]","[0.57612485, 0.30151975, 0.19577771]","[-0.00301202317, 0.000529061595, -0.00754251331, 0.99996686]","[-0.699035287, 0.000591682503, -0.00229800656, 0.715083241]","[0.56274807, 0.42287707, 0.28028214]","[0.42679039, 1.03458405, 0.2768451]"
74,2024-05-15_14:20:51__clean_paper,299,7,0.771,0.8160704374313354,0.5489192716780038,4.383230551118111,"[0.54269809, 0.30778891, 0.22037962]","[0.55695504, 0.28791007, 0.20681563]","[-0.00346745644, 0.0004901801, -0.00289467862, 0.999989688]","[-0.7015689, -0.00172594, -0.00205685, 0.71259654]","[0.54369992, 0.41769725, 0.28026831]","[0.47498134, 0.96229082, 0.27744627]"
75,2024-05-06_15:31:11__clean_paper,219,7,0.772,0.8190793395042419,0.3967083930929285,4.389645702957308,"[0.54741055, 0.3094728, 0.2202476]","[0.55767977, 0.29094467, 0.20807759]","[-0.00358119584, 0.000490288192, -0.0282058883, 0.999595582]","[-0.70224416, -0.0007536, -0.0027763, 0.71193039]","[0.54743403, 0.41994905, 0.27993032]","[0.37845811, 0.77886134, 0.27735031]"
76,2024-05-06_15:31:11__clean_paper,217,7,0.77,0.8240906596183777,0.4552974645027877,4.399209846320694,"[0.53932434, 0.30934352, 0.2202259]","[0.54993314, 0.29279318, 0.21564829]","[-0.00377162243, 0.000832047779, 0.0158268977, 0.99986726]","[-0.70573509, -0.00102902, -0.00647569, 0.70844549]","[0.53921419, 0.42009345, 0.27994689]","[0.62054032, 0.86806375, 0.27783698]"
77,2024-05-06_14:23:00__clean_paper,135,7,0.829,0.8273460865020752,0.6667912183635428,4.425759609983142,"[0.57066119, 0.31658739, 0.22083068]","[0.5740096, 0.30295357, 0.19820291]","[-0.00403487, 0.00106348, -0.01011124, 0.99994016]","[-0.69673014, 0.00204845, -0.01174828, 0.71723419]","[0.57094842, 0.42694873, 0.28014934]","[0.53009772, 1.09247816, 0.27663833]"
78,2024-05-15_14:20:51__clean_paper,297,7,0.778,0.8290910124778748,0.4800953835289051,4.395239516773516,"[0.5469504, 0.30777913, 0.22011355]","[0.55401033, 0.29156107, 0.21537219]","[-0.00380626274, 0.00058560801, -0.00936651696, 0.99994874]","[-0.705393553, -0.000249407865, -0.00599011499, 0.708790541]","[0.54656088, 0.41899982, 0.280294]","[0.47689456, 0.89400673, 0.27772155]"
79,2024-05-08_14:15:56__clean_paper,43,7,0.83,0.8346869349479675,0.547565073153653,4.393165294807591,"[0.54586542, 0.30937392, 0.22067854]","[0.56303471, 0.29550704, 0.18781647]","[-0.00135558017, 0.000768079073, -0.00196986482, 0.999996841]","[-0.68797648, -0.00709577, -0.00381323, 0.72568828]","[0.54626012, 0.41899583, 0.28041631]","[0.43991286, 0.95612901, 0.27802709]"
80,2024-05-06_15:31:11__clean_paper,243,7,0.798,0.8367822766304016,0.4213915583957731,4.43344455339045,"[0.55048203, 0.31607491, 0.22019708]","[0.55210543, 0.30104956, 0.22088617]","[-0.00389084429, 0.000550215889, -0.0320478939, 0.999478638]","[-0.70416552, 0.00096424, -0.00701802, 0.71000051]","[0.55029804, 0.42695025, 0.2799955]","[0.37855977, 0.81174725, 0.27715355]"
81,2024-05-06_14:23:00__clean_paper,157,7,0.889,0.8399080634117126,0.5744582476150827,4.451582958884813,"[0.56631505, 0.32132214, 0.22]","[0.56553227, 0.3025924, 0.20111753]","[-0.00350629585, 0.000411356043, -0.0398764983, 0.999198377]","[-0.69083643, 0.00597575, -0.01475909, 0.72283572]","[0.56593037, 0.43224108, 0.28018346]","[0.34584817, 0.96285528, 0.27635202]"
82,2024-05-15_14:20:51__clean_paper,269,7,0.812,0.8446019887924194,0.5320756941607968,4.394348762663106,"[0.53315741, 0.30584562, 0.2202234]","[0.54276454, 0.28979155, 0.1974418]","[-0.00315382448, 0.000118410557, -0.0152159734, 0.999879241]","[-0.69700742, -0.00355136, -0.00800314, 0.71701044]","[0.53277171, 0.4168357, 0.28036594]","[0.38805664, 0.9288438, 0.27723587]"
83,2024-05-06_15:31:11__clean_paper,263,7,0.821,0.8469299674034119,0.5692264710741703,4.412112047584031,"[0.56217182, 0.31168371, 0.22037059]","[0.56327122, 0.30039957, 0.19681661]","[-0.00170092401, 0.0005191167, -0.00935086235, 0.9999547]","[-0.69950372, -0.00089282, -0.01274174, 0.71451479]","[0.56217104, 0.42263922, 0.2802183]","[0.51512235, 0.98990774, 0.27680922]"
84,2024-05-06_15:31:11__clean_paper,409,7,0.973,0.8501608967781067,0.597308590225874,4.46142395161078,"[0.56824112, 0.31463122, 0.22056583]","[0.56790674, 0.30062994, 0.2013769]","[-0.00234862324, 0.000667748565, -0.00668143015, 0.999974728]","[-0.68910056, 0.00798422, -0.01997093, 0.72434646]","[0.56810266, 0.42564473, 0.28016844]","[0.63929141, 1.01868844, 0.27719077]"
85,2024-05-06_14:23:00__clean_paper,165,7,0.901,0.8532727360725403,0.5895091239617581,4.451143610411488,"[0.55964404, 0.31576258, 0.22039738]","[0.56245053, 0.30117059, 0.20269045]","[-0.00325095537, 0.000717564602, -0.0297341924, 0.99955231]","[-0.69133371, 0.00677224, -0.01246115, 0.72239643]","[0.55955118, 0.42650703, 0.28012988]","[0.37276587, 0.98563021, 0.27645355]"
86,2024-05-15_14:20:51__clean_paper,253,7,0.83,0.8575981855392456,0.5985640711621134,4.40674664566767,"[0.54190487, 0.30618322, 0.22024158]","[0.54625344, 0.29232746, 0.20780277]","[-0.00329595152, 0.00037899107, -0.00861664955, 0.999957383]","[-0.702552378, 0.000497034693, -0.0101904562, 0.711558878]","[0.54148132, 0.41753089, 0.28047946]","[0.49758264, 1.01447451, 0.27729008]"
87,2024-05-15_14:20:51__clean_paper,147,7,0.994,0.8597050309181213,0.6791924068179168,4.465061417423842,"[0.54363722, 0.30556315, 0.22048074]","[0.55104572, 0.29489052, 0.19170243]","[-0.000138364951, -0.000140470831, -0.00601687282, 0.99998188]","[-0.67688191, 0.0044363, -0.01956933, 0.73581803]","[0.54320133, 0.41688058, 0.28074354]","[0.57309222, 1.09540701, 0.27746606]"
88,2024-05-06_15:31:11__clean_paper,369,7,0.936,0.8629727363586426,0.6640324108390486,4.457175982195967,"[0.55535984, 0.31144232, 0.21973249]","[0.55614436, 0.30074206, 0.19521277]","[-0.000910717819, 9.39919046e-05, -0.0101019461, 0.999948561]","[-0.6876142, 0.00455113, -0.01944214, 0.72580165]","[0.55471921, 0.4229008, 0.2803261]","[0.56889051, 1.08677089, 0.27649045]"
89,2024-05-06_14:23:00__clean_paper,221,7,1.028,0.8643589019775391,0.7167012803317606,4.513399056602251,"[0.57222515, 0.31668806, 0.22047275]","[0.56182837, 0.3039546, 0.20607954]","[-0.00385154341, 0.000240853129, -0.020486787, 0.999782681]","[-0.68181801, 0.0120786, -0.02359449, 0.73104149]","[0.57272184, 0.42775962, 0.28026587]","[0.59448546, 1.14411902, 0.27623221]"
90,2024-05-07_18:04:00__clean_paper,91,7,0.982,0.8685793280601501,0.7135628640328535,4.467372120889363,"[0.53814065, 0.30916464, 0.22001266]","[0.54740423, 0.29539886, 0.19677721]","[-0.00220037298, 0.000511999067, -0.00901131053, 0.999956846]","[-0.68336231, 0.00480083, -0.01798675, 0.72984201]","[0.53753048, 0.42018268, 0.2804898]","[0.52500755, 1.13362098, 0.27591532]"
91,2024-05-06_15:31:11__clean_paper,387,7,0.95,0.8711503744125366,0.6467447067280168,4.462893184818644,"[0.55888206, 0.3113004, 0.22024238]","[0.55532789, 0.29917356, 0.20845513]","[-0.0022091968, 0.000961076817, -0.0218077395, 0.999759257]","[-0.6937716, 0.00777368, -0.01875351, 0.71990889]","[0.55895269, 0.4222438, 0.28001699]","[0.48285198, 1.06448507, 0.27633595]"
92,2024-05-06_15:31:11__clean_paper,447,7,1.025,0.8744626641273499,0.6272097770973312,4.494932683040662,"[0.55522746, 0.31607968, 0.22018436]","[0.55317396, 0.29778028, 0.20173711]","[-0.00350076822, 0.00026534326, -0.00795057043, 0.999962211]","[-0.68226802, 0.01176242, -0.02279152, 0.73065209]","[0.55513203, 0.42644393, 0.28029752]","[0.6481455, 1.04671061, 0.27715898]"
93,2024-05-15_14:20:51__clean_paper,163,7,0.968,0.8776020407676697,0.7202397356994624,4.462043629299294,"[0.54759675, 0.30570954, 0.22026935]","[0.54929399, 0.29634821, 0.20641883]","[-0.00323565584, 0.000229647441, -0.00665658712, 0.999972582]","[-0.69279903, 0.00662912, -0.01776312, 0.7208814]","[0.54695207, 0.4168373, 0.28049156]","[0.57607603, 1.13648093, 0.27730909]"
94,2024-05-07_18:04:00__clean_paper,97,7,0.963,0.8821067810058594,0.6330360848756486,4.47896011081793,"[0.53925723, 0.31781614, 0.21990824]","[0.54225773, 0.30478808, 0.20272298]","[-0.00232465, 0.00100445, -0.02793006, 0.99960667]","[-0.69225883, 0.00538302, -0.02160602, 0.72130573]","[0.53900367, 0.42911744, 0.28001255]","[0.36052123, 1.03645718, 0.27587217]"
95,2024-05-06_15:31:11__clean_paper,505,7,1.095,0.8860302567481995,0.6704528878875926,4.517115114545909,"[0.560853, 0.31225032, 0.22046918]","[0.55442685, 0.29563877, 0.20389381]","[-0.00329983607, 0.000207385645, -0.0168138184, 0.999853194]","[-0.67670834, 0.01516157, -0.02639151, 0.73562181]","[0.5606159, 0.42295903, 0.28039867]","[0.6316539, 1.08962774, 0.27672398]"
96,2024-05-06_15:31:11__clean_paper,539,7,1.124,0.8885785341262817,0.6238103336793775,4.541220307657827,"[0.55581713, 0.31214589, 0.22029129]","[0.54482496, 0.30003193, 0.20257312]","[-0.000998147996, -0.000295912003, -0.0188221484, 0.999822319]","[-0.67832214, 0.01671573, -0.03046894, 0.73394227]","[0.55539382, 0.42296991, 0.28090212]","[0.65710092, 1.03842235, 0.27725604]"
97,2024-05-06_14:23:00__clean_paper,269,7,1.118,0.8902779221534729,0.6533648234091606,4.5725417998445135,"[0.55255032, 0.32469445, 0.22069934]","[0.5446921, 0.30883375, 0.20345223]","[-0.00266658934, 0.0006572454, -0.0550367422, 0.998480558]","[-0.67560649, 0.01669578, -0.03011716, 0.73645777]","[0.55275404, 0.4351902, 0.28023985]","[0.3420341, 1.05362439, 0.27556548]"
98,2024-05-06_15:31:11__clean_paper,559,7,1.147,0.8932535648345947,0.5990034512738175,4.526106044999874,"[0.56138039, 0.30999982, 0.22033131]","[0.54640979, 0.29101089, 0.2004599]","[-0.00287245493, 0.000258899294, -0.0158528239, 0.999870181]","[-0.67311925, 0.01663755, -0.03189042, 0.73865873]","[0.56106955, 0.42068338, 0.28022659]","[0.69066823, 1.00549126, 0.27721503]"
99,2024-05-07_18:04:00__clean_paper,31,7,1.154,0.8976335525512695,0.5806426987936946,4.540606094231181,"[0.55484337, 0.31225657, 0.21995544]","[0.54412216, 0.29422948, 0.20037751]","[-0.00217320956, 0.00026854765, 0.00111260707, 0.99999696]","[-0.67292219, 0.01687409, -0.03006131, 0.73890954]","[0.55434895, 0.42333856, 0.28003386]","[0.73948497, 0.97366947, 0.27748623]"
