time,z_o,y_o,x_o,z_eef,y_eef,x_eef,flux
1718118000.369,0.2930505871772766,0.31787770986557007,0.4116724133491516,0.22860796749591827,0.489450067281723,-0.0324663482606411,0.05193633958697319
1718118000.372,0.2930290400981903,0.3178998529911041,0.4116300344467163,0.2300982028245926,0.48797520995140076,-0.028322819620370865,0.13705849647521973
1718118000.378,0.2930503487586975,0.3178651034832001,0.4116586744785309,0.23161892592906952,0.4864320456981659,-0.02288227155804634,0.21698406338691711
1718118000.383,0.29306477308273315,0.3178756535053253,0.41167494654655457,0.22818881273269653,0.48987117409706116,-0.034302957355976105,0.0008754046284593642
1718118000.389,0.2930445075035095,0.31786882877349854,0.41167086362838745,0.22819025814533234,0.48987463116645813,-0.034304652363061905,0.0008509960025548935
1718118000.392,0.29304423928260803,0.31786736845970154,0.4116611182689667,0.2281917929649353,0.4898780882358551,-0.034306153655052185,0.0008287644595839083
1718118000.397,0.2930528223514557,0.31786876916885376,0.41166502237319946,0.2281932234764099,0.4898812472820282,-0.03430734947323799,0.0007970660226419568
1718118000.403,0.2930547297000885,0.31787705421447754,0.4116724133491516,0.228194460272789,0.4898843467235565,-0.03430861234664917,0.0007674430380575359
1718118000.408,0.29308265447616577,0.31787651777267456,0.4116913080215454,0.22819644212722778,0.48987647891044617,-0.03427942097187042,0.0009035594412125647
1718118000.414,0.2930915653705597,0.3178849518299103,0.41167086362838745,0.2282278835773468,0.48976030945777893,-0.033800411969423294,0.01866941526532173
1718118000.419,0.29311081767082214,0.31788578629493713,0.41166621446609497,0.22834865748882294,0.4897443354129791,-0.03334685415029526,0.031831588596105576
1718118000.422,0.2931272089481354,0.31788092851638794,0.41167137026786804,0.2284766584634781,0.4896356463432312,-0.032919734716415405,0.04210083186626434
1718118000.428,0.2931782603263855,0.31788620352745056,0.41168272495269775,0.2288389950990677,0.4892256557941437,-0.03187499940395355,0.06595044583082199
1718118000.433,0.2932024300098419,0.3178826868534088,0.4116770923137665,0.2291186898946762,0.4889813959598541,-0.0311341043561697,0.08297490328550339
1718118000.439,0.29323264956474304,0.31786373257637024,0.41166526079177856,0.22942465543746948,0.4886815547943115,-0.030283885076642036,0.101114921271801
1718118000.444,0.29324185848236084,0.31788066029548645,0.4116568863391876,0.2297535389661789,0.48834073543548584,-0.02935858443379402,0.11881310492753983
1718118000.447,0.2932364046573639,0.317903995513916,0.41165825724601746,0.23046958446502686,0.48758068680763245,-0.02715393528342247,0.15665394067764282
1718118000.453,0.29326388239860535,0.31789591908454895,0.4116622507572174,0.2308606654405594,0.48718586564064026,-0.02584923803806305,0.17703461647033691
1718118000.458,0.2933211624622345,0.31787770986557007,0.41171395778656006,0.2312595248222351,0.48680558800697327,-0.024419181048870087,0.19745945930480957
1718118000.464,0.2933256924152374,0.31791436672210693,0.4117088317871094,0.23193007707595825,0.4860457181930542,-0.021260341629385948,0.2352660447359085
1718118000.469,0.2933223843574524,0.3179300129413605,0.4117327034473419,0.23220698535442352,0.48565471172332764,-0.0195892583578825,0.25145384669303894
