time,z_o,y_o,x_o,z_eef,y_eef,x_eef,flux
1718118021.682,0.3539057672023773,0.3187275528907776,0.39512282609939575,0.21611501276493073,0.5536360144615173,-0.05189445987343788,0.0005032206536270678
1718118021.686,0.35389187932014465,0.3187280595302582,0.39513474702835083,0.21611501276493073,0.5536360144615173,-0.05189445987343788,0.0005032206536270678
1718118021.693,0.3538954555988312,0.31871557235717773,0.3951282799243927,0.2161264568567276,0.5536405444145203,-0.05141112953424454,0.017487553879618645
1718118021.698,0.3538903594017029,0.3187245726585388,0.3951372504234314,0.21666142344474792,0.5534467101097107,-0.048947773873806,0.0707767978310585
1718118021.7,0.3538884222507477,0.3187248408794403,0.3951324224472046,0.21685093641281128,0.5533452033996582,-0.04816652834415436,0.0862768366932869
1718118021.706,0.3538837730884552,0.3187190592288971,0.39512667059898376,0.21786807477474213,0.5527958869934082,-0.044165611267089844,0.1513300985097885
1718118021.712,0.3538941442966461,0.31870320439338684,0.395125150680542,0.2194633185863495,0.5520307421684265,-0.03494328260421753,0.2552676498889923
1718118021.718,0.3538973927497864,0.31873393058776855,0.39514169096946716,0.21743980050086975,0.5540374517440796,-0.014724074862897396,0.41511479020118713
1718118021.722,0.353911817073822,0.3187370002269745,0.39511963725090027,0.2169376164674759,0.554449737071991,-0.012024026364088058,0.43340760469436646
1718118021.726,0.3538956046104431,0.318726122379303,0.3951214849948883,0.21474483609199524,0.5560558438301086,-0.0005095194792374969,0.4983839988708496
1718118021.732,0.3539045751094818,0.31873923540115356,0.3951321840286255,0.2142232358455658,0.5563600659370422,0.002603998174890876,0.5146689414978027
1718118021.737,0.35391321778297424,0.3187468647956848,0.3951154947280884,0.21249538660049438,0.5572721362113953,0.015758806839585304,0.5711392164230347
1718118021.743,0.35391873121261597,0.31873852014541626,0.3951041102409363,0.21159476041793823,0.5572999715805054,0.03338821604847908,0.62367844581604
1718118021.748,0.3539024889469147,0.3187275826931,0.39509519934654236,0.2116263061761856,0.5572417378425598,0.037099048495292664,0.6345558166503906
1718118021.751,0.3539247512817383,0.3187355697154999,0.3950928747653961,0.21263673901557922,0.5568804144859314,0.05664728954434395,0.6923184394836426
1718118021.756,0.3539268970489502,0.3187238872051239,0.39508259296417236,0.21347591280937195,0.5569736957550049,0.07295354455709457,0.7239594459533691
1718118021.762,0.3539406955242157,0.3187282383441925,0.3950757682323456,0.21366539597511292,0.557163655757904,0.08143266290426254,0.7421357035636902
1718118021.768,0.35394254326820374,0.31872397661209106,0.3950689136981964,0.2135961800813675,0.5577288866043091,0.09447868913412094,0.7668203115463257
1718118021.772,0.35395362973213196,0.31872591376304626,0.3950614035129547,0.21340607106685638,0.557924747467041,0.09885092824697495,0.7725905179977417
1718118021.775,0.35397085547447205,0.3187142014503479,0.3950561285018921,0.21233323216438293,0.5587616562843323,0.1166396215558052,0.7957932949066162
1718118021.782,0.35398879647254944,0.3187158703804016,0.39505717158317566,0.21050164103507996,0.5591856837272644,0.13954614102840424,0.8233776092529297
1718118021.787,0.35398247838020325,0.31871774792671204,0.39505600929260254,0.20938800275325775,0.5583464503288269,0.16304269433021545,0.8459638953208923
1718118021.793,0.3539799153804779,0.31871485710144043,0.3950670659542084,0.20930886268615723,0.5580584406852722,0.1677304208278656,0.8473666906356812
1718118021.796,0.3539842665195465,0.3187210261821747,0.39507439732551575,0.20963096618652344,0.5562437176704407,0.18697489798069,0.8657963871955872
1718118021.8,0.3539413511753082,0.3187355101108551,0.3950977325439453,0.21087205410003662,0.5531772971153259,0.21132716536521912,0.8854030966758728
1718118021.807,0.3539380729198456,0.3187222480773926,0.3951180875301361,0.21115128695964813,0.5525243878364563,0.2162153124809265,0.8882431983947754
1718118021.812,0.3539266586303711,0.3187296688556671,0.39515578746795654,0.21201269328594208,0.5498658418655396,0.23593878746032715,0.8994446396827698
1718118021.817,0.3539361357688904,0.318729966878891,0.3952096104621887,0.21213965117931366,0.5492234826087952,0.24088075757026672,0.9013274312019348
1718118021.822,0.3539283871650696,0.31874120235443115,0.3952345848083496,0.2124224156141281,0.546683132648468,0.2608381509780884,0.9099811911582947
1718118021.826,0.35392507910728455,0.31873393058776855,0.3952370882034302,0.2123808115720749,0.5454056859016418,0.27082571387290955,0.9132355451583862
1718118021.832,0.35391679406166077,0.3187410533428192,0.3952499330043793,0.2112956941127777,0.5429537296295166,0.2894720435142517,0.875760555267334
1718118021.837,0.35390833020210266,0.3187495470046997,0.3952609896659851,0.21074143052101135,0.5392847061157227,0.31301677227020264,0.872169017791748
1718118021.843,0.3539077937602997,0.31874334812164307,0.3952471911907196,0.21207207441329956,0.5359020829200745,0.33209478855133057,0.884516716003418
1718118021.848,0.35391855239868164,0.3187250792980194,0.3952226936817169,0.21265742182731628,0.5349935293197632,0.3368481993675232,0.8861717581748962
1718118021.851,0.3539324402809143,0.3187139332294464,0.39521825313568115,0.21521086990833282,0.5337049961090088,0.35254982113838196,0.8016995191574097
1718118021.857,0.35395967960357666,0.3187117576599121,0.3951895534992218,0.2184469848871231,0.5333454608917236,0.36987584829330444,0.6867155432701111
1718118021.862,0.353987455368042,0.3186972439289093,0.39515507221221924,0.2207169383764267,0.5383500456809998,0.39520108699798584,0.4028826355934143
1718118021.868,0.3540000915527344,0.3187216818332672,0.39512908458709717,0.21985788643360138,0.539480447769165,0.40066155791282654,0.30878886580467224
1718118021.873,0.3539902865886688,0.318716436624527,0.3951159119606018,0.2195497453212738,0.5397254228591919,0.40161073207855225,0.28289565443992615
1718118021.876,0.35400426387786865,0.3187223970890045,0.39511653780937195,0.21835020184516907,0.5400930047035217,0.4043024182319641,0.18844139575958252
1718118021.882,0.3539935052394867,0.3187258839607239,0.3950883746147156,0.21808075904846191,0.5399717688560486,0.40476080775260925,0.168207585811615
1718118021.886,0.35398775339126587,0.31872689723968506,0.39509519934654236,0.21611388027668,0.553633987903595,-0.05189336836338043,0.0005110999336466193
1718118021.893,0.35399383306503296,0.3187237083911896,0.39509317278862,0.21611805260181427,0.5536412596702576,-0.05189770832657814,0.00046009625657461584
1718118021.895,0.35398975014686584,0.31872111558914185,0.39511358737945557,0.21611391007900238,0.5536396503448486,-0.05186889320611954,0.0009180959896184504
1718118021.9,0.3539564609527588,0.3187348246574402,0.39512595534324646,0.21611391007900238,0.5536396503448486,-0.05186889320611954,0.0009180959896184504
1718118021.907,0.3539344072341919,0.3187296986579895,0.39515921473503113,0.21628133952617645,0.5536496043205261,-0.05050332844257355,0.041234150528907776
1718118021.912,0.3539251983165741,0.3187290132045746,0.3951805830001831,0.21628133952617645,0.5536496043205261,-0.05050332844257355,0.041234150528907776
1718118021.918,0.3539329171180725,0.31872522830963135,0.3952244222164154,0.2164994329214096,0.5535224080085754,-0.04960574582219124,0.057295333594083786
1718118021.923,0.35393911600112915,0.31872913241386414,0.3952450752258301,0.21666142344474792,0.5534467101097107,-0.048947773873806,0.0707767978310585
1718118021.926,0.353942334651947,0.31873050332069397,0.3952637016773224,0.21705640852451324,0.5532198548316956,-0.04731055721640587,0.10156844556331635
1718118021.932,0.3539479970932007,0.3187248110771179,0.3952750265598297,0.21729211509227753,0.5530891418457031,-0.0463830903172493,0.11662121117115021
1718118021.936,0.35396116971969604,0.3187355399131775,0.39529502391815186,0.21756450831890106,0.5529466867446899,-0.045348621904850006,0.1328180581331253
1718118021.942,0.3539770543575287,0.31873688101768494,0.3952787220478058,0.2181939035654068,0.5526392459869385,-0.04281426593661308,0.17229433357715607
1718118021.948,0.35399842262268066,0.3187282383441925,0.3952498733997345,0.21852831542491913,0.5524831414222717,-0.041335251182317734,0.19364885985851288
1718118021.951,0.3539964556694031,0.3187251389026642,0.39525270462036133,0.21884280443191528,0.5523319840431213,-0.03978528454899788,0.21307435631752014
1718118021.957,0.3539842367172241,0.318729043006897,0.39521875977516174,0.21911440789699554,0.5522065758705139,-0.038230184465646744,0.22840237617492676
1718118021.962,0.3539973795413971,0.3187168538570404,0.3951737582683563,0.2195432335138321,0.5520272850990295,-0.033113282173871994,0.2708606719970703
1718118021.968,0.35396701097488403,0.31872206926345825,0.39514273405075073,0.2195432335138321,0.5520272850990295,-0.033113282173871994,0.2708606719970703
1718118021.973,0.35399186611175537,0.3187043368816376,0.3951284885406494,0.2195376455783844,0.5520921349525452,-0.031147528439760208,0.2880706489086151
1718118021.976,0.3539898693561554,0.3187141716480255,0.39511802792549133,0.2194429636001587,0.5522114634513855,-0.029079200699925423,0.30564650893211365
1718118021.982,0.353974848985672,0.31871122121810913,0.3950950801372528,0.2190251648426056,0.5526425838470459,-0.024679522961378098,0.3409596085548401
1718118021.987,0.35397037863731384,0.3187260627746582,0.395096093416214,0.2190251648426056,0.5526425838470459,-0.024679522961378098,0.3409596085548401
1718118021.993,0.3539575934410095,0.3187217712402344,0.3951084017753601,0.21872761845588684,0.5529384613037109,-0.02229420281946659,0.3607890009880066
1718118021.998,0.3539586067199707,0.3187078535556793,0.3951188921928406,0.21835076808929443,0.553290069103241,-0.019810892641544342,0.38081252574920654
1718118022.0,0.3539366126060486,0.3187299966812134,0.39514487981796265,0.2179279774427414,0.553650975227356,-0.01729883812367916,0.3983187973499298
1718118022.007,0.3539377748966217,0.31872284412384033,0.39516764879226685,0.2164292186498642,0.5548669695854187,-0.009221996180713177,0.4518572688102722
1718118022.012,0.3539605438709259,0.31871238350868225,0.3952021896839142,0.21587073802947998,0.5552915334701538,-0.006387796252965927,0.4680835008621216
1718118022.018,0.35398489236831665,0.31872379779815674,0.395260214805603,0.21530549228191376,0.5556887984275818,-0.00350264017470181,0.482846200466156
1718118022.022,0.35399535298347473,0.3187224268913269,0.39528998732566833,0.21370139718055725,0.5566591024398804,0.0057925512082874775,0.5303679704666138
1718118022.026,0.3539811372756958,0.3187200725078583,0.3952982723712921,0.21325983107089996,0.5569068789482117,0.009060338139533997,0.5451790690422058
1718118022.032,0.35399454832077026,0.31871405243873596,0.3953219950199127,0.21286432445049286,0.5571205019950867,0.012392676435410976,0.5590532422065735
1718118022.037,0.3540053367614746,0.31872162222862244,0.3953377306461334,0.21217364072799683,0.5573384761810303,0.01915622688829899,0.5816308259963989
1718118022.043,0.3540034294128418,0.3187253177165985,0.39533185958862305,0.21190181374549866,0.557343065738678,0.022634532302618027,0.5927771925926208
1718118022.047,0.35400936007499695,0.3187217116355896,0.3953036367893219,0.21171757578849792,0.5573370456695557,0.02619059942662716,0.6043272018432617
1718118022.05,0.3540104925632477,0.31872060894966125,0.39530637860298157,0.21162071824073792,0.557320773601532,0.02976258657872677,0.6140105724334717
1718118022.057,0.35401245951652527,0.3187144994735718,0.39528125524520874,0.2117224484682083,0.5571366548538208,0.040886446833610535,0.6461251974105835
1718118022.062,0.3540196418762207,0.3186916708946228,0.3952498435974121,0.2118917554616928,0.5570359826087952,0.04472379386425018,0.6572909355163574
1718118022.068,0.35399967432022095,0.31868988275527954,0.39521554112434387,0.21211999654769897,0.5569714307785034,0.048643771559000015,0.6693241000175476
1718118022.073,0.35397884249687195,0.31869518756866455,0.3951822817325592,0.2123914510011673,0.556935727596283,0.05263122171163559,0.6814963817596436
1718118022.076,0.3540005087852478,0.318698912858963,0.39518439769744873,0.21285836398601532,0.556818962097168,0.06070253252983093,0.7023705244064331
1718118022.082,0.3539896607398987,0.3187003433704376,0.3951836824417114,0.21307121217250824,0.5568054914474487,0.06478863954544067,0.7114416360855103
1718118022.087,0.35396793484687805,0.3187084496021271,0.39517679810523987,0.21328653395175934,0.5568634271621704,0.06886838376522064,0.7183558940887451
1718118022.093,0.35397371649742126,0.31871846318244934,0.3951951265335083,0.21366539597511292,0.557163655757904,0.08143266290426254,0.7421357035636902
1718118022.097,0.3539801836013794,0.3187110126018524,0.3952144384384155,0.21367484331130981,0.5573002696037292,0.08575630933046341,0.7512763142585754
