Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd
1323,2024-05-06_14:23:00__clean_paper,299,7,1.187,0.9246785044670105,0.7495406496652338,4.599496658094868,[0.54910129 0.32315904 0.2205272 ],[0.53710741 0.3084248  0.21093871],[-2.59749824e-03  4.05294530e-04 -3.81726362e-02  9.99267697e-01],[-0.68026024  0.01949259 -0.03282334  0.73197591],[0.54915142 0.43386745 0.28009149],[0.50282973 1.18196416 0.27599183]
1324,2024-05-06_14:23:00__clean_paper,122,14,0.775,0.7722592949867249,0.3740825894308985,4.524782215464189,[ 0.52197522 -0.26294869  0.21917883],[ 0.49380162 -0.23548512  0.21539891],[-1.21538143e-03  6.69976696e-04 -3.41841788e-03  9.99993205e-01],[ 0.49997598 -0.49162811  0.51231712  0.49583966],[0.49767214 1.09025562 0.27737793],[0.54765117 0.71953028 0.27899259]
1325,2024-05-06_14:23:00__clean_paper,61,7,0.628,0.6964205503463745,0.5239155316740145,4.3807335068727635,[0.55193657 0.30813748 0.22029218],[0.57536012 0.3010042  0.18869437],[-1.81656703e-03  5.84852649e-04  1.50446827e-02  9.99885023e-01],[-0.69677806 -0.00574308  0.00698867  0.71722972],[0.55179495 0.41933045 0.2803672 ],[0.51853782 0.94218081 0.2773765 ]
1326,2024-05-06_14:23:00__clean_paper,167,7,0.908,0.8505069017410278,0.5753751033517784,4.469805192188558,[0.55651963 0.32021451 0.22007871],[0.55558062 0.30647877 0.19971333],[-1.25631131e-03  5.04718220e-04 -3.65853980e-02  9.99329627e-01],[-0.69086504  0.00629327 -0.01702775  0.72275579],[0.55630451 0.43207842 0.28023967],[0.34017789 0.96530312 0.2760911 ]
1327,2024-05-06_14:23:00__clean_paper,34,14,0.577,0.6105588674545288,0.321231594456542,4.578295048446768,[ 0.55405188 -0.29984826  0.21933812],[ 0.51383412 -0.27255523  0.21886273],[-2.26265332e-03  9.30869894e-04  1.96858086e-02  9.99803245e-01],[ 0.50885409 -0.49440923  0.5003227   0.49629042],[0.52865106 1.05467188 0.2774311 ],[0.4585934  0.74117494 0.27858242]
1328,2024-05-06_14:23:00__clean_paper,218,14,1.023,0.8604760766029358,0.3743656630457941,4.844187475755192,[ 0.54787749 -0.31746256  0.2189205 ],[ 0.49155387 -0.28092673  0.23641638],[-3.17829615e-03  5.09664882e-04 -1.47979781e-02  9.99885321e-01],[ 0.51719159 -0.48800522  0.51254869  0.48130822],[0.52196938 1.03779578 0.27770793],[0.60027981 0.67171621 0.27940366]
1329,2024-05-06_14:23:00__clean_paper,151,7,0.875,0.8597815036773682,0.6942969616325599,4.428834012331519,[0.56588906 0.31117827 0.22049928],[0.5585978  0.29901618 0.20547688],[-2.63558212e-03  7.20470096e-04 -1.12737799e-02  9.99932706e-01],[-0.70030087  0.00409953 -0.01301647  0.71371734],[0.56552446 0.42258835 0.28057313],[0.55602801 1.11680698 0.27626333]
1330,2024-05-06_14:23:00__clean_paper,285,7,1.138,0.8957368731498718,0.7097144119380039,4.563090089067098,[0.55168128 0.32012153 0.22023281],[0.54361713 0.30281582 0.20309487],[-4.60589908e-05 -2.96024227e-04 -2.37988438e-02  9.99716699e-01],[-0.67457271  0.01713577 -0.0299709   0.73740065],[0.55119348 0.43177965 0.28067321],[0.64415914 1.13536966 0.27706265]
1331,2024-05-06_14:23:00__clean_paper,12,14,0.526,0.5592424273490906,0.23746249557506044,4.617315301165378,[ 0.55175495 -0.30060953  0.21917778],[ 0.51957995 -0.27168241  0.23619114],[-1.51168520e-03  6.44564570e-04 -5.51848905e-03  9.99983430e-01],[ 0.50825912 -0.49640307  0.50112498  0.49409559],[0.52634794 1.05337083 0.27727482],[0.52240956 0.81594372 0.27841097]
1332,2024-05-06_14:23:00__clean_paper,41,7,0.592,0.6791644096374512,0.32104237375562555,4.363421490113832,[0.56226403 0.30506206 0.22035295],[0.57546365 0.29262435 0.2030669 ],[-0.00323739  0.00109489 -0.01669607  0.99985474],[-7.09679127e-01 -4.27550054e-04 -6.75676798e-04  7.04524577e-01],[0.56253773 0.41571471 0.2800341 ],[0.42525718 0.70591897 0.27809897]
1333,2024-05-06_14:23:00__clean_paper,48,14,0.607,0.6406245827674866,0.27642217667239966,4.456743224420311,[ 0.55743051 -0.26285297  0.21930879],[ 0.52968872 -0.23468912  0.23391035],[-2.56070489e-04  2.01458301e-04 -6.32492965e-03  9.99979973e-01],[ 0.50383675 -0.49356788  0.5074957   0.49496198],[0.5326333  1.09020352 0.27742448],[0.55660981 0.81482601 0.27867863]
1334,2024-05-06_14:23:00__clean_paper,121,7,0.775,0.8398709297180176,0.5336775566959119,4.402975309591287,[0.56194431 0.31500685 0.22052273],[0.56480312 0.30297676 0.20371845],[-3.60137201e-03  8.29181576e-04 -2.08134148e-02  9.99776542e-01],[-0.70533836 -0.0012591  -0.00934964  0.708808  ],[0.56178677 0.42643517 0.28044185],[0.37000716 0.92445117 0.27692357]
1335,2024-05-06_14:23:00__clean_paper,88,14,0.682,0.6994497776031494,0.29552166323097373,4.653519725058383,[ 0.56036508 -0.30953074  0.21869755],[ 0.51623666 -0.27814877  0.22829108],[-2.69398070e-03  2.36071952e-04 -6.90841442e-03  9.99972463e-01],[ 0.50467092 -0.49233627  0.50685471  0.49599454],[0.53487343 1.04514241 0.27748975],[0.57183272 0.75194472 0.27896556]
1336,2024-05-06_14:23:00__clean_paper,56,14,0.623,0.6553953289985657,0.3145372847502509,4.561693065932433,[ 0.5439555  -0.28001559  0.21904981],[ 0.51293612 -0.25051636  0.23720209],[-0.00240863  0.00140273  0.02945335  0.99956226],[ 0.50454062 -0.49778607  0.50644428  0.49108246],[0.51937813 1.07468629 0.27715465],[0.42535445 0.77453309 0.27829969]
1337,2024-05-06_14:23:00__clean_paper,119,7,0.772,0.8257623314857483,0.634371963829845,4.398866120789887,[0.56444657 0.31608737 0.22090673],[0.57621151 0.30238876 0.19133729],[-4.27862251e-04  8.77553830e-04 -4.43738978e-03  9.99989688e-01],[-0.69440442 -0.00353239 -0.00485862  0.71955991],[0.56466746 0.4272632  0.2805241 ],[0.44612765 1.05044866 0.27652541]
1338,2024-05-06_14:23:00__clean_paper,81,7,0.663,0.7447074055671692,0.42463102954868814,4.400479962723481,[0.56963909 0.3193869  0.22053951],[0.57691807 0.30487648 0.20686141],[-3.83997709e-03  4.80822608e-04 -3.25822979e-02  9.99461591e-01],[-7.07121193e-01 -1.40766555e-04 -5.60300052e-03  7.07070172e-01],[0.56946993 0.43091291 0.28016824],[0.37768444 0.80975503 0.27725434]
1339,2024-05-06_14:23:00__clean_paper,163,7,0.899,0.8397096991539001,0.6826888023778868,4.436165987734266,[0.56936264 0.31582695 0.22076902],[0.57344985 0.30130017 0.19582263],[-2.68238224e-03  9.80125042e-04 -4.47217748e-03  9.99985933e-01],[-0.68984205  0.00320716 -0.01457047  0.7238062 ],[0.56968558 0.42617971 0.28006503],[0.584984   1.10868835 0.27661464]
