Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd
10,50_hits-config_1-object_2,25,7,1,0.7701903581619263,0.6098383975583599,4.598840738099365,[0.55811071 0.31056035 0.21875632],[0.53312647 0.29619288 0.18501198],[-0.4934994   0.50540888  0.50180465 -0.4992117 ],[-0.73981589  0.00530943 -0.00331866  0.67278028],[0.55822307 0.42103773 0.31840554],[0.56745958 1.03080332 0.31653896]
11,50_hits-config_1-object_2,1,7,1,0.7668846249580383,0.6079743042232532,4.5791303981140565,[0.55878377 0.31160206 0.21885175],[0.53611839 0.29398313 0.18409483],[ 0.49484932 -0.50428772 -0.49985933  0.50095779],[-0.73732179  0.00482248 -0.00310506  0.67551732],[0.55866259 0.4223488  0.31872776],[0.56518817 1.03028417 0.31654635]
12,50_hits-config_1-object_2,18,7,1,0.7715966701507568,0.6107394317027149,4.584096297844113,[0.5557459  0.31036729 0.21874431],[0.53077173 0.29161152 0.18488269],[-0.49341255  0.50541955  0.50177187 -0.49931967],[-0.73711944  0.00601722 -0.00104704  0.67573488],[0.55580729 0.42108217 0.31854263],[0.56812817 1.03169346 0.31637415]
13,50_hits-config_1-object_2,13,7,1,0.7713751196861267,0.5861033950745792,4.623128336729265,[0.55756938 0.31122798 0.21894571],[0.531865   0.30072123 0.18559451],[-0.49250561  0.50689197  0.50060034 -0.49989808],[-0.740583    0.00653262 -0.00134484  0.6719318 ],[0.5573042  0.42289415 0.31911346],[0.57003379 1.00885403 0.3166306 ]
14,50_hits-config_1-object_2,20,7,1,0.7708637714385986,0.6146597938495652,4.60751264529942,[0.55658793 0.31055778 0.21876401],[0.53189611 0.29903552 0.18516898],[-0.49100226  0.50824136  0.50240332 -0.49819517],[-0.74015808  0.00632863 -0.00178057  0.67240077],[0.55633146 0.4222919  0.31892157],[0.56068921 1.03693175 0.31657022]
15,50_hits-config_1-object_2,10,7,1,0.772497296333313,0.6077308300947413,4.584930320313806,[0.55835074 0.31017488 0.21876702],[0.53382909 0.29504055 0.18397322],[-0.49335775  0.50536042  0.50188172 -0.49932325],[-0.73711628  0.00509337 -0.00229907  0.67574281],[0.55843592 0.42087868 0.31843802],[0.56874478 1.02851868 0.3164078 ]
16,50_hits-config_1-object_2,35,7,1,0.7643656730651855,0.5744140401561943,4.624726102145121,[0.55799413 0.31067675 0.2189827 ],[0.53303611 0.30053324 0.18320495],[ 0.49249536 -0.50687748 -0.50042987  0.50009346],[-0.73845017  0.00510435 -0.0018924   0.67428607],[0.55789703 0.42248228 0.31908259],[0.57589519 0.99660951 0.31674102]
17,50_hits-config_1-object_2,45,7,1,0.7680712938308716,0.589824481757633,4.606713394491332,[0.55670428 0.31108671 0.21884558],[0.53466922 0.30173278 0.18490116],[-0.49129134  0.5081324   0.50160605 -0.4988243 ],[-0.73994505  0.00554638 -0.00214736  0.67264098],[0.55636501 0.42313427 0.31899068],[0.55301225 1.01294398 0.31650522]
18,50_hits-config_1-object_2,15,7,1,0.7693127393722534,0.6078091876618151,4.623175473318604,[0.55727458 0.31083286 0.21872264],[0.53126228 0.30110613 0.18564513],[-0.49055094  0.50876266  0.50154859 -0.4989683 ],[-0.74159771  0.0064718  -0.0021907   0.67081004],[0.55693889 0.42343414 0.31900731],[0.56370741 1.03120029 0.31645763]
19,50_hits-config_1-object_2,11,7,1,0.7711130380630493,0.6207976623484431,4.606893019900042,[0.55926639 0.31078935 0.21879974],[0.53333217 0.29865238 0.18581527],[ 0.49353698 -0.50549453 -0.4999859   0.50090975],[-0.73984092  0.00630909 -0.00224589  0.67274851],[0.55915451 0.42243522 0.3188681 ],[0.57974571 1.04288661 0.31645733]
20,50_hits-config_1-object_2,22,7,1,0.7707669734954834,0.6112386292297892,4.589453665907831,[0.55738574 0.30989641 0.21870887],[0.53294367 0.29444575 0.18432593],[-0.49169856  0.5072785   0.50293839 -0.49794984],[-0.73863733  0.00547386 -0.00262735  0.67407566],[0.55718297 0.42109096 0.3187446 ],[0.56131345 1.03231108 0.31638575]
21,50_hits-config_1-object_2,12,7,1,0.7710297107696533,0.5195058386531808,4.588083429190645,[0.55831844 0.31187916 0.21912983],[0.53334659 0.29704213 0.18575282],[ 0.4937591  -0.5058524  -0.49940807  0.50090605],[-0.73607177  0.00567579  0.00277657  0.67687398],[0.55818027 0.42311135 0.31901175],[0.57454646 0.94235504 0.31690046]
22,50_hits-config_1-object_2,32,7,1,0.7720773816108704,0.601258027219193,4.596427643360491,[0.55797058 0.31040454 0.2189326 ],[0.53415453 0.29902229 0.18457645],[-0.49230349  0.50677145  0.501782   -0.49903387],[-0.73975921  0.00509252 -0.00373781  0.67284203],[0.55806971 0.42135367 0.31872061],[0.56332564 1.02258444 0.31645098]
23,50_hits-config_1-object_2,33,7,1,0.7629377245903015,0.5946459527002456,4.623321348043061,[0.55840617 0.31016755 0.21895581],[0.53324986 0.3034929  0.18453795],[-0.49139348  0.50785482  0.50101483 -0.49959993],[-0.74063998  0.00540431 -0.00371164  0.67187011],[0.55818778 0.42256355 0.31914306],[0.57119048 1.01706195 0.31661397]
24,50_hits-config_1-object_2,3,7,1,0.7618677020072937,0.6178170878043695,4.635759560060283,[0.55811667 0.31138349 0.21879989],[0.53245181 0.30567393 0.1855658 ],[-0.48910969  0.51063365  0.50308514 -0.49692085],[-0.74221987  0.00590177 -0.00365811  0.67012048],[0.5576455 0.4240984 0.3192507],[0.55447304 1.04190147 0.31655627]
25,50_hits-config_1-object_2,19,7,1,0.7679625749588013,0.5929846334872487,4.583695523809973,[0.55679148 0.31197792 0.2188521 ],[0.53456175 0.29393977 0.18368407],[-0.49209306  0.50712687  0.50150514 -0.49915865],[-7.36769915e-01  5.11629740e-03  2.11741033e-04  6.76124156e-01],[0.55661458 0.42353803 0.31887749],[0.55575943 1.01651728 0.3165004 ]
26,50_hits-config_1-object_2,47,7,1,0.773163914680481,0.5935872782898469,4.59754457778912,[0.55817062 0.31163818 0.21902612],[0.53546041 0.29135445 0.18602172],[-0.49354231  0.50560737  0.50144267 -0.49933201],[-0.73752064  0.00563695  0.00147113  0.67529953],[0.55830204 0.42224956 0.31854135],[0.55689293 1.01583171 0.31651685]
27,50_hits-config_1-object_2,9,7,1,0.7710332870483398,0.6161170182856469,4.600282684650048,[0.55857134 0.31095093 0.21872827],[0.53387517 0.29799962 0.18444453],[-0.49371421  0.50540364  0.50143063 -0.49938038],[-0.73955542  0.00543313 -0.00318495  0.6730662 ],[0.55872309 0.42148644 0.31837577],[0.568883   1.03751659 0.31642574]
28,50_hits-config_1-object_2,17,7,1,0.7701476812362671,0.6035416816192791,4.6123450463634095,[0.55710727 0.3101542  0.21882707],[0.53051686 0.29758003 0.18524083],[ 0.49426281 -0.50424004 -0.50102198  0.50042301],[-0.73956251  0.00677606 -0.00131539  0.67305249],[0.55723679 0.42070711 0.31852525],[0.57432288 1.02400339 0.31646961]
29,50_hits-config_1-object_2,46,7,1,0.769668698310852,0.5872806677737453,4.600228760889483,[0.55579621 0.31314564 0.21893579],[0.53457206 0.29914394 0.18426619],[-0.48950997  0.51008201  0.50304604 -0.49713281],[-0.7388196   0.00457816 -0.00203102  0.67388463],[0.5554862  0.4252471  0.31904122],[0.54282796 1.01238585 0.31650171]
30,50_hits-config_1-object_2,14,7,1,0.7732845544815063,0.6059046820372332,4.603309170638526,[0.5590995 0.3109076 0.2187438],[0.53300202 0.29594103 0.18588272],[-0.49398479  0.50474656  0.50132138 -0.49988681],[-0.73915023  0.00565405 -0.00181264  0.67351449],[0.55912298 0.42142847 0.3184289 ],[0.57441807 1.02713692 0.31647506]
31,50_hits-config_1-object_2,16,7,1,0.7705135345458984,0.6019464750928493,4.580522804100057,[0.557679   0.31049943 0.21879962],[0.53226024 0.29358667 0.18442923],[ 0.49388161 -0.5051223  -0.50036782  0.50056416],[-0.73736054  0.00568518 -0.00244411  0.67547101],[0.55752593 0.42163366 0.31874356],[0.57760072 1.02324104 0.31648093]
32,50_hits-config_1-object_2,27,7,1,0.7620243430137634,0.590312205410994,4.620803594138538,[0.55854344 0.31147271 0.21884149],[0.53565836 0.30426881 0.18457127],[ 0.49278796 -0.50636595 -0.50006962  0.50068343],[-0.74023443  0.00513407 -0.00274774  0.67232364],[0.55825466 0.4239136  0.31898794],[0.56504852 1.01418161 0.31653583]
33,50_hits-config_1-object_2,7,7,1,0.7684375047683716,0.6185632468275974,4.569314183422634,[0.55840039 0.31108934 0.21871769],[0.53387976 0.2885229  0.18408397],[-0.49213848  0.50691015  0.50264543 -0.49818608],[-0.73730254  0.00511301 -0.00360628  0.67553377],[0.55837947 0.42178044 0.31850764],[0.5647471  1.04030716 0.3163555 ]
34,50_hits-config_1-object_2,40,7,1,0.7700501084327698,0.5707290910217993,4.578429358605836,[0.55772167 0.31184822 0.21885788],[0.53507721 0.2933268  0.18393035],[ 0.49240381 -0.50658542 -0.50073975  0.5001694 ],[-0.73530394  0.00476256  0.00079104  0.67772031],[0.55734181 0.4235636  0.31904301],[0.56093192 0.99427629 0.31662703]
35,50_hits-config_1-object_2,2,7,1,0.770145058631897,0.6181283162376049,4.568736203268972,[0.55785984 0.31159329 0.21890235],[0.53663969 0.29290435 0.18412733],[-0.49382514  0.50567377  0.50063455 -0.49979576],[-0.73671317  0.00426888 -0.0032118   0.67618424],[0.55776626 0.42238644 0.31875211],[0.55709541 1.0405103  0.31650266]
36,50_hits-config_1-object_2,38,7,1,0.7720545530319214,0.593935193472282,4.597719708917144,[0.55707788 0.31067222 0.21902525],[0.53276175 0.29771441 0.18514237],[ 0.49376479 -0.50530738 -0.50078064  0.50007951],[-0.74005038  0.00571553 -0.0033166   0.67251897],[0.55712944 0.4212395  0.31871584],[0.56900352 1.01505256 0.31669891]
37,50_hits-config_1-object_2,39,7,1,0.773906409740448,0.6041452390822425,4.580851729292268,[0.55759418 0.31079155 0.21876371],[0.53255492 0.29255849 0.18543184],[-0.49333689  0.50554293  0.50190276 -0.49913794],[-0.73774445  0.00627873 -0.0011121   0.67504996],[0.5574767  0.42138338 0.31858626],[0.56914538 1.02541268 0.31660658]
38,50_hits-config_1-object_2,42,7,1,0.7731320858001709,0.5972582997908924,4.594636706380491,[0.55769801 0.31057322 0.21880081],[0.5321607  0.29529566 0.18553208],[-0.49273038  0.50597131  0.50180966 -0.4993965 ],[-0.73913592  0.00604265 -0.00206285  0.67352605],[0.55781603 0.42169797 0.31864747],[0.57052451 1.01881754 0.31660041]
39,50_hits-config_1-object_2,5,7,1,0.7698190808296204,0.6119748177342014,4.6007134894366555,[0.5584771  0.31132782 0.21892887],[0.53686291 0.30023715 0.18452914],[-0.49046445  0.50857174  0.50274152 -0.49804655],[-0.73873609  0.00461654 -0.00286445  0.6739729 ],[0.55829865 0.42267483 0.31894696],[0.54880923 1.03457081 0.31640923]
40,50_hits-config_1-object_2,37,7,1,0.7650619745254517,0.586035724382734,4.582622858845725,[0.55837941 0.31217498 0.21882597],[0.53566009 0.29383129 0.18356475],[ 0.49368218 -0.50519651 -0.50060529  0.50044852],[-7.37442136e-01  3.56932450e-03 -5.65912749e-04  6.75400674e-01],[0.55817908 0.42303103 0.318773  ],[0.5639962  1.00903392 0.31661692]
41,50_hits-config_1-object_2,48,7,1,0.770037829875946,0.5879271976783895,4.622600026808916,[0.55832869 0.31133062 0.21887976],[0.53341317 0.30116385 0.18581954],[-0.49054506  0.50859469  0.50244963 -0.49823824],[-0.74155009  0.0063222  -0.00227964  0.67086381],[0.55804616 0.42260304 0.31896746],[0.56252003 1.01050806 0.31650528]
42,50_hits-config_1-object_2,43,7,1,0.7693223357200623,0.5797614875311302,4.598031576151194,[0.55748844 0.31163186 0.21881652],[0.53471321 0.29861024 0.18451391],[-0.49121398  0.50779432  0.50304651 -0.49779311],[-7.37936854e-01  4.82734106e-03 -4.83406708e-04  6.74852312e-01],[0.55731457 0.42283598 0.31882152],[0.55346948 1.00258029 0.31655577]
43,50_hits-config_1-object_2,52,7,1,0.7698266506195068,0.5871763524266357,4.6043868041295966,[0.55826485 0.31092572 0.21894929],[0.5317893  0.29653227 0.18520206],[-0.4919956   0.50727493  0.50090498 -0.49970666],[-0.73959041  0.00615987 -0.00247728  0.67302448],[0.55800593 0.42286423 0.31909233],[0.57628697 1.00975144 0.31679574]
44,50_hits-config_1-object_2,29,7,1,0.7722347378730774,0.6076509220366395,4.60269035954952,[0.55714774 0.31136215 0.2186313 ],[0.53383833 0.29995722 0.18453799],[-0.49125385  0.50826496  0.50075549 -0.49958014],[-0.7400223   0.00494153 -0.0034085   0.67255551],[0.55666435 0.42442337 0.31906906],[0.56124818 1.03205216 0.31664377]
45,50_hits-config_1-object_2,26,7,1,0.7726641893386841,0.6150858229897891,4.586891139016595,[0.55687475 0.31163377 0.21878445],[0.53369546 0.29391903 0.18486424],[-0.49198115  0.50693929  0.50366586 -0.49728042],[-0.7395193   0.00497457 -0.00346196  0.6731081 ],[0.55692631 0.42217124 0.31835234],[0.55393296 1.03724754 0.3166939 ]
46,50_hits-config_1-object_2,34,7,1,0.7700144052505493,0.6011946599696378,4.5943397679596645,[0.5578776  0.31027293 0.21889305],[0.53271401 0.29549053 0.18495284],[-0.49279332  0.5060578   0.50181556 -0.49924079],[-0.73955625  0.00563869 -0.00338912  0.67306262],[0.55791301 0.42095849 0.31868523],[0.56764573 1.02207065 0.3165715 ]
47,50_hits-config_1-object_2,49,7,1,0.766657292842865,0.5561536354226052,4.608045422322736,[0.55835044 0.31199521 0.21895471],[0.53427738 0.29569751 0.18184979],[ 0.49397454 -0.5051989  -0.50066876  0.500094  ],[-7.35840976e-01  4.99161938e-03 -7.00314180e-04  6.77135587e-01],[0.55839747 0.42261887 0.31868091],[0.57686675 0.9784624  0.3167522 ]
48,50_hits-config_1-object_2,30,7,1,0.7693974375724792,0.6020014113545179,4.598204223882823,[0.5574367  0.31217998 0.21879324],[0.53243113 0.29618847 0.18437082],[ 0.49405819 -0.50502324 -0.50074464  0.50011283],[-0.7393195   0.0051943  -0.0032298   0.67332697],[0.55739504 0.42308137 0.31872767],[0.57293141 1.0248785  0.31659919]
49,50_hits-config_1-object_2,36,7,1,0.7667585611343384,0.5765276002716105,4.60359084792568,[0.5579499  0.30942041 0.21903846],[0.53304172 0.29483268 0.18271969],[ 0.4926154  -0.50666761 -0.50006521  0.50055242],[-0.73730391  0.00521203 -0.00190588  0.67553836],[0.55796999 0.42135394 0.31909057],[0.57884836 0.99749821 0.31665373]
50,50_hits-config_1-object_2,50,7,1,0.764197587966919,0.5669384448045246,4.624501424344364,[0.55787319 0.31209314 0.21895343],[0.53318137 0.30068082 0.18296966],[ 0.49389896 -0.50544918 -0.49921748  0.50136501],[-0.73902082  0.00587683 -0.00202023  0.6736539 ],[0.55774623 0.42387396 0.31912312],[0.58466333 0.99016809 0.3167516 ]
51,50_hits-config_1-object_2,41,7,1,0.7710517048835754,0.5802056872815562,4.593662049151578,[0.55834687 0.31151575 0.21901208],[0.53219801 0.29608589 0.18496357],[-0.49126789  0.50742179  0.50192863 -0.49924612],[-0.73844111  0.00638102 -0.00221975  0.67428416],[0.55829185 0.42269644 0.31894919],[0.56903082 1.00279772 0.31653726]
52,50_hits-config_2-object_2,21,7,1,0.8628783822059631,0.8497002979629563,4.627630393158024,[0.5772934  0.13903011 0.21902615],[0.57448572 0.12751669 0.18691114],[ 0.49327227 -0.50582922 -0.49999666  0.50082195],[-0.73373431  0.01812274  0.02402952  0.67876959],[0.57644039 0.25093338 0.3201533 ],[0.48265424 1.09543252 0.31615889]
53,50_hits-config_2-object_2,31,7,1,0.8566647171974182,0.8023185613899299,4.597817044754625,[0.57745075 0.13877684 0.21915299],[0.57252455 0.12498605 0.1855671 ],[-0.49200606  0.50688219  0.50167596 -0.49932119],[-0.73235929  0.01787951  0.027706    0.68011951],[0.57653421 0.25051847 0.32020926],[0.49344516 1.04851341 0.31629053]
54,50_hits-config_2-object_2,44,7,1,0.8620996475219727,0.8065838920865755,4.61433034076351,[0.57738698 0.14057888 0.21907306],[0.57447612 0.12468733 0.18683274],[-0.49321404  0.50545543  0.50176942 -0.49948189],[-0.73292112  0.01861685  0.02371107  0.67964536],[0.57669467 0.25117338 0.31977445],[0.49031633 1.05311084 0.3162154 ]
55,50_hits-config_2-object_2,6,7,1,0.8716058135032654,0.830698833812576,4.7530782563563845,[0.56961942 0.14349709 0.21918139],[0.56657004 0.12996158 0.19449306],[-0.48969799  0.50899112  0.50393891 -0.49716148],[-0.73822325  0.01940175  0.02478391  0.67382175],[0.56808829 0.25306547 0.31951195],[0.49216419 1.08028054 0.31615001]
56,50_hits-config_2-object_2,4,7,1,0.8694499731063843,0.8418308006724705,4.703978942416042,[0.56924433 0.1409523  0.21909878],[0.56917679 0.12441947 0.19308001],[-0.48977315  0.50877643  0.50405031 -0.4971942 ],[-0.73560482  0.01793471  0.02377244  0.67675608],[0.56880033 0.25252351 0.31967029],[0.46615383 1.08806515 0.31606919]
57,50_hits-config_2-object_2,8,7,1,0.9030516147613525,0.8614094684100928,4.733783079729656,[0.56900239 0.13947991 0.21867517],[0.57152861 0.12254953 0.20702891],[-0.4872418   0.5109486   0.50698209 -0.49446547],[-0.72234404  0.03323223  0.02426233  0.69030863],[0.56833428 0.25119731 0.31940195],[0.51940113 1.11120975 0.31617409]
58,50_hits-config_2-object_2,28,7,1,0.8609235286712646,0.8339136302325388,4.6115754909339195,[0.57687879 0.1394432  0.21912402],[0.57482952 0.12057862 0.18856005],[-0.4921315   0.50665134  0.50292242 -0.49817675],[-0.73208356  0.01758825  0.02376878  0.68057281],[0.57638812 0.25019199 0.31977087],[0.48091367 1.078614   0.31609049]
59,50_hits-config_2-object_2,51,7,1,0.8678431510925293,0.7916309581841285,4.671503969905844,[0.57662284 0.14125817 0.21929207],[0.57302588 0.1295725  0.1883357 ],[-0.49211073  0.50684226  0.50127357 -0.49966264],[-0.73474526  0.01945556  0.02468039  0.67761481],[0.57624382 0.25241703 0.31989273],[0.4899151  1.03931904 0.31640664]
60,50_hits-config_2-object_2,23,7,1,0.8628002405166626,0.8438455101161942,4.633697236513131,[0.57663709 0.13865741 0.21908301],[0.57228583 0.1275049  0.18701699],[ 0.49338353 -0.50529242 -0.50084764  0.5004037 ],[-0.73426026  0.01815205  0.02697891  0.67808884],[0.57607824 0.24996586 0.32000691],[0.49018839 1.08941996 0.31613469]
61,50_hits-config_2-object_2,24,7,1,0.8619105219841003,0.8410180634887218,4.632500631103471,[0.57805526 0.13910748 0.21903589],[0.57477677 0.128879   0.18764374],[-0.49169591  0.50723624  0.5013274  -0.49961722],[-0.73368847  0.01780359  0.02553135  0.67877275],[0.57729101 0.25115818 0.32008255],[0.48134708 1.08667612 0.31609344]
62,50_hits-config_2-object_2,25,7,1,0.860447347164154,0.8360035526693681,4.624667460727219,[0.57697588 0.13905278 0.21904212],[0.57429701 0.1295822  0.18646117],[-0.49226412  0.5060662   0.50243527 -0.49913105],[-0.73425204  0.01812537  0.02429201  0.67820007],[0.57643455 0.25018007 0.31990588],[0.47787985 1.08034551 0.3161318 ]
63,50_hits-config_2-object_2,1,7,1,0.9089537262916565,0.8739903398000234,4.791118681966712,[0.56848246 0.14232017 0.21837988],[0.56848639 0.13098198 0.20422493],[-0.49022493  0.50832963  0.50313073 -0.49813649],[-0.72573751  0.03264956  0.02508536  0.68673855],[0.56791496 0.25445324 0.31928152],[0.53728771 1.12790072 0.31602743]
64,50_hits-config_2-object_2,18,7,1,0.9193308353424072,0.8781375821327039,4.77377052165654,[0.56893373 0.14107697 0.21862742],[0.57252949 0.12913904 0.20892495],[ 0.49392918 -0.50450009 -0.49842125  0.50308037],[-0.72130859  0.03414679  0.02504994  0.69131792],[0.56863844 0.25381535 0.31939989],[0.55544525 1.13184702 0.31594482]
65,50_hits-config_2-object_2,13,7,1,0.8911619782447815,0.8601890596830533,4.775067733322859,[0.56932354 0.1397668  0.21853191],[0.5663262  0.12952828 0.19820274],[-0.48864344  0.50981981  0.5041914  -0.49709395],[-0.73176515  0.02681579  0.02416811  0.68060017],[0.56855619 0.25225371 0.31967917],[0.53338373 1.11171639 0.31621209]
66,50_hits-config_2-object_2,20,7,1,0.8607624769210815,0.8526984679908862,4.592817303449791,[0.57757938 0.13853037 0.21907759],[0.57645571 0.12148349 0.18749902],[-0.49185964  0.50674361  0.50321662 -0.49805427],[-0.73143637  0.01673663  0.02282484  0.68132204],[0.57687283 0.24935414 0.3197664 ],[0.47226718 1.09560454 0.31621718]
67,50_hits-config_2-object_2,10,7,1,0.8649088144302368,0.8282572252508046,4.708030453215409,[0.56960011 0.1410713  0.21909899],[0.56768876 0.123409   0.19376701],[-0.49055365  0.50846624  0.50323403 -0.49756885],[-0.73650664  0.01895258  0.02320879  0.67576635],[0.56913292 0.25214037 0.31964341],[0.49203965 1.07679439 0.31611958]
68,50_hits-config_2-object_2,35,7,1,0.8652780652046204,0.8106195288691076,4.648639347730343,[0.57638919 0.14025031 0.21909055],[0.57327473 0.12725201 0.18815225],[ 0.49320823 -0.50563681 -0.50069249  0.50038391],[-0.73443371  0.01896436  0.02537388  0.67794073],[0.575688   0.25164476 0.31996241],[0.4915452  1.05787706 0.31629062]
69,50_hits-config_2-object_2,45,7,1,0.8602734804153442,0.8038974845425246,4.607960625336453,[0.57625395 0.1396571  0.21902213],[0.57352328 0.1229246  0.18681239],[-0.49196717  0.5065977   0.50227082 -0.49905023],[-0.73299313  0.01884382  0.02402032  0.67955059],[0.57591528 0.25077391 0.3197594 ],[0.48707402 1.0497402  0.31640291]
70,50_hits-config_2-object_2,15,7,1,0.9114393591880798,0.8611100235377444,4.769562413136668,[0.56982327 0.14145522 0.21903273],[0.57284385 0.12902676 0.20802546],[-0.48858166  0.5096125   0.50491416 -0.49663341],[-0.72335356  0.0330593   0.02468768  0.68924397],[0.56963605 0.25273412 0.31936973],[0.53117049 1.11297858 0.31615189]
71,50_hits-config_2-object_2,11,7,1,0.8789546489715576,0.8621467957865179,4.7787794957194984,[0.56910765 0.14172234 0.21900243],[0.56634951 0.13188824 0.19660783],[-0.48899341  0.50992996  0.50397992 -0.49685124],[-0.73650265  0.02262079  0.0240456   0.6756286 ],[0.56852043 0.25354242 0.31974953],[0.51065129 1.11373675 0.31601015]
72,50_hits-config_2-object_2,22,7,1,0.8644540905952454,0.84494017415963,4.658535183469286,[0.57700598 0.13932861 0.21901771],[0.57289863 0.13021719 0.18711336],[-0.49200931  0.50629759  0.50170404 -0.49988261],[-0.73511177  0.01940865  0.02475436  0.67721581],[0.57639951 0.25087672 0.31991032],[0.47993821 1.09028411 0.31612095]
73,50_hits-config_2-object_2,12,7,1,0.8661336302757263,0.840321574912057,4.713907738322064,[0.56911647 0.14054109 0.21903333],[0.56725037 0.12338126 0.1940501 ],[-0.48914787  0.50964618  0.50558668 -0.4953557 ],[-0.73630792  0.01931989  0.02329532  0.67596948],[0.5687412  0.25138164 0.3194935 ],[0.49748585 1.08867025 0.31620815]
74,50_hits-config_2-object_2,32,7,1,0.8619773983955383,0.814156365461022,4.622446874540012,[0.57671249 0.13933201 0.21903947],[0.57216281 0.12726639 0.18628526],[-0.49218458  0.50634217  0.50314742 -0.49821147],[-0.73343986  0.01874222  0.02662837  0.67897391],[0.57618314 0.25020719 0.3196685 ],[0.49022296 1.05980623 0.31637818]
75,50_hits-config_2-object_2,33,7,1,0.8608485460281372,0.8100679257004749,4.594346058629942,[0.57702547 0.14004396 0.21909079],[0.5749473 0.1259203 0.1854652],[ 0.49287742 -0.50603908 -0.50042409  0.50057173],[-0.73197103  0.01798035  0.02452786  0.68065673],[0.57603937 0.25244421 0.32019457],[0.48486322 1.05735695 0.31666967]
