Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
70,2024-05-01_14:09:10,12,7,0.57,0.648151159286499,0.1592086776277942,4.4632725180266455,"[0.5598039627075195, 0.31410133838653564, 0.21970847249031067]","[0.5621032118797302, 0.3029893636703491, 0.22563421726226807]",[-3.82709363e-03  6.15960860e-04  3.15096881e-03  9.99987543e-01],"[-0.7097547650337219, 0.0023147070314735174, -0.0030138171277940273, 0.7044386267662048]"
71,2024-05-01_14:09:10,59,7,0.89,0.932458758354187,0.5464371541141568,4.588965972422521,"[0.5587781667709351, 0.3094383478164673, 0.22007769346237183]","[0.5690572261810303, 0.2976284623146057, 0.19948002696037292]",[-2.71613011e-03  3.06437199e-04 -1.52459787e-03  9.99995112e-01],"[-0.7027137279510498, -0.00047836743760854006, 0.0010217082453891635, 0.7114717960357666]"
72,2024-05-01_14:09:10,61,7,0.9,0.9405003190040588,0.605879371275911,4.606608408661339,"[0.5559000372886658, 0.3121338486671448, 0.2199002206325531]","[0.5691439509391785, 0.3025358319282532, 0.20147919654846191]",[-2.08059582e-03 -3.19690909e-04  5.28499670e-03  9.99983847e-01],"[-0.7030612230300903, -0.00337942480109632, -0.0012780582765117288, 0.7111201286315918]"
73,2024-05-01_14:09:10,41,7,0.78,0.8487428426742554,0.4501375844316279,4.523550937724188,"[0.5570726990699768, 0.30944371223449707, 0.21990501880645752]","[0.5683387517929077, 0.2994844913482666, 0.20379634201526642]",[-3.76255345e-03  2.07706544e-04  3.68521037e-03  9.99986112e-01],"[-0.7072780728340149, -0.0018518029246479273, -0.0047855740413069725, 0.7069168090820312]"
74,2024-05-01_14:09:10,52,7,0.86,0.9106082916259766,0.5384397062155939,4.587098067610363,"[0.5580001473426819, 0.3092527389526367, 0.22005820274353027]","[0.5733179450035095, 0.3013666868209839, 0.19948245584964752]",[-1.91974407e-03 -1.89249287e-04  4.45498060e-03  9.99988198e-01],"[-0.7027028799057007, -0.011129649356007576, -0.002848896663635969, 0.7113906741142273]"
75,2024-05-01_14:09:10,18,7,0.61,0.6839249730110168,0.23998999671693502,4.48632596708167,"[0.5570570230484009, 0.3100091218948364, 0.22005200386047363]","[0.5796590447425842, 0.29970625042915344, 0.1945909559726715]",[-3.09421960e-03  2.87780102e-04  1.08152779e-03  9.99994576e-01],"[-0.7022990584373474, -0.008752749301493168, 0.0018934702966362238, 0.7118257284164429]"
76,2024-05-01_14:09:10,81,7,1.09,1.0443189144134521,0.6368505620445858,4.704580436297459,"[0.5531822443008423, 0.31524091958999634, 0.2199564278125763]","[0.5556755065917969, 0.3068103790283203, 0.21140475571155548]",[-3.35478084e-03  4.00006451e-04  4.55421908e-03  9.99983907e-01],"[-0.7047582268714905, 0.009345988743007183, -0.008683150634169579, 0.7093328833580017]"
77,2024-05-01_14:09:10,98,7,1.18,1.0437275171279907,0.5708325898409807,4.684082824864546,"[0.5568222403526306, 0.3128761649131775, 0.21975919604301453]","[0.548851728439331, 0.2999829649925232, 0.20533056557178497]",[-2.76971399e-03  5.20744768e-04  4.36294358e-03  9.99986529e-01],"[-0.7035090923309326, 0.011821151711046696, -0.010507185943424702, 0.71051025390625]"
78,2024-05-01_14:09:10,66,7,0.94,0.9735556244850159,0.5916193663293756,4.625074156817686,"[0.5599764585494995, 0.3118098974227905, 0.21991005539894104]","[0.5642461180686951, 0.3034687936306, 0.20600135624408722]",[-3.87451285e-03  1.73566848e-04 -1.06553826e-03  9.99991894e-01],"[-0.7072938680648804, 0.003310341387987137, -0.002141764387488365, 0.706908643245697]"
79,2024-05-01_14:09:10,40,7,0.77,0.8433271646499634,0.42214736373574097,4.497055923120285,"[0.5556262135505676, 0.3099011778831482, 0.2195853292942047]","[0.5713438987731934, 0.29857349395751953, 0.2114081084728241]",[-3.71708022e-03  5.07833494e-04  2.91828997e-03  9.99988675e-01],"[-0.7088410258293152, -0.004209564067423344, -0.00492511410266161, 0.7053385376930237]"
80,2024-05-01_14:09:10,85,7,1.11,1.0421717166900635,0.6170361826340085,4.676399912477161,"[0.5606674551963806, 0.3112742304801941, 0.21966195106506348]","[0.5519335269927979, 0.2961106300354004, 0.20894497632980347]",[-3.57322535e-03 -1.25993058e-04  9.91497538e-04  9.99993145e-01],"[-0.7025695443153381, 0.010204954072833061, -0.0032735588029026985, 0.7115343809127808]"
81,2024-05-01_14:09:10,67,7,0.94,0.9709056615829468,0.6853293713418237,4.631143243733583,"[0.5594351887702942, 0.3122735619544983, 0.21993330121040344]","[0.570158064365387, 0.3062954545021057, 0.20083053410053253]",[-1.87003869e-03  2.58404616e-04  1.92365679e-03  9.99996364e-01],"[-0.7023463845252991, 0.00046765562728978693, -0.0025848078075796366, 0.7118304967880249]"
82,2024-05-01_14:09:10,105,7,0.55,0.628127932548523,0.17787806186999644,4.469228001882289,"[0.5576382875442505, 0.3106076121330261, 0.21987837553024292]","[0.5798191428184509, 0.2988990247249603, 0.19619250297546387]",[-2.23595300e-03  9.21650499e-05  4.62578097e-03  9.99986768e-01],"[-0.7041338682174683, -0.008040676824748516, 0.0014938059030100703, 0.710020124912262]"
83,2024-05-01_14:09:10,71,7,0.97,0.986621618270874,0.6042452259576014,4.623178976752133,"[0.5573878288269043, 0.3154335618019104, 0.21981599926948547]","[0.5653177499771118, 0.2989914119243622, 0.21111951768398285]",[-3.39156482e-03  5.11259423e-04  3.99891892e-03  9.99986112e-01],"[-0.7056812047958374, 0.0037715709768235683, -0.00472903111949563, 0.7085036635398865]"
84,2024-05-01_14:09:10,37,7,0.76,0.8310007452964783,0.4127166066661617,4.5099324694895655,"[0.5553013682365417, 0.3119015693664551, 0.21997961401939392]","[0.5709481239318848, 0.30361708998680115, 0.20648542046546936]",[-4.28178441e-03  3.64821812e-04  3.03887366e-03  9.99986172e-01],"[-0.7080023884773254, -0.004560430999845266, -0.0044203391298651695, 0.7061814665794373]"
85,2024-05-01_14:09:10,35,7,0.73,0.8063855171203613,0.369376344670934,4.500622559774255,"[0.5559033751487732, 0.31031113862991333, 0.2199203372001648]","[0.5719445943832397, 0.30304768681526184, 0.20675630867481232]",[-3.33950599e-03  8.13099323e-05  3.68857989e-03  9.99987602e-01],"[-0.7080444693565369, -0.0046338774263858795, -0.004100318532437086, 0.7061407566070557]"
86,2024-05-01_14:09:10,8,7,0.55,0.6333277225494385,0.13808710961995166,4.421591488895167,"[0.5588443875312805, 0.30902671813964844, 0.2198866307735443]","[0.5591042041778564, 0.29496920108795166, 0.22812432050704956]",[-4.64955997e-03  4.55336616e-04  2.99673923e-03  9.99984622e-01],"[-0.7130895853042603, 0.004231474827975035, 0.008285795338451862, 0.7010111808776855]"
87,2024-05-01_14:09:10,82,7,1.1,1.0021353960037231,0.45175734360708814,4.62907384880793,"[0.5576000809669495, 0.31327688694000244, 0.2194490134716034]","[0.5320085287094116, 0.29614949226379395, 0.2264208346605301]",[-3.02905217e-03  4.25135106e-04  8.46175011e-03  9.99959528e-01],"[-0.7059783339500427, 0.00705671263858676, -0.009195297956466675, 0.7081385850906372]"
88,2024-05-01_14:09:10,9,7,0.56,0.6363511085510254,0.21862348107355103,4.436915657374132,"[0.563254177570343, 0.3099859356880188, 0.21986770629882812]","[0.5735432505607605, 0.297515332698822, 0.20153261721134186]",[-4.06115688e-03  3.22078238e-04  8.05870071e-03  9.99959230e-01],"[-0.7086544036865234, -0.004524009767919779, -0.00113525555934757, 0.7055403590202332]"
89,2024-05-01_14:09:10,28,7,0.68,0.7600016593933105,0.33686666261234127,4.467963110284924,"[0.558374285697937, 0.3105127215385437, 0.21977657079696655]","[0.5742614269256592, 0.29688239097595215, 0.21050524711608887]",[-3.53047694e-03  3.85311752e-04  3.36205098e-03  9.99988019e-01],"[-0.70786452293396, 0.00067185761872679, -0.0018014388624578714, 0.7063456177711487]"
90,2024-05-01_14:09:10,24,7,0.63,0.7041505575180054,0.3428244792625362,4.496473481647331,"[0.5552749633789062, 0.31362617015838623, 0.22038176655769348]","[0.5764372944831848, 0.30427566170692444, 0.19366593658924103]",[-2.50018435e-03  4.34230868e-04  6.05750922e-03  9.99978423e-01],"[-0.701099693775177, -0.004069515038281679, 0.003084062598645687, 0.7130449414253235]"
91,2024-05-01_14:09:10,70,7,0.97,0.9926444888114929,0.6495493471187946,4.605982387704544,"[0.5538426041603088, 0.3122667074203491, 0.21995598077774048]","[0.562057375907898, 0.2963566482067108, 0.20510952174663544]",[-2.61334516e-03  9.53733834e-05  5.08011319e-03  9.99983668e-01],"[-0.7055954337120056, 0.00235947547480464, -0.0035755736753344536, 0.7086019515991211]"
92,2024-05-01_14:09:10,4,7,0.55,0.6351907253265381,0.13806896379741695,4.41171293784494,"[0.5588523149490356, 0.30707675218582153, 0.21990907192230225]","[0.5763720870018005, 0.2939593195915222, 0.21983548998832703]",[-3.96230910e-03  5.61872905e-04  5.43027709e-04  9.99991834e-01],"[-0.7139905095100403, 0.003663714975118637, 0.009835800155997276, 0.7000767588615417]"
93,2024-05-01_14:09:10,10,7,0.57,0.657444179058075,0.21653143136322803,4.427076938503424,"[0.5576757192611694, 0.310863196849823, 0.21975049376487732]","[0.5676257610321045, 0.29677334427833557, 0.20535607635974884]",[-3.37173347e-03  4.73031425e-04  5.57770999e-03  9.99978662e-01],"[-0.7097210884094238, -0.00012380500265862793, -0.00470482325181365, 0.7044670581817627]"
94,2024-05-01_14:09:10,95,7,1.14,1.0449305772781372,0.7200235455114904,4.681915882735382,"[0.5546303987503052, 0.31187134981155396, 0.21996581554412842]","[0.5517757534980774, 0.29488715529441833, 0.20353257656097412]",[-2.88626296e-03 -4.30431755e-05  8.19770060e-03  9.99962211e-01],"[-0.7002061009407043, 0.009407300502061844, -0.0027826952282339334, 0.7138733863830566]"
95,2024-05-01_14:09:10,102,7,0.52,0.5973777770996094,0.21999421356578072,4.467103892443683,"[0.556805431842804, 0.3114229440689087, 0.2198319137096405]","[0.5796618461608887, 0.2986227571964264, 0.19478702545166016]",[-2.07463838e-03 -1.08647779e-04  7.25597376e-03  9.99971509e-01],"[-0.7028331160545349, -0.004281661938875914, 0.0034766672179102898, 0.7113333344459534]"
96,2024-05-01_14:09:10,62,7,0.91,0.9435751438140869,0.5606980655445719,4.587899621811481,"[0.5593752861022949, 0.31008219718933105, 0.2199038565158844]","[0.5683916807174683, 0.29473209381103516, 0.19972947239875793]",[-3.00612836e-03 -1.34637463e-04  7.64708675e-04  9.99995172e-01],"[-0.7033582925796509, 0.001488477224484086, 0.002482360228896141, 0.7108296155929565]"
97,2024-05-01_14:09:10,21,7,0.62,0.6973311901092529,0.2269592908841272,4.456643778968509,"[0.5549106001853943, 0.3099709749221802, 0.2198810577392578]","[0.5537551045417786, 0.2969468832015991, 0.220687597990036]",[-3.56403016e-03  5.76039369e-04  2.09915545e-03  9.99991298e-01],"[-0.7091943621635437, 0.0008622289751656353, -0.004085557535290718, 0.705000638961792]"
98,2024-05-01_14:09:10,27,7,0.68,0.7492867708206177,0.2610530438089471,4.4765660375042655,"[0.5563290119171143, 0.3132423758506775, 0.21979635953903198]","[0.557773768901825, 0.29916736483573914, 0.22634780406951904]",[-3.55014834e-03  7.04693608e-04 -3.05575202e-03  9.99988794e-01],"[-0.7097117900848389, -0.0001967335119843483, -0.005608111619949341, 0.7044697999954224]"
99,2024-05-01_14:09:10,31,7,0.71,0.780963659286499,0.32671595218054567,4.473507633989021,"[0.55760657787323, 0.3099128007888794, 0.21987223625183105]","[0.557538628578186, 0.29956144094467163, 0.21273687481880188]",[-3.36246216e-03  5.18221990e-04  1.83386705e-03  9.99992549e-01],"[-0.7095559239387512, 0.0004605556605383754, -0.005822834093123674, 0.7046249508857727]"
100,2024-05-01_14:09:10,46,7,0.81,0.8657204508781433,0.3650043788056146,4.528260677844393,"[0.5583067536354065, 0.31469058990478516, 0.2201613187789917]","[0.5526925921440125, 0.3019097149372101, 0.21342134475708008]",[-3.49394558e-03  6.21154963e-04  1.54876988e-03  9.99992490e-01],"[-0.7092993259429932, -0.0017025014385581017, -0.0071583460085093975, 0.7048690319061279]"
101,2024-05-01_14:09:10,22,7,0.62,0.6946974396705627,0.2083182875301251,4.454400628711026,"[0.5543355345726013, 0.3123207092285156, 0.21975663304328918]","[0.5549400448799133, 0.2975288927555084, 0.22770895063877106]",[-3.56863323e-03  4.63183562e-04 -1.09636481e-03  9.99992907e-01],"[-0.7098386883735657, -0.0012091939570382237, -0.0052332826890051365, 0.7043437957763672]"
102,2024-05-01_14:09:10,51,7,0.84,0.8893328309059143,0.4316167723537323,4.531389842181937,"[0.5564475059509277, 0.31201303005218506, 0.2201000154018402]","[0.5500420928001404, 0.30198919773101807, 0.21860727667808533]",[-3.25492164e-03  2.94028461e-04 -4.31752473e-04  9.99994576e-01],"[-0.7093948721885681, -0.000839464832097292, -0.007803513668477535, 0.7047675848007202]"
103,2024-05-01_14:09:10,56,7,0.88,0.9214023351669312,0.5513870203612012,4.580764490726883,"[0.5599962472915649, 0.3176546096801758, 0.22037619352340698]","[0.5690874457359314, 0.3005266785621643, 0.20129290223121643]",[-3.42917303e-03  1.21621102e-04 -2.49251560e-03  9.99991000e-01],"[-0.7029659152030945, -0.0010058273328468204, -0.0037924558855593204, 0.711212694644928]"
104,2024-05-01_14:09:10,80,7,1.09,1.0409958362579346,0.7159004638875804,4.747655738973699,"[0.5561009049415588, 0.3132914900779724, 0.21981820464134216]","[0.5568363666534424, 0.3077962398529053, 0.20360137522220612]",[-3.38324648e-03  2.86268099e-04  4.74644214e-04  9.99994099e-01],"[-0.7043529748916626, 0.008365912362933159, -0.002692535752430558, 0.7097955346107483]"
