Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
35,2024-05-06_17:14:44,114,14,1.2,0.8475465178489685,0.5467624680850538,4.2427699567351524,"[0.5346860885620117, -0.1855422407388687, 0.21894586086273193]","[0.5402886271476746, -0.12067563086748123, 0.19728334248065948]",[-0.00153141  0.00115701 -0.19086891  0.98161364],"[0.4699360132217407, -0.4767064154148102, 0.5347126722335815, 0.5157455801963806]"
36,2024-05-06_17:14:44,115,7,1.2,0.7434133291244507,0.42343226823381186,5.1716809033509685,"[0.6499746441841125, 0.5315605401992798, 0.22003686428070068]","[0.6067743301391602, 0.470058411359787, 0.2304416298866272]",[-0.00455298  0.00126084  0.40576705  0.91396433],"[-0.6751772165298462, 0.0409812293946743, -0.0483916699886322, 0.734924852848053]"
37,2024-05-06_17:14:44,3,7,1.2,0.7410990595817566,0.23205751445848266,5.093556037806651,"[0.6778476238250732, 0.4877210855484009, 0.2201509177684784]","[0.6250324845314026, 0.46453171968460083, 0.22704380750656128]",[-0.00594269  0.00115867  0.70064199  0.71348733],"[-0.6810746788978577, 0.050588615238666534, -0.06081794202327728, 0.7279280424118042]"
38,2024-05-06_17:14:44,20,14,1.2,0.918118953704834,0.6088771708605667,4.651494769388418,"[0.44736334681510925, -0.2443067878484726, 0.21899783611297607]","[0.44793376326560974, -0.21666249632835388, 0.20956122875213623]",[-0.00374349  0.002141    0.99987847  0.01498123],"[0.48582154512405396, -0.4827556014060974, 0.5261968374252319, 0.5040251016616821]"
39,2024-05-06_17:14:44,54,14,1.2,0.8198153376579285,0.0018172712401633856,4.503855690557931,"[0.33423441648483276, -0.2982897162437439, 0.21889552474021912]","[0.39156243205070496, -0.24106770753860474, 0.23078672587871552]",[-0.00636562  0.00091481  0.77377748  0.63342482],"[0.4750708043575287, -0.5519833564758301, 0.428503155708313, 0.534796416759491]"
40,2024-05-06_17:14:44,117,7,1.2,0.9406153559684753,0.5972926208955286,4.920318885465487,"[0.47236546874046326, 0.39325815439224243, 0.22005343437194824]","[0.4419664740562439, 0.34834226965904236, 0.23061616718769073]",[-0.00552473  0.001609    0.16386351  0.98646623],"[-0.6996190547943115, 0.013629097491502762, -0.02015342377126217, 0.7141017317771912]"
41,2024-05-06_17:14:44,38,14,1.2,0.8846072554588318,0.3923186156187191,4.779405037682162,"[0.4938877522945404, -0.2916710376739502, 0.2190353274345398]","[0.45030683279037476, -0.264902263879776, 0.22854970395565033]",[ 2.60670134e-03  4.18296753e-04 -7.07563341e-01  7.06644952e-01],"[0.5086879730224609, -0.4974522292613983, 0.500067412853241, 0.4936703145503998]"
42,2024-05-06_17:14:44,118,14,1.2,0.7318974733352661,0.5286981780783916,4.333570884109919,"[0.6136762499809265, -0.2587825059890747, 0.21944200992584229]","[0.6045241355895996, -0.17886024713516235, 0.19703823328018188]",[-4.23573772e-04  6.20918654e-05 -4.37805265e-01  8.99069726e-01],"[0.45757585763931274, -0.4501899778842926, 0.56553715467453, 0.5178040266036987]"
43,2024-05-06_17:14:44,111,7,1.2,0.7940359115600586,0.232115338550835,5.407652437179396,"[0.5652369856834412, 0.5285419225692749, 0.21961712837219238]","[0.5269535183906555, 0.4920996129512787, 0.2350570112466812]",[-0.00562817  0.00195668  0.75163215  0.65955561],"[-0.6887205243110657, 0.04040110483765602, -0.040946751832962036, 0.722741425037384]"
44,2024-05-06_17:14:44,84,14,1.2,0.859493613243103,0.35005496036419675,4.864598555093363,"[0.5601049661636353, -0.3350507616996765, 0.21903347969055176]","[0.5024409890174866, -0.27463299036026, 0.24858345091342926]",[-0.00513535  0.00131531  0.58489132  0.81109434],"[0.5203492045402527, -0.48531219363212585, 0.5136416554450989, 0.47945913672447205]"
45,2024-05-06_17:14:44,72,14,1.2,0.8546147346496582,0.480016131033765,4.529730852754661,"[0.6307389140129089, -0.312033474445343, 0.2191656231880188]","[0.5826610326766968, -0.23818272352218628, 0.24039387702941895]",[-0.00408895  0.00175926  0.47587329  0.87950259],"[0.5000760555267334, -0.4750952422618866, 0.5289252996444702, 0.494415283203125]"
46,2024-05-06_17:14:44,108,14,1.2,0.8909943103790283,0.5695802167920545,4.846924862653693,"[0.49583062529563904, -0.34463411569595337, 0.21926528215408325]","[0.4718805253505707, -0.2673296630382538, 0.21212653815746307]",[-0.0031517   0.00162614  0.93980706 -0.34168717],"[0.4875621795654297, -0.47066807746887207, 0.5370608568191528, 0.5023149847984314]"
47,2024-05-06_17:14:44,86,14,1.2,0.7739475965499878,0.5508901850633325,4.406382067303816,"[0.6391094326972961, -0.3015618920326233, 0.21953421831130981]","[0.6209577322006226, -0.22443345189094543, 0.19335772097110748]",[-0.00497135  0.0016947   0.87420875  0.48552191],"[0.46417704224586487, -0.4459412693977356, 0.5638425350189209, 0.5174530744552612]"
48,2024-05-06_17:14:44,93,7,1.2,0.9155747294425964,0.6083440635770627,4.554262983788354,"[0.5533075332641602, 0.30704790353775024, 0.2203594148159027]","[0.5386525392532349, 0.29435375332832336, 0.20269347727298737]",[-1.00945972e-03 -1.89311104e-04 -2.23210230e-02  9.99750316e-01],"[-0.6745418310165405, 0.017475418746471405, -0.034362565726041794, 0.7372294068336487]"
49,2024-05-06_17:14:44,120,14,1.2,0.8081458210945129,0.2602744685456035,5.346581969723381,"[0.4202708899974823, -0.3594311475753784, 0.21878156065940857]","[0.4287540316581726, -0.3085426092147827, 0.23383337259292603]",[-1.97326601e-03  4.18341282e-04  1.23983517e-01  9.92282212e-01],"[0.49286726117134094, -0.4848845899105072, 0.5263910889625549, 0.49485477805137634]"
50,2024-05-06_17:14:44,4,14,1.2,0.9118525385856628,0.436335314124219,4.6956424875585405,"[0.5417379140853882, -0.2824437618255615, 0.21913829445838928]","[0.4961317181587219, -0.25360026955604553, 0.22973014414310455]",[-2.26744241e-03 -2.17138440e-04 -4.50172462e-03  9.99987245e-01],"[0.5074847340583801, -0.48426491022109985, 0.5163865089416504, 0.4912145435810089]"
51,2024-05-06_17:14:44,26,14,1.2,0.8934025764465332,0.584844592510498,4.435319247932661,"[0.5558375716209412, -0.2616181969642639, 0.21910876035690308]","[0.525921106338501, -0.1990099996328354, 0.23251989483833313]",[-0.00356859  0.00100532  0.97820419 -0.20761228],"[0.4986301362514496, -0.4832361042499542, 0.5182480216026306, 0.4992693066596985]"
52,2024-05-06_17:14:44,45,7,1.2,0.8015120625495911,0.4903895578387062,4.713262809479472,"[0.629031777381897, 0.4151635766029358, 0.22008132934570312]","[0.6115270853042603, 0.3584076762199402, 0.20938649773597717]",[-0.00476293  0.00166611  0.51744074  0.85570419],"[-0.6667159199714661, 0.027344783768057823, -0.03762858733534813, 0.7438589930534363]"
53,2024-05-06_17:14:44,83,7,1.2,0.6584318280220032,0.3023442007584696,5.832802337401907,"[0.5815119743347168, 0.6095170974731445, 0.21845662593841553]","[0.5339459180831909, 0.5779246091842651, 0.24114808440208435]",[-0.00506264  0.0017857   0.51659536  0.85621279],"[-0.6912725567817688, 0.06553346663713455, -0.06274666637182236, 0.7168754935264587]"
54,2024-05-06_17:14:44,70,14,1.2,0.5803069472312927,0.2699938030212481,4.87058432977818,"[0.7439258098602295, -0.4892460107803345, 0.22022902965545654]","[0.6767454147338867, -0.41659924387931824, 0.19235862791538239]",[-0.00526343  0.00150441  0.41917634  0.90788835],"[0.49838364124298096, -0.40004339814186096, 0.5917785167694092, 0.49130159616470337]"
55,2024-05-06_17:14:44,29,7,1.2,0.7794911861419678,0.4154714776465971,5.862618808273919,"[0.42066046595573425, 0.5218995213508606, 0.2184414565563202]","[0.4011119604110718, 0.46200424432754517, 0.25211024284362793]",[-0.00564244  0.00233621  0.84976041  0.5271337 ],"[-0.6959123015403748, 0.03196006640791893, -0.017305146902799606, 0.7172064781188965]"
56,2024-05-06_17:14:44,87,7,1.2,0.9244129657745361,0.5942846641970546,4.8965204201345465,"[0.47650155425071716, 0.40903663635253906, 0.2200944423675537]","[0.4476948380470276, 0.34485572576522827, 0.23036523163318634]",[-0.0055998   0.00264893  0.9522804   0.30516174],"[-0.6989142894744873, 0.012775838375091553, -0.018934840336441994, 0.7148405909538269]"
57,2024-05-06_17:14:44,1,7,1.2,0.9288831949234009,0.6216741315089922,4.560647719440459,"[0.5459670424461365, 0.30852657556533813, 0.22014102339744568]","[0.5315904021263123, 0.29279470443725586, 0.20969614386558533]",[-2.28142110e-03  2.44412979e-04 -1.29123880e-02  9.99913990e-01],"[-0.6792356371879578, 0.017059143632650375, -0.030859990045428276, 0.7330726981163025]"
58,2024-05-06_17:14:44,23,7,1.2,0.8104017376899719,0.41428167051636655,5.565341079662932,"[0.499063104391098, 0.5083788633346558, 0.21893224120140076]","[0.4649766981601715, 0.4568067491054535, 0.24919679760932922]",[-0.00165501  0.00204964  0.87164617 -0.49012852],"[-0.6942763924598694, 0.032803554087877274, -0.02900807000696659, 0.7183750867843628]"
59,2024-05-06_17:14:44,112,14,1.2,0.5986642837524414,0.15631677237223673,6.18440776681135,"[0.5982261896133423, -0.4841885566711426, 0.22038373351097107]","[0.5496610403060913, -0.456511527299881, 0.2768106758594513]",[-7.36432616e-04  2.67505995e-03  1.60289094e-01  9.87066209e-01],"[0.5940908193588257, -0.46667414903640747, 0.519208550453186, 0.399617075920105]"
60,2024-05-06_17:14:44,36,14,1.2,0.8226355314254761,0.45048515180358417,5.08702122084057,"[0.4490036368370056, -0.3188117742538452, 0.218894362449646]","[0.412864625453949, -0.2917827069759369, 0.21213261783123016]",[ 1.59211748e-03  3.98232369e-04 -6.85127616e-01  7.28421211e-01],"[0.5005980730056763, -0.4865124523639679, 0.5235923528671265, 0.48842427134513855]"
61,2024-05-06_17:14:44,92,14,1.2,0.6171881556510925,0.299265229311278,4.935248241084817,"[0.7284356951713562, -0.4617103338241577, 0.21990373730659485]","[0.6610847115516663, -0.4383828639984131, 0.19071684777736664]",[-0.00089048 -0.00120726 -0.62898391  0.77741683],"[0.49553072452545166, -0.38866907358169556, 0.5991096496582031, 0.49442213773727417]"
62,2024-05-06_17:14:44,82,14,1.2,0.8980690836906433,0.4368575406851953,4.403522799131459,"[0.47506555914878845, -0.22011758387088776, 0.21917057037353516]","[0.45725691318511963, -0.16762328147888184, 0.21561245620250702]",[-2.03958666e-03  6.04750880e-04 -1.24383807e-01  9.92231905e-01],"[0.4948613941669464, -0.4897945523262024, 0.5131942629814148, 0.5018417835235596]"
63,2024-05-06_17:14:44,76,14,1.2,0.7565637826919556,0.4376877089700472,4.447631942186036,"[0.6263229846954346, -0.289354145526886, 0.21930834650993347]","[0.6093071103096008, -0.22843120992183685, 0.19533300399780273]",[-0.00442511  0.00133065  0.18151179  0.98337793],"[0.4651195704936981, -0.44287529587745667, 0.5676723718643188, 0.5150468945503235]"
64,2024-05-06_17:14:44,90,14,1.2,0.9340318441390991,0.3645651871082244,4.914806671477805,"[0.5577834844589233, -0.3100038766860962, 0.219110906124115]","[0.5008326768875122, -0.27851060032844543, 0.2231973111629486]",[-2.05471320e-03  2.19690133e-04  9.65636317e-03  9.99951243e-01],"[0.49464893341064453, -0.4641253352165222, 0.5475271940231323, 0.4900245666503906]"
65,2024-05-06_17:14:44,25,7,1.2,0.8888209462165833,0.6059911955368561,4.6348787749071105,"[0.5902175903320312, 0.38010191917419434, 0.22069883346557617]","[0.5635372996330261, 0.31513234972953796, 0.23672974109649658]",[-0.00220535  0.00252958  0.91679227 -0.39935032],"[-0.6826590895652771, 0.019266894087195396, -0.02648140862584114, 0.730002760887146]"
66,2024-05-06_17:14:44,55,7,1.2,0.8748804926872253,0.6214435082470957,4.542903409171297,"[0.5772315263748169, 0.3529866337776184, 0.22062870860099792]","[0.5611763000488281, 0.28728005290031433, 0.21419359743595123]",[-1.11177412e-03 -7.65640580e-04 -4.43758279e-01  8.96145523e-01],"[-0.6708401441574097, 0.01794229820370674, -0.029125459492206573, 0.7408125996589661]"
67,2024-05-06_17:14:44,5,7,1.2,0.7465571761131287,0.17764110364046445,5.532989327440612,"[0.5747748017311096, 0.5303061008453369, 0.21908783912658691]","[0.5318751931190491, 0.5039718747138977, 0.2424505650997162]",[-0.00563575  0.00201374  0.72506064  0.68865901],"[-0.6883890628814697, 0.04799584299325943, -0.04880888760089874, 0.7221042513847351]"
68,2024-05-06_17:14:44,6,14,1.2,0.5111914873123169,0.1916156278734709,6.131089498703003,"[0.635746955871582, -0.5338349342346191, 0.2197514772415161]","[0.5779557824134827, -0.47356081008911133, 0.27966877818107605]",[-0.00311976  0.00217213  0.32877457  0.94440079],"[0.5651589035987854, -0.4513323903083801, 0.541660487651825, 0.42836713790893555]"
69,2024-05-06_17:14:44,33,7,1.2,0.8605881929397583,0.4364584833990771,5.464574811670106,"[0.38715997338294983, 0.4674578309059143, 0.21895375847816467]","[0.39960601925849915, 0.4199204444885254, 0.23203125596046448]",[-0.00402389  0.00306277  0.98395914 -0.17832221],"[-0.692234456539154, 0.011815469712018967, -0.0106899319216609, 0.7214967608451843]"
70,2024-05-06_17:14:44,52,14,1.2,0.7955919504165649,0.566245330524282,4.898808009537033,"[0.39717718958854675, -0.31493860483169556, 0.21936196088790894]","[0.43048059940338135, -0.2503405809402466, 0.2237115502357483]",[-0.00321284  0.00147537  0.50952661  0.86044765],"[0.48537227511405945, -0.49382904171943665, 0.5245203375816345, 0.4954039454460144]"
71,2024-05-06_17:14:44,39,7,1.2,0.6992960572242737,0.35375751480778317,6.0607289723643785,"[0.4407719373703003, 0.5620286464691162, 0.21832945942878723]","[0.4152401089668274, 0.5039857029914856, 0.2579309344291687]",[-5.42723865e-04 -2.00729221e-04 -4.79352623e-01  8.77622187e-01],"[-0.6978042125701904, 0.04351295903325081, -0.022484444081783295, 0.7146120667457581]"
72,2024-05-06_17:14:44,13,7,1.2,0.7982957363128662,0.3789081387153796,5.87432598605614,"[0.4350879490375519, 0.5130414962768555, 0.21874532103538513]","[0.40970197319984436, 0.4656074047088623, 0.2550375461578369]",[-0.00530745  0.00235905  0.81199598  0.58363414],"[-0.699759304523468, 0.03134743124246597, -0.017909038811922073, 0.7134658694267273]"
73,2024-05-06_17:14:44,7,7,1.2,0.7819783091545105,0.35976076989534794,5.2911430789202605,"[0.6095754504203796, 0.5191200971603394, 0.21924066543579102]","[0.5669944286346436, 0.468760222196579, 0.24665266275405884]",[-0.00394366  0.00128957  0.14404301  0.98956275],"[-0.6914764046669006, 0.04138030856847763, -0.044366054236888885, 0.7198470234870911]"
