Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
10,2024-05-06_14:23:00,233,7,1.059,0.9104867577552795,0.7362369209868458,4.546965816144041,"[0.5580609440803528, 0.3142036199569702, 0.2201976180076599]","[0.5358313322067261, 0.3013157546520233, 0.2243797928094864]",[-1.87178806e-03 -1.05919731e-04 -1.93992015e-02  9.99810040e-01],"[-0.688279926776886, 0.011370978318154812, -0.02104254998266697, 0.7250508069992065]"
11,2024-05-06_14:23:00,238,14,1.078,0.9008961915969849,0.4496364111619429,4.700750851014216,"[0.5466747879981995, -0.29255086183547974, 0.21930420398712158]","[0.49817168712615967, -0.2577175199985504, 0.23693691194057465]",[-2.61516566e-03  1.67880236e-04 -1.33714546e-02  9.99907136e-01],"[0.5096467137336731, -0.49055570363998413, 0.5105108618736267, 0.48887014389038086]"
12,2024-05-06_14:23:00,57,7,0.627,0.7008811831474304,0.4628030093685817,4.365824700746308,"[0.5574837923049927, 0.3068448305130005, 0.22014567255973816]","[0.5808758735656738, 0.2922932505607605, 0.18980082869529724]",[-0.00371443  0.00116468  0.00561244  0.99997669],"[-0.6963216662406921, -0.00867336243391037, 0.001234252005815506, 0.7176764011383057]"
13,2024-05-06_14:23:00,296,14,1.173,0.8597406148910522,0.45169109868250984,4.8552455409628035,"[0.5521906018257141, -0.30509984493255615, 0.2189069390296936]","[0.49178141355514526, -0.28338757157325745, 0.23425275087356567]",[-0.00291248  0.00123209  0.05778527  0.99832404],"[0.5212493538856506, -0.485988974571228, 0.5151710510253906, 0.4761435389518738]"
14,2024-05-06_14:23:00,63,7,0.631,0.7032277584075928,0.41017839648865523,4.360061833233355,"[0.55319744348526, 0.30086714029312134, 0.22018581628799438]","[0.5718051791191101, 0.28782689571380615, 0.19271476566791534]",[-2.24510767e-03  3.15962097e-04 -6.14251883e-04  9.99997258e-01],"[-0.6977636218070984, -0.00648295134305954, 0.003029742743819952, 0.7162923812866211]"
15,2024-05-06_14:23:00,287,7,1.141,0.9003809690475464,0.5721556109524673,4.553643692486035,"[0.5544061660766602, 0.31697243452072144, 0.22027939558029175]","[0.543286144733429, 0.30142372846603394, 0.20449993014335632]",[-8.63246853e-04 -4.82733041e-04 -7.94476457e-03  9.99967933e-01],"[-0.678455650806427, 0.016886333003640175, -0.030264146625995636, 0.7338234186172485]"
16,2024-05-06_14:23:00,126,14,0.782,0.7733553647994995,0.4711699623395684,4.52593968454388,"[0.5265986919403076, -0.255718469619751, 0.21917420625686646]","[0.49101507663726807, -0.22861424088478088, 0.22344492375850677]",[-2.72095529e-03  9.09888593e-04  1.68241374e-02  9.99854326e-01],"[0.5017592906951904, -0.4937378466129303, 0.510287880897522, 0.49403125047683716]"
17,2024-05-06_14:23:00,15,7,0.534,0.6162164211273193,0.2841636972968493,4.368529701557517,"[0.5509384274482727, 0.3116508722305298, 0.22030037641525269]","[0.5745391845703125, 0.2981436252593994, 0.195246160030365]",[-3.68370791e-03  9.29411326e-04 -6.73429528e-03  9.99970078e-01],"[-0.7056423425674438, -0.004138423129916191, 0.005281738471239805, 0.7085364460945129]"
18,2024-05-06_14:23:00,24,14,0.557,0.5898036360740662,0.21161110349813972,4.682836204163112,"[0.5386048555374146, -0.30062270164489746, 0.2192997932434082]","[0.5036963820457458, -0.2717970311641693, 0.2416827529668808]",[-2.31646374e-03 -7.68811078e-05 -7.08026288e-04  9.99997079e-01],"[0.5105920433998108, -0.49921610951423645, 0.4974322021007538, 0.49258527159690857]"
19,2024-05-06_14:23:00,144,14,0.854,0.835721492767334,0.4503075355514291,4.504204230023422,"[0.5581188797950745, -0.2585165500640869, 0.2192155420780182]","[0.5174719095230103, -0.2226286381483078, 0.24114678800106049]",[-2.93969340e-03  5.33116225e-04 -1.85019225e-02  9.99824345e-01],"[0.5084095597267151, -0.4923936426639557, 0.5106659531593323, 0.4881480038166046]"
20,2024-05-06_14:23:00,131,7,0.808,0.8568922281265259,0.6162721768340566,4.407446457912213,"[0.5632824301719666, 0.3144742250442505, 0.2202853560447693]","[0.5643037557601929, 0.30261507630348206, 0.20229893922805786]",[-3.47610330e-03  6.80465077e-04 -1.58372503e-02  9.99868333e-01],"[-0.7043277025222778, -0.0004980844096280634, -0.010950564406812191, 0.7097902894020081]"
21,2024-05-06_14:23:00,165,7,0.901,0.8520153164863586,0.5881055074096223,4.461948693835658,"[0.5596440434455872, 0.31576257944107056, 0.22039738297462463]","[0.5621775388717651, 0.3057931363582611, 0.2025911957025528]",[-1.05998106e-03  5.34530845e-04 -2.61309836e-02  9.99657810e-01],"[-0.6918331980705261, 0.007209025789052248, -0.0133045744150877, 0.7218987941741943]"
22,2024-05-06_14:23:00,139,7,0.837,0.8554472327232361,0.6128746972287715,4.434362949797946,"[0.555413544178009, 0.3157539367675781, 0.22044286131858826]","[0.5541671514511108, 0.30467069149017334, 0.20250366628170013]",[-3.55826947e-03  7.42059667e-04  1.44381346e-02  9.99889135e-01],"[-0.6999027132987976, 0.0002115921233780682, -0.013015858829021454, 0.714119553565979]"
23,2024-05-06_14:23:00,211,7,1.007,0.8510053157806396,0.6131843422398852,4.470277116576489,"[0.5832782983779907, 0.30928879976272583, 0.22066709399223328]","[0.5809102654457092, 0.2956831455230713, 0.20087867975234985]",[-1.34755089e-03 -3.33701755e-04 -5.45516005e-03  9.99984145e-01],"[-0.6801398396492004, 0.008800731971859932, -0.021289285272359848, 0.7327203750610352]"
24,2024-05-06_14:23:00,47,7,0.607,0.6848191022872925,0.34407803353156724,4.36294717877477,"[0.5729237794876099, 0.3053010106086731, 0.22032925486564636]","[0.5886231660842896, 0.28755301237106323, 0.20150914788246155]",[-2.76124547e-03  9.56743432e-04 -1.93243101e-02  9.99809027e-01],"[-0.7026543617248535, -0.004486594349145889, 0.00017274344281759113, 0.7115171551704407]"
25,2024-05-06_14:23:00,91,7,0.696,0.7638999819755554,0.4349578327451457,4.387758058939618,"[0.5399064421653748, 0.31633180379867554, 0.22006893157958984]","[0.5599305033683777, 0.2961404621601105, 0.20036742091178894]",[-2.51367781e-03  6.47478388e-04 -3.51856500e-02  9.99377429e-01],"[-0.7002947926521301, -0.006099114194512367, -0.003795923665165901, 0.7138175964355469]"
