Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd
10,2024-05-16_12:14:03,128,7,0.622,0.7055025100708008,0.28286139529924953,5.009357453002795,[0.54277599 0.15545459 0.22024515],[0.5411939  0.13848419 0.24037056],[ 0.49726862 -0.50393677 -0.49636734  0.50238544],[-0.7069605   0.02403725 -0.01326145  0.70671999],[0.54248512 0.26571205 0.32053778],[0.5494495  0.54847896 0.31831476]
11,2024-05-16_12:14:03,105,7,0.725,0.7884645462036133,0.3642137138173043,4.970389648556915,[0.56265604 0.16314249 0.22023487],[0.5620138  0.14586593 0.22513039],[-0.4938401   0.50693858  0.49944875 -0.49968606],[-0.70989794  0.01710088 -0.01399832  0.7039578 ],[0.56248897 0.27358839 0.32014883],[0.56429493 0.63779396 0.31851441]
12,2024-05-16_12:14:03,11,7,1.165,0.01491521205753088,0.0032849570618736024,3.9627093935576156,[0.54673368 0.15012394 0.22213408],[ 0.54815692 -0.19539893  0.2401011 ],[ 0.49805695 -0.50530112 -0.49482393  0.50175625],[-0.6898824   0.0373085  -0.01068262  0.72288048],[0.54558271 0.26134816 0.32213181],[0.54326093 0.26241413 0.32006687]
13,2024-05-16_12:14:03,119,7,0.675,0.7485190629959106,0.3116438921114924,4.948241228446933,[0.5464322  0.14995883 0.22025305],[0.54534769 0.133219   0.23270448],[ 0.49557242 -0.50531751 -0.49854037  0.50051945],[-0.70350325  0.0176775  -0.01535637  0.71030623],[0.54604363 0.2598252  0.32027602],[0.55089378 0.57142729 0.31868491]
14,2024-05-16_12:14:03,131,7,0.593,0.6725928783416748,0.27071168688611913,5.032626686391557,[0.54365683 0.15321277 0.22030303],[0.53872043 0.13906966 0.2469807 ],[ 0.50021368 -0.50094795 -0.49308592  0.5056715 ],[-0.70646232  0.0265075  -0.01543267  0.70708573],[0.54288632 0.26395833 0.32063431],[0.55411339 0.5344314  0.31887576]
15,2024-05-16_12:14:03,153,7,1.19,0.8403634428977966,0.41961648124447465,5.094679359624935,[0.54775006 0.15314405 0.22017291],[0.53716713 0.14812452 0.22222674],[ 0.49790922 -0.503654   -0.49759087  0.50082171],[-0.69735008  0.00789927 -0.02819656  0.71613222],[0.5468809  0.26511669 0.32073018],[0.56886548 0.68415046 0.31841224]
16,2024-05-16_12:14:03,7,7,1.18,0.8569316267967224,0.5157992981179388,4.906067360399697,[0.55530983 0.13727529 0.22089845],[0.55737907 0.13488393 0.21899928],[0.50055021 0.49675903 0.49913695 0.50352979],[-0.69580221  0.00147335 -0.02298991  0.71786392],[0.55476546 0.24775444 0.32102323],[0.53362459 0.76311082 0.31789523]
17,2024-05-16_12:14:03,91,7,0.801,0.8366302847862244,0.3960658111918512,5.023847321565059,[0.54294097 0.15730266 0.22020003],[0.54171616 0.14334174 0.222937  ],[ 0.49460348 -0.50626224 -0.49887148  0.50019318],[-0.7095471   0.01779845 -0.01207902  0.70432961],[0.5426479  0.26783237 0.32021436],[0.54340255 0.66389304 0.31834388]
18,2024-05-16_12:14:03,74,7,0.872,0.8375284075737,0.40668006537198276,4.884388049546627,[0.57508588 0.16063626 0.22037801],[0.57317394 0.13915166 0.2270041 ],[-0.49398506  0.50671637  0.49937597 -0.49984086],[-0.70266712  0.0105386  -0.01564215  0.71126866],[0.57475865 0.27078933 0.32074904],[0.57136178 0.67744797 0.31832424]
19,2024-05-16_12:14:03,51,7,0.955,0.8416488766670227,0.4021455863600542,5.175720976794084,[0.54706031 0.1637301  0.2203961 ],[0.53545207 0.15676016 0.2278465 ],[-0.49003088  0.51142472  0.50341851 -0.49485791],[-0.70545882  0.01477046 -0.02264151  0.70823514],[0.54657787 0.27458453 0.32071766],[0.5419811  0.67669731 0.31842574]
20,2024-05-16_12:14:03,32,7,1.056,0.8453415036201477,0.41747566877947506,4.993113538374636,[0.55202359 0.15786175 0.22047335],[0.54588604 0.13977511 0.2244311 ],[-0.49052927  0.5101586   0.50356615 -0.49552032],[-0.69973934  0.0115993  -0.02128614  0.71398687],[0.55196869 0.26847574 0.32057458],[0.54374379 0.68586421 0.31830502]
21,2024-05-16_12:14:03,108,7,0.716,0.7821254134178162,0.34893207576237023,4.965118104631925,[0.54786283 0.15273227 0.22016856],[0.54394233 0.13469858 0.23287673],[ 0.49701655 -0.50354314 -0.49634475  0.50305146],[-0.703749    0.01805355 -0.01598871  0.71003926],[0.54762685 0.26297104 0.31998581],[0.55938256 0.61170262 0.31868818]
22,2024-05-16_12:14:03,48,7,0.965,0.8460959792137146,0.4173717931446373,5.07954562313024,[0.54798263 0.15996687 0.22046018],[0.54047972 0.14764228 0.22882862],[ 0.49555692 -0.50504708 -0.49854252  0.50080544],[-0.70215726  0.01457801 -0.02052603  0.71157664],[0.54801816 0.27040294 0.32003695],[0.55262357 0.68774629 0.31844524]
23,2024-05-16_12:14:03,69,7,0.883,0.8399567008018494,0.4035345181762157,5.065599835748296,[0.5453819  0.15907876 0.22052288],[0.53793037 0.1453498  0.22545627],[-0.49474254  0.50686508  0.49871466 -0.49960116],[-0.70460123  0.01325952 -0.0212073   0.70916259],[0.5446499  0.27030766 0.32080591],[0.55367357 0.67373437 0.31844518]
24,2024-05-16_12:14:03,17,7,1.139,0.8476243615150452,0.4364357555564746,5.025793594180255,[0.54026586 0.14904703 0.22043335],[0.5340305  0.13821344 0.22418138],[-0.49609858  0.50569654  0.49904519 -0.49911034],[-0.69778329  0.00936424 -0.02411128  0.71584177],[0.53978437 0.25988454 0.32082143],[0.55170232 0.69615054 0.31835079]
25,2024-05-16_12:14:03,126,7,0.638,0.7172718644142151,0.2942539956792643,5.045363479821512,[0.54119927 0.15723096 0.22020289],[0.53884822 0.14213572 0.23544605],[ 0.49654871 -0.5050078  -0.49664071  0.50175142],[-0.70430738  0.01937061 -0.01740208  0.7094174 ],[0.54057628 0.26798949 0.32066917],[0.55167395 0.56202888 0.31891194]
26,2024-05-16_12:14:03,77,7,0.867,0.8361661434173584,0.4038694671403413,5.09680710123094,[0.53676814 0.1529168  0.22023016],[0.5265643  0.14229071 0.23504159],[ 0.49590027 -0.50615156 -0.49695134  0.50093204],[-0.70326298  0.02051886 -0.01964755  0.71036196],[0.53616363 0.26451242 0.32063058],[0.55001581 0.66813868 0.31850848]
27,2024-05-16_12:14:03,99,7,0.745,0.8061630129814148,0.36942517040057893,4.985544128867094,[0.54412192 0.15282972 0.22032851],[0.54384845 0.13864355 0.22663589],[-0.49175531  0.50924027  0.50047237 -0.49837583],[-0.70860553  0.01915474 -0.01350702  0.70521545],[0.54366511 0.26398551 0.32035941],[0.5422976  0.6334039  0.31858599]
28,2024-05-16_12:14:03,16,7,1.154,0.845201313495636,0.4360075242330926,5.050126533735694,[0.54318601 0.14872678 0.22053128],[0.53455704 0.14122166 0.22476397],[-0.49567088  0.50597787  0.50012678 -0.49816659],[-0.69797671  0.00996684 -0.02516197  0.71560889],[0.54264838 0.25939834 0.32074901],[0.55347472 0.69526565 0.31850407]
29,2024-05-16_12:14:03,66,7,0.89,0.8272626399993896,0.41026409250891416,5.102443222858359,[0.54369974 0.15128471 0.22018871],[0.53582585 0.14853899 0.22844477],[-0.49384803  0.50762385  0.49962825 -0.49880233],[-0.70484829  0.014311   -0.02097633  0.70890343],[0.5431568  0.26277316 0.32024181],[0.5505414  0.67296636 0.31833708]
30,2024-05-16_12:14:03,13,7,1.161,0.8457115888595581,0.41147178028564435,5.267595310277291,[0.54937631 0.17538024 0.22003597],[0.52144229 0.15824862 0.2281097 ],[ 0.49704176 -0.50481772 -0.49766466  0.50043827],[-0.69814545  0.01649712 -0.03433927  0.71494168],[0.54812235 0.28666785 0.3205041 ],[0.57648569 0.69715565 0.31842759]
31,2024-05-16_12:14:03,135,7,0.575,0.6548640131950378,0.2536993206073317,4.963356187888585,[0.53833717 0.15207918 0.22029349],[0.54331255 0.13435632 0.2333862 ],[ 0.49802589 -0.50292075 -0.49629232  0.50272745],[-0.70392561  0.01694533 -0.01516239  0.70990968],[0.53817528 0.2620616  0.32037616],[0.54236549 0.51572281 0.31904376]
32,2024-05-16_12:14:03,102,7,0.735,0.795703113079071,0.3675087303920357,4.917009065591271,[0.55207741 0.15580498 0.22018322],[0.55492151 0.13530326 0.22504248],[-0.49437633  0.50649917  0.49949583 -0.49955431],[-0.70899105  0.01728406 -0.01185156  0.70490605],[0.55207366 0.26611263 0.32036132],[0.54915345 0.633605   0.31849274]
33,2024-05-16_12:14:03,79,7,0.862,0.8378555774688721,0.40316784422156887,4.968914254235607,[0.55022389 0.15119322 0.22031209],[0.54739684 0.13764647 0.22739469],[-0.49380675  0.50737494  0.49996734 -0.49875668],[-0.70303136  0.01283276 -0.01734178  0.71083158],[0.54964447 0.26186243 0.32057342],[0.54937196 0.66502482 0.31849408]
34,2024-05-16_12:14:03,101,7,0.741,0.7996587753295898,0.3638293747837288,5.033360094371662,[0.54256171 0.15904672 0.22013882],[0.53742552 0.14069185 0.22946449],[ 0.49655032 -0.50430351 -0.49751478  0.50159222],[-0.70472562  0.01772963 -0.01781221  0.70903468],[0.54207486 0.26929152 0.32049307],[0.55385411 0.63292444 0.31845233]
35,2024-05-16_12:14:03,132,7,0.584,0.6717749834060669,0.2673239321535503,4.983720314020539,[0.53836983 0.15319888 0.22029778],[0.53885031 0.13510846 0.23582698],[ 0.49923101 -0.50199431 -0.49429044  0.50442749],[-0.70894212  0.02173611 -0.01280784  0.70481527],[0.53807348 0.26365069 0.32059026],[0.54765874 0.53079772 0.3189564 ]
36,2024-05-16_12:14:03,107,7,0.718,0.7811859846115112,0.34472078452055455,5.023862741344694,[0.54917234 0.15553616 0.22031152],[0.53710943 0.13703732 0.24420786],[ 0.49639577 -0.50418425 -0.49827036  0.5011149 ],[-0.70513368  0.02643734 -0.01841024  0.70834219],[0.54900742 0.26577592 0.32057863],[0.55800605 0.61037374 0.31863216]
37,2024-05-16_12:14:03,54,7,0.931,0.8374132513999939,0.41777633795483426,5.092731939125987,[0.54434258 0.15369193 0.22040898],[0.53675109 0.14753263 0.22905515],[-0.49383113  0.50797582  0.49954158 -0.49854749],[-0.7034995   0.01426696 -0.02143522  0.71022916],[0.54344434 0.26583201 0.32079813],[0.55067235 0.68353868 0.3183561 ]
38,2024-05-16_12:14:03,146,7,0.527,0.6081045866012573,0.224889510224178,4.961919451696771,[0.5471524  0.15092717 0.22018787],[0.5480209  0.13453135 0.24765962],[ 0.49674186 -0.50442481 -0.49671373  0.5020743 ],[-0.70560193  0.02525571 -0.01304397  0.70803809],[0.54658085 0.26152465 0.32061875],[0.54668111 0.48641014 0.31927839]
39,2024-05-16_12:14:03,136,7,0.574,0.6563889384269714,0.25600068254584496,4.978379106981919,[0.53852266 0.15312169 0.22020993],[0.54215533 0.13553351 0.23478943],[ 0.49834591 -0.50318128 -0.49505687  0.5033673 ],[-0.7039057   0.01873168 -0.01474021  0.70989341],[0.53798193 0.26375911 0.32058311],[0.54523945 0.51965231 0.31905088]
40,2024-05-16_12:14:03,115,7,0.692,0.758683979511261,0.33105773372109804,5.045207963669678,[0.54389292 0.15461405 0.22020057],[0.53991771 0.14352627 0.22831705],[ 0.49745277 -0.50364512 -0.49592328  0.5029338 ],[-0.70589656  0.01624227 -0.01925981  0.70786673],[0.54340649 0.26538539 0.32010183],[0.55930406 0.59605843 0.31874847]
41,2024-05-16_12:14:03,86,7,0.828,0.8379406929016113,0.40341688357119154,4.982661292538029,[0.55389035 0.15032597 0.22053921],[0.54803193 0.13934837 0.22924975],[-0.49302688  0.50790769  0.50067252 -0.49827832],[-0.70384896  0.01505882 -0.0178573   0.70996547],[0.5537582  0.26051378 0.32063046],[0.55111957 0.66391623 0.31846604]
42,2024-05-16_12:14:03,121,7,0.669,0.7415163516998291,0.3149351784062643,5.0231016437444636,[0.54370296 0.15365742 0.2202251 ],[0.53979135 0.1405289  0.22925863],[ 0.49766067 -0.50403619 -0.49565259  0.50260311],[-0.70549697  0.01670566 -0.0187514   0.70826787],[0.54309529 0.26473847 0.32064575],[0.55977225 0.57922697 0.31890544]
43,2024-05-16_12:14:03,78,7,0.863,0.8360419273376465,0.40788481473301574,4.948383891369964,[0.5582583  0.15565084 0.22023189],[0.5532338  0.13716471 0.22967142],[ 0.49637046 -0.50449198 -0.49754193  0.50155383],[-0.70249683  0.01458566 -0.01702826  0.71133363],[0.55802214 0.26591861 0.32031605],[0.56524068 0.67373574 0.31855336]
44,2024-05-16_12:14:03,67,7,0.89,0.8365037441253662,0.4030944305511707,5.031845953175672,[0.54431522 0.15865602 0.22021458],[0.53694308 0.14005728 0.22916424],[-0.49404895  0.50729007  0.49968904 -0.49888203],[-0.70308942  0.01647534 -0.01911486  0.71065354],[0.54356682 0.26903158 0.32066724],[0.54840916 0.67209023 0.31834391]
45,2024-05-16_12:14:03,141,7,0.551,0.6332603693008423,0.23497122131487702,5.019315004109162,[0.54351634 0.15488462 0.22025123],[0.54546767 0.14148806 0.24111432],[-0.49471599  0.50646621  0.49911439 -0.49963275],[-0.70482731  0.01986252 -0.01593732  0.70892173],[0.5431751  0.26504675 0.32059944],[0.54070342 0.5000003  0.31911829]
46,2024-05-16_12:14:03,117,7,0.684,0.756006121635437,0.3249624443969573,4.957642063856043,[0.54361343 0.15222998 0.22024149],[0.54139537 0.1328641  0.22991987],[ 0.49610651 -0.50547689 -0.49735779  0.50100565],[-0.70367509  0.01676082 -0.01701765  0.71012026],[0.54276621 0.26309636 0.32073283],[0.55621761 0.58777618 0.3191008 ]
47,2024-05-16_12:14:03,114,7,0.694,0.7650811076164246,0.32503628508236293,4.990209327618328,[0.5433746  0.15334378 0.22020626],[0.54196054 0.13745785 0.23055248],[ 0.49571043 -0.5048731  -0.49826226  0.50110781],[-0.70413905  0.01670777 -0.01574998  0.70969075],[0.54318488 0.26340839 0.32004929],[0.54891515 0.5883916  0.31875923]
48,2024-05-16_12:14:03,85,7,0.84,0.8357504606246948,0.4064995671366274,5.050651797986464,[0.54372561 0.15339337 0.22024268],[0.53676099 0.1424249  0.22960654],[-0.49511024  0.50631028  0.49884897 -0.49966535],[-0.70420414  0.01636025 -0.01940016  0.70954388],[0.54268658 0.2639477  0.32072562],[0.55094004 0.67035705 0.31844169]
49,2024-05-16_12:14:03,40,7,1.012,0.7744383811950684,0.1884098395666084,6.4521245885871705,[0.57811862 0.28092927 0.21942776],[0.51567137 0.25758439 0.23451692],[ 0.50111282 -0.49992943 -0.49176413  0.50707453],[-0.71218884  0.03842181 -0.04691604  0.69936377],[0.57732105 0.3932417  0.31988782],[0.64923394 0.56738746 0.31964374]
50,2024-05-16_12:14:03,112,7,0.698,0.7674778699874878,0.33258849170974286,5.038863502678354,[0.54397535 0.15442233 0.22019225],[0.53873229 0.14154732 0.23298819],[-0.49394628  0.50703317  0.49987331 -0.49906024],[-0.70542234  0.01897768 -0.01788663  0.70830733],[0.54358673 0.26469469 0.32058248],[0.54977888 0.59721977 0.31862366]
51,2024-05-16_12:14:03,64,7,0.894,0.8415078520774841,0.40940025406798886,5.02890669897531,[0.54626358 0.15566285 0.22050598],[0.54067534 0.14182819 0.22756091],[-0.49495447  0.50677824  0.49883735 -0.49935678],[-0.70266145  0.01490069 -0.01867758  0.71112305],[0.54584038 0.26738212 0.3207885 ],[0.55554074 0.67666084 0.31846473]
52,2024-05-16_12:14:03,5,7,1.183,0.8509545922279358,0.3468575663419773,6.041997953554787,[0.5410012 0.2148724 0.2198779],[0.48718628 0.20835198 0.23314193],[0.50340992 0.49436525 0.49339512 0.50866759],[-0.70565367  0.02503549 -0.04322022  0.70679432],[0.53981483 0.32621235 0.32033029],[0.56404322 0.67221832 0.31859228]
53,2024-05-16_12:14:03,139,7,0.557,0.6304383873939514,0.23903375656555415,4.712507526902862,[0.58710605 0.1596844  0.2202135 ],[0.61508483 0.14399305 0.21167636],[ 0.49825063 -0.50260937 -0.49617705  0.50292987],[-0.71030724 -0.00073225  0.00377816  0.70388126],[0.58696228 0.27004984 0.32061201],[0.55593675 0.50705773 0.31926471]
54,2024-05-16_12:14:03,34,7,1.049,0.8494545221328735,0.4254879952123529,4.989978531798695,[0.57779729 0.16315074 0.22053501],[0.56564307 0.14902298 0.22479251],[-0.49136856  0.50984341  0.50266051 -0.49593249],[-0.69801134  0.0101086  -0.02317455  0.71564019],[0.57755584 0.27346879 0.32071158],[0.57923073 0.69894791 0.3185316 ]
55,2024-05-16_12:14:03,21,7,1.113,0.8459076881408691,0.43309193878936686,4.992970142113451,[0.54458481 0.14975558 0.22068393],[0.53996062 0.13714556 0.22244339],[-0.496135    0.50512618  0.49932712 -0.49936962],[-0.69827038  0.00861496 -0.02385245  0.71538472],[0.544236   0.2596947  0.32069951],[0.55055714 0.69273436 0.3183932 ]
56,2024-05-16_12:14:03,19,7,1.135,0.8494225144386292,0.43856070254842666,5.003821639333701,[0.54519194 0.15084858 0.22031823],[0.53978807 0.13816904 0.22425945],[-0.49588716  0.50533241  0.49908572 -0.49964839],[-0.69720948  0.00977168 -0.02273933  0.71644008],[0.54494154 0.26061296 0.32064211],[0.55121833 0.6991232  0.31843713]
57,2024-05-16_12:14:03,60,7,0.908,0.6621488928794861,0.0005363476566312604,4.157212312445285,[0.54808915 0.15640898 0.22023323],[ 0.55692589 -0.01468591  0.2338739 ],[ 0.50188649 -0.49865693 -0.49305621  0.50630707],[-0.67447436  0.00302508 -0.00824737  0.73824596],[0.54864442 0.2660867  0.31974161],[0.54841912 0.26653168 0.31993884]
58,2024-05-16_12:14:03,68,7,0.885,0.8369945287704468,0.4081623551468698,4.969195722317146,[0.55743724 0.15654598 0.22047544],[0.55125159 0.13907093 0.22808924],[-0.49379054  0.5069958   0.49995434 -0.49917111],[-0.70305479  0.01322204 -0.0194885   0.71074563],[0.55742598 0.26695701 0.32038453],[0.55808312 0.67511457 0.31851777]
59,2024-05-16_12:14:03,96,7,0.773,0.8158919811248779,0.38446720981361227,5.093730787178792,[0.54586464 0.15764891 0.22042912],[0.53729743 0.14803623 0.22935484],[-0.49467495  0.50707078  0.49851921 -0.49965438],[-0.70671761  0.01741056 -0.01981591  0.70700383],[0.54505724 0.26928872 0.32075331],[0.55833292 0.65351945 0.31840053]
60,2024-05-16_12:14:03,97,7,0.757,0.8098340630531311,0.38084331297418966,5.01248279474062,[0.54291379 0.15508468 0.22043282],[0.53941679 0.13929248 0.23058967],[ 0.49540344 -0.50604087 -0.49740204  0.50108808],[-0.70792359  0.02068207 -0.01409285  0.70584548],[0.54229426 0.2661739  0.32072383],[0.55219144 0.64688247 0.31856611]
61,2024-05-16_12:14:03,33,7,1.051,0.8486979007720947,0.4265866194601887,5.024423182935749,[0.54759187 0.1529863  0.22048008],[0.54099703 0.1413697  0.22425304],[ 0.49601623 -0.50521809 -0.49816257  0.50055629],[-0.69966435  0.0105749  -0.02352684  0.71400595],[0.54706275 0.26344883 0.32065523],[0.55810642 0.68988651 0.31839916]
62,2024-05-16_12:14:03,6,7,1.182,0.8543268442153931,0.4725598644545475,4.921856883532491,[0.54522735 0.13528503 0.22083625],[0.54816729 0.13300578 0.21837322],[0.5115205  0.48548791 0.48824659 0.51406568],[-0.69744688  0.0033539  -0.01989187  0.71635252],[0.54416031 0.24672565 0.32127357],[0.50865829 0.71794212 0.3185403 ]
63,2024-05-16_12:14:03,144,7,0.533,0.6142446994781494,0.21769816249653368,4.969203817295773,[0.54707175 0.15314229 0.22016412],[0.55516887 0.14090443 0.23479162],[ 0.4960146  -0.50524014 -0.49670777  0.50197941],[-0.70450729  0.01657882 -0.01345871  0.70937538],[0.54608363 0.26456237 0.32064518],[0.54401147 0.48224625 0.31925815]
64,2024-05-16_12:14:03,140,7,0.556,0.6387163996696472,0.2408563068899345,4.9950490789929285,[0.54633737 0.15132825 0.22030559],[0.54454947 0.13722342 0.24563687],[ 0.49559617 -0.50548661 -0.49814451  0.50071925],[-0.70585763  0.02479514 -0.01517259  0.707757  ],[0.54602563 0.26192883 0.32062867],[0.547149   0.50277799 0.3191531 ]
65,2024-05-16_12:14:03,1,7,1.194,0.6050516366958618,0.17173569848971557,7.483848174895954,[0.5376156  0.29319859 0.21923274],[0.46515918 0.28130823 0.23660544],[0.50316477 0.49485782 0.49353468 0.50829566],[-0.71558672  0.05264314 -0.06608854  0.69339502],[0.53745496 0.4051103  0.31940505],[0.61640811 0.55762094 0.31917161]
66,2024-05-16_12:14:03,152,7,1.192,0.0003717287036124617,0.0026148412010246116,3.967650947699906,[0.54776138 0.1522771  0.2214959 ],[ 0.5499835  -0.19540888  0.23343495],[ 0.49809134 -0.50452518 -0.49458057  0.50274187],[-0.68535399  0.02677399 -0.01023728  0.7276457 ],[0.54773498 0.26231539 0.32154047],[0.54872674 0.26030591 0.32019296]
67,2024-05-16_12:14:03,23,7,1.107,0.8511399626731873,0.41818259282041276,5.091950605953138,[0.55227822 0.16040732 0.22041497],[0.54176295 0.14983417 0.22580776],[-0.49069345  0.50983387  0.50345528 -0.49580455],[-0.70029563  0.01068022 -0.02444554  0.71335429],[0.55192131 0.2705524  0.32030797],[0.54516375 0.688676   0.31839249]
68,2024-05-16_12:14:03,37,7,1.044,0.8489056825637817,0.3265225854121308,6.109417319594574,[0.63404977 0.31198299 0.21971998],[0.59467614 0.29642126 0.21500315],[-0.4867889   0.51549739  0.50817066 -0.48893926],[-0.70299262  0.03313942 -0.04565076  0.70895636],[0.63279396 0.4234606  0.32032672],[0.66029054 0.74881893 0.31862572]
69,2024-05-16_12:14:03,88,7,0.823,0.8322268724441528,0.39617258365825586,5.072966534484586,[0.5451538  0.1527452  0.22027415],[0.53065854 0.14064184 0.23787485],[-0.49394122  0.507568    0.49940622 -0.49898916],[-0.70504951  0.02434395 -0.02063785  0.70843959],[0.54438996 0.26345539 0.32062638],[0.55062461 0.6595732  0.31849831]
70,2024-05-16_12:14:03,24,7,1.106,0.8476595878601074,0.41936198340707725,5.2025395893141395,[0.5229919  0.16031973 0.22022405],[0.51233274 0.14859229 0.22611639],[-0.49418849  0.50686222  0.50054932 -0.49831596],[-0.7011897   0.01377186 -0.02590485  0.71237093],[0.52253109 0.27057868 0.3204149 ],[0.52472758 0.68992943 0.31826952]
71,2024-05-16_12:14:03,15,7,1.158,0.11935368925333023,0.0025816502919178584,3.955262285302124,[0.54709285 0.15105386 0.22224534],[ 0.54475915 -0.18612108  0.24395785],[ 0.49844331 -0.50449616 -0.49491298  0.50209463],[-0.68513709  0.02585876 -0.00772912  0.72791398],[0.54707134 0.26155451 0.32227391],[0.54795998 0.25948411 0.32101348]
72,2024-05-16_12:14:03,137,7,0.563,0.6433522701263428,0.24146755601719716,5.043756436328468,[0.53782475 0.15626843 0.22018653],[0.53871375 0.14218603 0.23452832],[-0.49342859  0.50794452  0.49970821 -0.49881089],[-0.70586503  0.01944558 -0.01592401  0.70790029],[0.53723156 0.26729536 0.32064044],[0.53865188 0.50875318 0.319002  ]
73,2024-05-16_12:14:03,45,7,0.989,0.8403074741363525,0.41457744503551835,4.998372503555191,[0.54834843 0.15535723 0.22013059],[0.54058397 0.1376     0.22721849],[-0.49419853  0.50627512  0.499962   -0.49949107],[-0.70082527  0.01344051 -0.02128385  0.71288866],[0.54807836 0.26557693 0.32003748],[0.55272192 0.68012303 0.31793407]
74,2024-05-16_12:14:03,90,7,0.813,0.8367288112640381,0.41049095622133097,5.052261337403117,[0.57378525 0.16775717 0.22042975],[0.56827706 0.16041371 0.22436929],[ 0.49573231 -0.50551856 -0.49654105  0.50214291],[-0.71086216  0.01847535 -0.01121793  0.70299917],[0.57335955 0.27900615 0.32028446],[0.58479917 0.68933338 0.31840619]
