RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566315.8429461,0.56770312786102295 0.40664824843406677 0.31907978653907776, -0.4945368766784668  0.50481301546096802  0.50150609016418457 -0.49908792972564697,0.56770312786102295 0.40664824843406677 0.31907978653907776, -0.4945368766784668  0.50481301546096802  0.50150609016418457 -0.49908792972564697
1714566315.8479617,0.56769090890884399 0.40666496753692627 0.31907597184181213,-0.49455559253692627  0.50480473041534424  0.50149738788604736 -0.49908646941184998,0.56769090890884399 0.40666496753692627 0.31907597184181213,-0.49455559253692627  0.50480473041534424  0.50149738788604736 -0.49908646941184998
1714566315.8528996,0.56771004199981689 0.40666428208351135 0.31905913352966309,-0.49452108144760132   0.5048450231552124  0.50150024890899658 -0.49907702207565308,0.56771004199981689 0.40666428208351135 0.31905913352966309,-0.49452108144760132   0.5048450231552124  0.50150024890899658 -0.49907702207565308
1714566315.8579481,0.56770813465118408 0.40665131807327271 0.31905552744865417,-0.49453532695770264  0.50486457347869873  0.50146961212158203 -0.49907389283180237,0.56770813465118408 0.40665131807327271 0.31905552744865417,-0.49453532695770264  0.50486457347869873  0.50146961212158203 -0.49907389283180237
1714566315.8629441,0.56769067049026489 0.40667051076889038 0.31907862424850464,-0.49455216526985168  0.50483238697052002  0.50149816274642944 -0.49906110763549805,0.56769067049026489 0.40667051076889038 0.31907862424850464,-0.49455216526985168  0.50483238697052002  0.50149816274642944 -0.49906110763549805
1714566315.8679469,0.56767982244491577  0.4066794216632843 0.31906017661094666,-0.49456942081451416  0.50484907627105713  0.50142425298690796 -0.49910140037536621,0.56767982244491577  0.4066794216632843 0.31906017661094666,-0.49456942081451416  0.50484907627105713  0.50142425298690796 -0.49910140037536621
1714566315.8729439,0.56767094135284424 0.40669581294059753 0.31905844807624817,-0.49453437328338623  0.50487858057022095  0.50141984224319458 -0.49911075830459595,0.56767094135284424 0.40669581294059753 0.31905844807624817,-0.49453437328338623  0.50487858057022095  0.50141984224319458 -0.49911075830459595
1714566315.8779433,0.56763768196105957 0.40679079294204712 0.31903433799743652,-0.49452841281890869    0.504832923412323  0.50143349170684814 -0.49914908409118652,0.56763768196105957 0.40679079294204712 0.31903433799743652,-0.49452841281890869    0.504832923412323  0.50143349170684814 -0.49914908409118652
1714566315.8829465,0.56760513782501221 0.40686595439910889 0.31903806328773499,-0.49455970525741577  0.50484371185302734  0.50135785341262817 -0.49918314814567566,0.56760513782501221 0.40686595439910889 0.31903806328773499,-0.49455970525741577  0.50484371185302734  0.50135785341262817 -0.49918314814567566
1714566315.887943,0.56759536266326904  0.4069233238697052 0.31905752420425415,-0.49457317590713501  0.50480777025222778  0.50135672092437744 -0.49920731782913208,0.56759536266326904  0.4069233238697052 0.31905752420425415,-0.49457317590713501  0.50480777025222778  0.50135672092437744 -0.49920731782913208
1714566315.8929365,0.56761044263839722 0.40690016746520996 0.31909656524658203,-0.49456948041915894  0.50483250617980957   0.5013805627822876 -0.49916195869445801,0.56761044263839722 0.40690016746520996 0.31909656524658203,-0.49456948041915894  0.50483250617980957   0.5013805627822876 -0.49916195869445801
1714566315.8979392,0.56762480735778809 0.40689367055892944 0.31909117102622986,-0.49454334378242493  0.50486713647842407  0.50138580799102783 -0.49914756417274475,0.56762480735778809 0.40689367055892944 0.31909117102622986,-0.49454334378242493  0.50486713647842407  0.50138580799102783 -0.49914756417274475
1714566315.9029386,0.56764346361160278 0.40686121582984924 0.31912979483604431,-0.49456220865249634  0.50487786531448364  0.50142163038253784 -0.49908208847045898,0.56764346361160278 0.40686121582984924 0.31912979483604431,-0.49456220865249634  0.50487786531448364  0.50142163038253784 -0.49908208847045898
1714566315.9079421,0.56764239072799683 0.40686419606208801 0.31912368535995483,-0.49458080530166626   0.5048985481262207  0.50141668319702148 -0.49904769659042358,0.56764239072799683 0.40686419606208801 0.31912368535995483,-0.49458080530166626   0.5048985481262207  0.50141668319702148 -0.49904769659042358
1714566315.9129434,0.56762182712554932 0.40689966082572937 0.31912592053413391,-0.49459177255630493  0.50490051507949829  0.50140565633773804 -0.49904584884643555,0.56762182712554932 0.40689966082572937 0.31912592053413391,-0.49459177255630493  0.50490051507949829  0.50140565633773804 -0.49904584884643555
1714566315.9179432,0.56757712364196777 0.40694046020507812 0.31913915276527405,-0.49459138512611389  0.50489294528961182   0.5013808012008667 -0.49907892942428589,0.56757712364196777 0.40694046020507812 0.31913915276527405,-0.49459138512611389  0.50489294528961182   0.5013808012008667 -0.49907892942428589
