RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566852.9408026, 0.6109662652015686 0.76146316528320312 0.31652015447616577,-0.39423733949661255  0.58467167615890503  0.58630567789077759 -0.39872503280639648, 0.6109662652015686 0.76146316528320312 0.31652015447616577,-0.39423733949661255  0.58467167615890503  0.58630567789077759 -0.39872503280639648
1714566852.9508016,0.61055707931518555 0.75375449657440186 0.31652748584747314,-0.39934295415878296  0.58116114139556885  0.58272802829742432 -0.40398639440536499,0.61055707931518555 0.75375449657440186 0.31652748584747314,-0.39934295415878296  0.58116114139556885  0.58272802829742432 -0.40398639440536499
1714566852.9558012,0.61033070087432861 0.74853062629699707 0.31657949090003967,-0.40304052829742432  0.57877546548843384  0.58024841547012329 -0.40729480981826782,0.61033070087432861 0.74853062629699707 0.31657949090003967,-0.40304052829742432  0.57877546548843384  0.58024841547012329 -0.40729480981826782
1714566852.9608011,0.61012566089630127 0.74322783946990967 0.31653216481208801,-0.40647697448730469  0.57641077041625977    0.577686607837677 -0.41085913777351379,0.61012566089630127 0.74322783946990967 0.31653216481208801,-0.40647697448730469  0.57641077041625977    0.577686607837677 -0.41085913777351379
1714566852.9657538,0.60989028215408325  0.7378312349319458 0.31659844517707825,-0.40994939208030701  0.57391488552093506  0.57516074180603027  -0.4144313633441925,0.60989028215408325  0.7378312349319458 0.31659844517707825,-0.40994939208030701  0.57391488552093506  0.57516074180603027  -0.4144313633441925
1714566852.9758005,0.60955172777175903 0.72961509227752686 0.31659287214279175,-0.41534075140953064  0.57008177042007446  0.57126551866531372 -0.41970768570899963,0.60955172777175903 0.72961509227752686 0.31659287214279175,-0.41534075140953064  0.57008177042007446  0.57126551866531372 -0.41970768570899963
1714566852.9808292,0.60937416553497314 0.72402626276016235 0.31665819883346558,-0.41873607039451599  0.56776869297027588  0.56839853525161743 -0.42334604263305664,0.60937416553497314 0.72402626276016235 0.31665819883346558,-0.41873607039451599  0.56776869297027588  0.56839853525161743 -0.42334604263305664
1714566852.9858313,0.60919570922851562 0.71839982271194458 0.31657052040100098,-0.42211505770683289  0.56510323286056519  0.56585246324539185  -0.4269523024559021,0.60919570922851562 0.71839982271194458 0.31657052040100098,-0.42211505770683289  0.56510323286056519  0.56585246324539185  -0.4269523024559021
1714566852.9908311,0.60896939039230347 0.71275913715362549 0.31660750508308411,-0.42565992474555969  0.56238335371017456  0.56315749883651733 -0.43057194352149963,0.60896939039230347 0.71275913715362549 0.31660750508308411,-0.42565992474555969  0.56238335371017456  0.56315749883651733 -0.43057194352149963
1714566853.0008268,0.60870820283889771 0.70416861772537231 0.31655529141426086,-0.43083295226097107  0.55856531858444214  0.55881142616271973 -0.43602475523948669,0.60870820283889771 0.70416861772537231 0.31655529141426086,-0.43083295226097107  0.55856531858444214  0.55881142616271973 -0.43602475523948669
1714566853.0058024,0.60853028297424316 0.69843345880508423  0.3166123628616333,-0.43411993980407715  0.55582553148269653  0.55623763799667358 -0.43954244256019592,0.60853028297424316 0.69843345880508423  0.3166123628616333,-0.43411993980407715  0.55582553148269653  0.55623763799667358 -0.43954244256019592
1714566853.0108261,0.60832566022872925 0.69268888235092163 0.31663605570793152,-0.43742609024047852  0.55319845676422119  0.55347967147827148  -0.4430464506149292,0.60832566022872925 0.69268888235092163 0.31663605570793152,-0.43742609024047852  0.55319845676422119  0.55347967147827148  -0.4430464506149292
1714566853.0158243,0.60812073945999146 0.68691903352737427 0.31671160459518433,-0.44078022241592407  0.55036669969558716  0.55085146427154541   -0.446510910987854,0.60812073945999146 0.68691903352737427 0.31671160459518433,-0.44078022241592407  0.55036669969558716  0.55085146427154541   -0.446510910987854
1714566853.0258393,0.60789394378662109 0.67825090885162354 0.31677892804145813,-0.44564381241798401  0.54640692472457886  0.54677265882492065 -0.45153152942657471,0.60789394378662109 0.67825090885162354 0.31677892804145813,-0.44564381241798401  0.54640692472457886  0.54677265882492065 -0.45153152942657471
