RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566465.6540489,0.59785926342010498 0.70543557405471802 0.31708833575248718,-0.39872798323631287  0.58225703239440918  0.58237373828887939 -0.40352639555931091,0.59785926342010498 0.70543557405471802 0.31708833575248718,-0.39872798323631287  0.58225703239440918  0.58237373828887939 -0.40352639555931091
1714566465.659024,0.59838485717773438 0.70018070936203003 0.31712198257446289,-0.40138497948646545  0.58047032356262207  0.58046925067901611 -0.40620160102844238,0.59838485717773438 0.70018070936203003 0.31712198257446289,-0.40138497948646545  0.58047032356262207  0.58046925067901611 -0.40620160102844238
1714566465.6640222,0.59894436597824097 0.69486004114151001 0.31730899214744568,-0.40456488728523254  0.57848089933395386  0.57876074314117432 -0.40831738710403442,0.59894436597824097 0.69486004114151001 0.31730899214744568,-0.40456488728523254  0.57848089933395386  0.57876074314117432 -0.40831738710403442
1714566465.6690221,0.59963148832321167 0.68941479921340942 0.31734445691108704,-0.40687480568885803  0.57639104127883911  0.57721477746963501 -0.41115617752075195,0.59963148832321167 0.68941479921340942 0.31734445691108704,-0.40687480568885803  0.57639104127883911  0.57721477746963501 -0.41115617752075195
1714566465.679023,0.60071480274200439 0.68123674392700195 0.31758153438568115,-0.41067975759506226  0.57303136587142944  0.57505011558532715 -0.41508370637893677,0.60071480274200439 0.68123674392700195 0.31758153438568115,-0.41067975759506226  0.57303136587142944  0.57505011558532715 -0.41508370637893677
1714566465.6840241,0.60147786140441895 0.67577993869781494 0.31763312220573425,-0.41280061006546021  0.57107317447662354  0.57332831621170044 -0.41804990172386169,0.60147786140441895 0.67577993869781494 0.31763312220573425,-0.41280061006546021  0.57107317447662354  0.57332831621170044 -0.41804990172386169
1714566465.6890225,0.60220736265182495 0.67032337188720703 0.31772631406784058,  -0.415181964635849   0.5692819356918335  0.57149308919906616 -0.42063957452774048,0.60220736265182495 0.67032337188720703 0.31772631406784058,  -0.415181964635849   0.5692819356918335  0.57149308919906616 -0.42063957452774048
1714566465.6940227,0.60289496183395386 0.66490226984024048 0.31778156757354736,-0.41768369078636169   0.5673183798789978  0.56968921422958374 -0.42325448989868164,0.60289496183395386 0.66490226984024048 0.31778156757354736,-0.41768369078636169   0.5673183798789978  0.56968921422958374 -0.42325448989868164
1714566465.7040524,0.60391402244567871 0.65683358907699585 0.31776273250579834,-0.42165940999984741  0.56489944458007812   0.5665239691734314 -0.42678162455558777,0.60391402244567871 0.65683358907699585 0.31776273250579834,-0.42165940999984741  0.56489944458007812   0.5665239691734314 -0.42678162455558777
1714566465.7090225,0.60455411672592163 0.65131008625030518 0.31778395175933838,-0.42376410961151123  0.56343883275985718  0.56446564197540283 -0.42934736609458923,0.60455411672592163 0.65131008625030518 0.31778395175933838,-0.42376410961151123  0.56343883275985718  0.56446564197540283 -0.42934736609458923
