RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714665790.574115,0.50596147775650024  1.0976922512054443  0.3162064254283905, 0.49788904190063477 -0.50316405296325684 -0.49804186820983887  0.50088590383529663,0.50596147775650024  1.0976922512054443  0.3162064254283905, 0.49788904190063477 -0.50316405296325684 -0.49804186820983887  0.50088590383529663
1714665790.5791194,0.50595462322235107  1.0977100133895874  0.3161659836769104, 0.49792015552520752 -0.50314366817474365  -0.4980492889881134  0.50086820125579834,0.50595462322235107  1.0977100133895874  0.3161659836769104, 0.49792015552520752 -0.50314366817474365  -0.4980492889881134  0.50086820125579834
1714665790.584116,0.50593584775924683  1.0977104902267456  0.3162074089050293, 0.49793961644172668 -0.50311547517776489 -0.49805310368537903  0.50087332725524902,0.50593584775924683  1.0977104902267456  0.3162074089050293, 0.49793961644172668 -0.50311547517776489 -0.49805310368537903  0.50087332725524902
1714665790.5891192,0.50522303581237793  1.0981115102767944 0.31612646579742432, 0.49812173843383789 -0.50324034690856934 -0.49766156077384949  0.50095599889755249,0.50522303581237793  1.0981115102767944 0.31612646579742432, 0.49812173843383789 -0.50324034690856934 -0.49766156077384949  0.50095599889755249
1714665790.5941453,0.50538861751556396  1.0979862213134766 0.31643795967102051, 0.49813756346702576 -0.50316148996353149 -0.49779978394508362  0.50088208913803101,0.50538861751556396  1.0979862213134766 0.31643795967102051, 0.49813756346702576 -0.50316148996353149 -0.49779978394508362  0.50088208913803101
1714665790.5991213,0.50596350431442261  1.0977243185043335 0.31611758470535278, 0.49790078401565552 -0.50316429138183594 -0.49802249670028687  0.50089329481124878,0.50596350431442261  1.0977243185043335 0.31611758470535278, 0.49790078401565552 -0.50316429138183594 -0.49802249670028687  0.50089329481124878
1714665790.6041498,0.50521731376647949  1.0981183052062988  0.3161042332649231, 0.49810495972633362 -0.50323498249053955 -0.49766713380813599   0.5009724497795105,0.50521731376647949  1.0981183052062988  0.3161042332649231, 0.49810495972633362 -0.50323498249053955 -0.49766713380813599   0.5009724497795105
1714665790.6091292, 0.5052109956741333  1.0980981588363647 0.31615334749221802,  0.4981568455696106 -0.50326085090637207 -0.49764335155487061  0.50091850757598877, 0.5052109956741333  1.0980981588363647 0.31615334749221802,  0.4981568455696106 -0.50326085090637207 -0.49764335155487061  0.50091850757598877
1714665790.6141241,0.50604087114334106  1.0976272821426392  0.3164629340171814, 0.49798282980918884 -0.50308042764663696 -0.49815094470977783  0.50076824426651001,0.50604087114334106  1.0976272821426392  0.3164629340171814, 0.49798282980918884 -0.50308042764663696 -0.49815094470977783  0.50076824426651001
1714665790.6191225,0.50528842210769653  1.0980745553970337 0.31606963276863098, 0.49814862012863159 -0.50324851274490356  -0.4976770281791687  0.50090563297271729,0.50528842210769653  1.0980745553970337 0.31606963276863098, 0.49814862012863159 -0.50324851274490356  -0.4976770281791687  0.50090563297271729
1714665790.6240735,0.50540018081665039   1.097996711730957          0.31640625, 0.49815362691879272 -0.50317531824111938 -0.49780809879302979  0.50084394216537476,0.50540018081665039   1.097996711730957          0.31640625, 0.49815362691879272 -0.50317531824111938 -0.49780809879302979  0.50084394216537476
1714665790.629117,0.50611311197280884  1.0975933074951172 0.31648257374763489, 0.49797347187995911 -0.50307625532150269 -0.49817824363708496  0.50075459480285645,0.50611311197280884  1.0975933074951172 0.31648257374763489, 0.49797347187995911 -0.50307625532150269 -0.49817824363708496  0.50075459480285645
1714665790.6341193,0.50539231300354004  1.0980149507522583 0.31637391448020935, 0.49811992049217224 -0.50318360328674316 -0.49778822064399719   0.5008888840675354,0.50539231300354004  1.0980149507522583 0.31637391448020935, 0.49811992049217224 -0.50318360328674316 -0.49778822064399719   0.5008888840675354
1714665790.6391239, 0.5054018497467041  1.0980361700057983 0.31634372472763062, 0.49808692932128906 -0.50319856405258179 -0.49778720736503601  0.50090771913528442, 0.5054018497467041  1.0980361700057983 0.31634372472763062, 0.49808692932128906 -0.50319856405258179 -0.49778720736503601  0.50090771913528442
1714665790.6440895,0.50608903169631958  1.0976558923721313 0.31644782423973083, 0.49789249897003174 -0.50310271978378296 -0.49814710021018982   0.5008394718170166,0.50608903169631958  1.0976558923721313 0.31644782423973083, 0.49789249897003174 -0.50310271978378296 -0.49814710021018982   0.5008394718170166
1714665790.649122,0.50534063577651978  1.0980743169784546 0.31634825468063354, 0.49809691309928894 -0.50324338674545288 -0.49772879481315613  0.50091075897216797,0.50534063577651978  1.0980743169784546 0.31634825468063354, 0.49809691309928894 -0.50324338674545288 -0.49772879481315613  0.50091075897216797
1714665790.6541195,0.50605040788650513  1.0976624488830566 0.31648960709571838, 0.49792236089706421 -0.50312286615371704 -0.49812984466552734  0.50080674886703491,0.50605040788650513  1.0976624488830566 0.31648960709571838, 0.49792236089706421 -0.50312286615371704 -0.49812984466552734  0.50080674886703491
1714665790.6591156,0.50606095790863037  1.0976736545562744 0.31644338369369507, 0.49790206551551819 -0.50312149524688721 -0.49813219904899597  0.50082594156265259,0.50606095790863037  1.0976736545562744 0.31644338369369507, 0.49790206551551819 -0.50312149524688721 -0.49813219904899597  0.50082594156265259
1714665790.6641135,0.50539600849151611  1.0980367660522461 0.31636634469032288, 0.49808710813522339 -0.50324785709381104 -0.49777168035507202   0.5008733868598938,0.50539600849151611  1.0980367660522461 0.31636634469032288, 0.49808710813522339 -0.50324785709381104 -0.49777168035507202   0.5008733868598938
1714665790.6691179,0.50541645288467407  1.0980304479598999 0.31634700298309326,  0.4980938732624054 -0.50322061777114868  -0.4977894127368927  0.50087648630142212,0.50541645288467407  1.0980304479598999 0.31634700298309326,  0.4980938732624054 -0.50322061777114868  -0.4977894127368927  0.50087648630142212
1714665790.6741278,0.50609952211380005  1.0976386070251465 0.31646761298179626, 0.49792394042015076 -0.50310766696929932 -0.49816399812698364  0.50078648328781128,0.50609952211380005  1.0976386070251465 0.31646761298179626, 0.49792394042015076 -0.50310766696929932 -0.49816399812698364  0.50078648328781128
1714665790.679122,0.50608307123184204  1.0976467132568359 0.31652355194091797, 0.49793034791946411 -0.50306802988052368   -0.498198002576828  0.50078600645065308,0.50608307123184204  1.0976467132568359 0.31652355194091797, 0.49793034791946411 -0.50306802988052368   -0.498198002576828  0.50078600645065308
1714665790.68413,0.50608110427856445  1.0976487398147583 0.31649771332740784, 0.49791201949119568 -0.50308561325073242 -0.49816954135894775  0.50081491470336914,0.50608110427856445  1.0976487398147583 0.31649771332740784, 0.49791201949119568 -0.50308561325073242 -0.49816954135894775  0.50081491470336914
1714665790.6891201,0.50586634874343872  1.0977814197540283 0.31616213917732239,  0.4979153573513031 -0.50321203470230103 -0.49797716736793518  0.50087594985961914,0.50586634874343872  1.0977814197540283 0.31616213917732239,  0.4979153573513031 -0.50321203470230103 -0.49797716736793518  0.50087594985961914
1714665790.694103,0.50535005331039429  1.0980435609817505 0.31641209125518799,   0.498099684715271 -0.50317227840423584 -0.49779081344604492  0.50091779232025146,0.50535005331039429  1.0980435609817505 0.31641209125518799,   0.498099684715271 -0.50317227840423584 -0.49779081344604492  0.50091779232025146
1714665790.6991811,0.50533521175384521  1.0980395078659058  0.3164219856262207,  0.4981151819229126 -0.50314211845397949 -0.49778977036476135  0.50093376636505127,0.50533521175384521  1.0980395078659058  0.3164219856262207,  0.4981151819229126 -0.50314211845397949 -0.49778977036476135  0.50093376636505127
1714665790.7040787,0.50588291883468628  1.0977513790130615 0.31611412763595581, 0.49791646003723145 -0.50320637226104736 -0.49797990918159485  0.50087779760360718,0.50588291883468628  1.0977513790130615 0.31611412763595581, 0.49791646003723145 -0.50320637226104736 -0.49797990918159485  0.50087779760360718
1714665790.7091248,0.50520694255828857  1.0981274843215942 0.31598293781280518, 0.49812459945678711 -0.50332766771316528 -0.49756577610969543  0.50096052885055542,0.50520694255828857  1.0981274843215942 0.31598293781280518, 0.49812459945678711 -0.50332766771316528 -0.49756577610969543  0.50096052885055542
1714665790.7141154,0.50531500577926636   1.098024845123291 0.31633195281028748, 0.49812105298042297 -0.50319570302963257 -0.49774712324142456  0.50091648101806641,0.50531500577926636   1.098024845123291 0.31633195281028748, 0.49812105298042297 -0.50319570302963257 -0.49774712324142456  0.50091648101806641
1714665790.7191176,0.50589644908905029  1.0976606607437134   0.316173255443573, 0.49778810143470764 -0.50318676233291626 -0.49803680181503296  0.50096851587295532,0.50589644908905029  1.0976606607437134   0.316173255443573, 0.49778810143470764 -0.50318676233291626 -0.49803680181503296  0.50096851587295532
1714665790.7240806,0.50521832704544067  1.0980585813522339 0.31612187623977661, 0.49817490577697754 -0.50334501266479492 -0.49754750728607178   0.5009111762046814,0.50521832704544067  1.0980585813522339 0.31612187623977661, 0.49817490577697754 -0.50334501266479492 -0.49754750728607178   0.5009111762046814
1714665790.7291248,0.50594425201416016  1.0976284742355347 0.31621214747428894, 0.49777957797050476  -0.5032660961151123 -0.49796855449676514  0.50096511840820312,0.50594425201416016  1.0976284742355347 0.31621214747428894, 0.49777957797050476  -0.5032660961151123 -0.49796855449676514  0.50096511840820312
1714665790.7341247,0.50606083869934082  1.0975427627563477 0.31641989946365356, 0.49777299165725708 -0.50315737724304199 -0.49810388684272766  0.50094634294509888,0.50606083869934082  1.0975427627563477 0.31641989946365356, 0.49777299165725708 -0.50315737724304199 -0.49810388684272766  0.50094634294509888
1714665790.739121, 0.5059816837310791  1.0976130962371826 0.31618154048919678, 0.49773237109184265 -0.50314241647720337 -0.49811264872550964  0.50099301338195801, 0.5059816837310791  1.0976130962371826 0.31618154048919678, 0.49773237109184265 -0.50314241647720337 -0.49811264872550964  0.50099301338195801
1714665790.7441168,0.50597083568572998  1.0976433753967285 0.31613698601722717, 0.49774426221847534 -0.50324934720993042 -0.49797508120536804  0.50101053714752197,0.50597083568572998  1.0976433753967285 0.31613698601722717, 0.49774426221847534 -0.50324934720993042 -0.49797508120536804  0.50101053714752197
1714665790.7491174,0.50525796413421631  1.0980494022369385 0.31609183549880981, 0.49812248349189758 -0.50336158275604248 -0.49754911661148071  0.50094509124755859,0.50525796413421631  1.0980494022369385 0.31609183549880981, 0.49812248349189758 -0.50336158275604248 -0.49754911661148071  0.50094509124755859
1714665790.7541242,0.50525200366973877   1.098082423210144 0.31595373153686523, 0.49807816743850708 -0.50326013565063477  -0.4976331889629364  0.50100761651992798,0.50525200366973877   1.098082423210144 0.31595373153686523, 0.49807816743850708 -0.50326013565063477  -0.4976331889629364  0.50100761651992798
1714665790.7591169,0.50596350431442261  1.0976411104202271 0.31618434190750122,  0.4977487325668335 -0.50315898656845093 -0.49808472394943237  0.50098782777786255,0.50596350431442261  1.0976411104202271 0.31618434190750122,  0.4977487325668335 -0.50315898656845093 -0.49808472394943237  0.50098782777786255
1714665790.7640824,0.50594830513000488   1.097685694694519 0.31621566414833069, 0.49794632196426392 -0.50312799215316772 -0.49804523587226868  0.50086188316345215,0.50594830513000488   1.097685694694519 0.31621566414833069, 0.49794632196426392 -0.50312799215316772 -0.49804523587226868  0.50086188316345215
1714665790.7691188,0.50519919395446777  1.0981364250183105 0.31593596935272217, 0.49810674786567688 -0.50330674648284912 -0.49757546186447144  0.50098967552185059,0.50519919395446777  1.0981364250183105 0.31593596935272217, 0.49810674786567688 -0.50330674648284912 -0.49757546186447144  0.50098967552185059
