RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566678.9909198,0.56449693441390991 0.40520414710044861 0.31905582547187805, 0.50141769647598267  -0.4981180727481842 -0.49457040429115295  0.50582486391067505,0.56449693441390991 0.40520414710044861 0.31905582547187805, 0.50141769647598267  -0.4981180727481842 -0.49457040429115295  0.50582486391067505
1714566678.9959202,0.56450957059860229 0.40521559119224548 0.31903794407844543, 0.50138860940933228 -0.49810737371444702 -0.49461254477500916  0.50582301616668701,0.56450957059860229 0.40521559119224548 0.31903794407844543, 0.50138860940933228 -0.49810737371444702 -0.49461254477500916  0.50582301616668701
1714566679.0009136,0.56448560953140259 0.40520617365837097 0.31907996535301208, 0.50144171714782715 -0.49811768531799316 -0.49455919861793518  0.50581234693527222,0.56448560953140259 0.40520617365837097 0.31907996535301208, 0.50144171714782715 -0.49811768531799316 -0.49455919861793518  0.50581234693527222
1714566679.0059185,0.56449908018112183  0.4051702618598938 0.31909945607185364, 0.50145512819290161 -0.49824857711791992 -0.49446237087249756  0.50576484203338623,0.56449908018112183  0.4051702618598938 0.31909945607185364, 0.50145512819290161 -0.49824857711791992 -0.49446237087249756  0.50576484203338623
1714566679.0108976,0.56449562311172485 0.40520003437995911 0.31907269358634949, 0.50142860412597656 -0.49809068441390991 -0.49461004137992859  0.50580227375030518,0.56449562311172485 0.40520003437995911 0.31907269358634949, 0.50142860412597656 -0.49809068441390991 -0.49461004137992859  0.50580227375030518
1714566679.0159054,0.56450074911117554 0.40520468354225159 0.31905779242515564, 0.50141990184783936 -0.49810317158699036 -0.49460217356681824  0.50580626726150513,0.56450074911117554 0.40520468354225159 0.31905779242515564, 0.50141990184783936 -0.49810317158699036 -0.49460217356681824  0.50580626726150513
1714566679.0208728,0.56447899341583252 0.40524619817733765 0.31906172633171082, 0.50141245126724243  -0.4982331395149231 -0.49445700645446777  0.50582760572433472,0.56447899341583252 0.40524619817733765 0.31906172633171082, 0.50141245126724243  -0.4982331395149231 -0.49445700645446777  0.50582760572433472
1714566679.0259166,0.56443369388580322 0.40534240007400513 0.31901997327804565, 0.50142651796340942 -0.49824431538581848 -0.49437597393989563  0.50588178634643555,0.56443369388580322 0.40534240007400513 0.31901997327804565, 0.50142651796340942 -0.49824431538581848 -0.49437597393989563  0.50588178634643555
1714566679.0309277,0.56439167261123657 0.40542036294937134 0.31903469562530518, 0.50146037340164185 -0.49807313084602356 -0.49447324872016907  0.50592178106307983,0.56439167261123657 0.40542036294937134 0.31903469562530518, 0.50146037340164185 -0.49807313084602356 -0.49447324872016907  0.50592178106307983
1714566679.0359168,0.56440609693527222 0.40547448396682739  0.3190111517906189, 0.50142651796340942 -0.49806785583496094 -0.49450334906578064  0.50593113899230957,0.56440609693527222 0.40547448396682739  0.3190111517906189, 0.50142651796340942 -0.49806785583496094 -0.49450334906578064  0.50593113899230957
