RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714566882.455982,0.63397204875946045 0.74025768041610718 0.31773629784584045,-0.19036068022251129  0.67113983631134033  0.68901556730270386  -0.1964477002620697,0.63397204875946045 0.74025768041610718 0.31773629784584045,-0.19036068022251129  0.67113983631134033  0.68901556730270386  -0.1964477002620697
1714566882.46105,0.63412266969680786 0.73520630598068237 0.31778642535209656,-0.19376489520072937  0.67009025812149048   0.6882091760635376 -0.19950518012046814,0.63412266969680786 0.73520630598068237 0.31778642535209656,-0.19376489520072937  0.67009025812149048   0.6882091760635376 -0.19950518012046814
1714566882.4659455,0.63430941104888916 0.73008108139038086 0.31772887706756592,-0.19727343320846558  0.66935980319976807  0.68687045574188232 -0.20309992134571075,0.63430941104888916 0.73008108139038086 0.31772887706756592,-0.19727343320846558  0.66935980319976807  0.68687045574188232 -0.20309992134571075
1714566882.4760058,0.63454759120941162 0.72233104705810547 0.31768783926963806,-0.20246982574462891  0.66786444187164307   0.6852458119392395 -0.20832975208759308,0.63454759120941162 0.72233104705810547 0.31768783926963806,-0.20246982574462891  0.66786444187164307   0.6852458119392395 -0.20832975208759308
1714566882.481003,0.63477224111557007 0.71710789203643799 0.31765174865722656,-0.20593765377998352  0.66727989912033081  0.68359661102294922 -0.21218602359294891,0.63477224111557007 0.71710789203643799 0.31765174865722656,-0.20593765377998352  0.66727989912033081  0.68359661102294922 -0.21218602359294891
1714566882.4859438,0.63486659526824951 0.71184802055358887 0.31756284832954407,-0.20950701832771301  0.66664284467697144  0.68194764852523804 -0.21596647799015045,0.63486659526824951 0.71184802055358887 0.31756284832954407,-0.20950701832771301  0.66664284467697144  0.68194764852523804 -0.21596647799015045
1714566882.490947,0.63500356674194336 0.70648854970932007  0.3175244927406311,-0.21332843601703644  0.66592347621917725  0.68024283647537231 -0.21978764235973358,0.63500356674194336 0.70648854970932007  0.3175244927406311,-0.21332843601703644  0.66592347621917725  0.68024283647537231 -0.21978764235973358
1714566882.5009413,0.63519150018692017 0.69842678308486938 0.31738322973251343,-0.21939800679683685  0.66466248035430908  0.67759233713150024 -0.22573630511760712,0.63519150018692017 0.69842678308486938 0.31738322973251343,-0.21939800679683685  0.66466248035430908  0.67759233713150024 -0.22573630511760712
1714566882.5059431,0.63526630401611328 0.69296789169311523 0.31727221608161926,-0.22366534173488617  0.66380041837692261  0.67566710710525513 -0.22981896996498108,0.63526630401611328 0.69296789169311523 0.31727221608161926,-0.22366534173488617  0.66380041837692261  0.67566710710525513 -0.22981896996498108
1714566882.5109453,0.63526737689971924 0.68748223781585693 0.31715208292007446,-0.22794964909553528  0.66293227672576904  0.67362576723098755 -0.23406864702701569,0.63526737689971924 0.68748223781585693 0.31715208292007446,-0.22794964909553528  0.66293227672576904  0.67362576723098755 -0.23406864702701569
