RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714483167.1925838,0.58765071630477905 0.24835748970508575 0.28044295310974121,-0.0020492607727646828  0.0023104399442672729 -0.0047779087908565998    0.99998378753662109,0.58765071630477905 0.24835748970508575 0.28044295310974121,-0.0020492607727646828  0.0023104399442672729 -0.0047779087908565998    0.99998378753662109
1714483167.1975915,0.58763045072555542 0.24836315214633942 0.28047388792037964,  -0.00201563467271626  0.0022855203133076429 -0.0047545386478304863     0.9999840259552002,0.58763045072555542 0.24836315214633942 0.28047388792037964,  -0.00201563467271626  0.0022855203133076429 -0.0047545386478304863     0.9999840259552002
1714483167.2025945,0.58744174242019653 0.24871863424777985 0.28077095746994019,-0.0022378573194146156   0.001961851492524147 -0.0045480602420866489     0.9999852180480957,0.58744174242019653 0.24871863424777985 0.28077095746994019,-0.0022378573194146156   0.001961851492524147 -0.0045480602420866489     0.9999852180480957
1714483167.207592,0.58744174242019653 0.24871863424777985 0.28077095746994019,-0.0022378573194146156   0.001961851492524147 -0.0045480602420866489     0.9999852180480957,0.58744174242019653 0.24871863424777985 0.28077095746994019,-0.0022378573194146156   0.001961851492524147 -0.0045480602420866489     0.9999852180480957
1714483167.2125907,0.58744174242019653 0.24871863424777985 0.28077095746994019,-0.0022378573194146156   0.001961851492524147 -0.0045480602420866489     0.9999852180480957,0.58744174242019653 0.24871863424777985 0.28077095746994019,-0.0022378573194146156   0.001961851492524147 -0.0045480602420866489     0.9999852180480957
1714483167.2175825,0.58764517307281494 0.24841295182704926 0.28042623400688171,-0.0020465962588787079  0.0023242761380970478 -0.0047411350533366203    0.99998396635055542,0.58764517307281494 0.24841295182704926 0.28042623400688171,-0.0020465962588787079  0.0023242761380970478 -0.0047411350533366203    0.99998396635055542
1714483167.2225826,0.58762425184249878 0.24845774471759796 0.28041902184486389,-0.0020642771851271391  0.0023305448703467846 -0.0046961111947894096    0.99998414516448975,0.58762425184249878 0.24845774471759796 0.28041902184486389,-0.0020642771851271391  0.0023305448703467846 -0.0046961111947894096    0.99998414516448975
1714483167.2275853,0.58763176202774048 0.24850735068321228 0.28041854500770569, -0.002042003208771348  0.0022845505736768246 -0.0046461853198707104     0.9999845027923584,0.58763176202774048 0.24850735068321228 0.28041854500770569, -0.002042003208771348  0.0022845505736768246 -0.0046461853198707104     0.9999845027923584
1714483167.2325857,0.58762282133102417 0.24851346015930176 0.28044289350509644,-0.0022020391188561916  0.0021902250591665506 -0.0046009691432118416    0.99998462200164795,0.58762282133102417 0.24851346015930176 0.28044289350509644,-0.0022020391188561916  0.0021902250591665506 -0.0046009691432118416    0.99998462200164795
1714483167.2375882,0.58761441707611084  0.2484755665063858 0.28043109178543091,-0.0021269468124955893  0.0022214639466255903 -0.0046426588669419289     0.9999845027923584,0.58761441707611084  0.2484755665063858 0.28043109178543091,-0.0021269468124955893  0.0022214639466255903 -0.0046426588669419289     0.9999845027923584
1714483167.2425852,0.58762639760971069 0.24842700362205505 0.28041455149650574,-0.0020748053211718798  0.0021969890221953392 -0.0046651461161673069    0.99998456239700317,0.58762639760971069 0.24842700362205505 0.28041455149650574,-0.0020748053211718798  0.0021969890221953392 -0.0046651461161673069    0.99998456239700317
1714483167.2475407,0.58762854337692261 0.24842438101768494 0.28046408295631409,-0.0020355186425149441   0.002099915174767375 -0.0046806102618575096     0.9999847412109375,0.58762854337692261 0.24842438101768494 0.28046408295631409,-0.0020355186425149441   0.002099915174767375 -0.0046806102618575096     0.9999847412109375
1714483167.2526057,0.58766132593154907 0.24841704964637756  0.2804470956325531,-0.0019434690475463867  0.0022499391343444586 -0.0047415061853826046    0.99998432397842407,0.58766132593154907 0.24841704964637756  0.2804470956325531,-0.0019434690475463867  0.0022499391343444586 -0.0047415061853826046    0.99998432397842407
1714483167.257578,0.58766019344329834 0.24841812252998352 0.28043517470359802,-0.0019307928159832954  0.0022035085130482912 -0.0047399667091667652     0.9999845027923584,0.58766019344329834 0.24841812252998352 0.28043517470359802,-0.0019307928159832954  0.0022035085130482912 -0.0047399667091667652     0.9999845027923584
1714483167.2626162,0.58764678239822388 0.24842070043087006 0.28042000532150269,-0.0019805775955319405  0.0021855381783097982 -0.0047351643443107605    0.99998444318771362,0.58764678239822388 0.24842070043087006 0.28042000532150269,-0.0019805775955319405  0.0021855381783097982 -0.0047351643443107605    0.99998444318771362
1714483167.2675786,0.58762633800506592 0.24847988784313202 0.28042134642601013, -0.002123754471540451  0.0021047871559858322 -0.0046484065242111683     0.9999847412109375,0.58762633800506592 0.24847988784313202 0.28042134642601013, -0.002123754471540451  0.0021047871559858322 -0.0046484065242111683     0.9999847412109375
1714483167.272581,0.58763706684112549  0.2484792172908783 0.28040191531181335,-0.0020492386538535357  0.0022170890588313341 -0.0047273528762161732     0.9999842643737793,0.58763706684112549  0.2484792172908783 0.28040191531181335,-0.0020492386538535357  0.0022170890588313341 -0.0047273528762161732     0.9999842643737793
1714483167.277578,0.58761727809906006 0.24849547445774078 0.28041344881057739,-0.0021092290990054607  0.0021695611067116261 -0.0046738991513848305     0.9999845027923584,0.58761727809906006 0.24849547445774078 0.28041344881057739,-0.0021092290990054607  0.0021695611067116261 -0.0046738991513848305     0.9999845027923584
1714483167.2825797,0.58758997917175293 0.24851734936237335 0.28043952584266663,-0.0021073904354125261  0.0021964213810861111 -0.0046340017579495907    0.99998462200164795,0.58758997917175293 0.24851734936237335 0.28043952584266663,-0.0021073904354125261  0.0021964213810861111 -0.0046340017579495907    0.99998462200164795
1714483167.2875795,0.58760780096054077 0.24846704304218292 0.28045594692230225,-0.002053458709269762 0.0021417939569801092 -0.004610628355294466    0.9999849796295166,0.58760780096054077 0.24846704304218292 0.28045594692230225,-0.002053458709269762 0.0021417939569801092 -0.004610628355294466    0.9999849796295166
1714483167.292565,0.58761948347091675 0.24841456115245819 0.28043198585510254,-0.0019119264325127006  0.0022288174368441105 -0.0047013345174491405    0.99998462200164795,0.58761948347091675 0.24841456115245819 0.28043198585510254,-0.0019119264325127006  0.0022288174368441105 -0.0047013345174491405    0.99998462200164795
