RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1715015799.2675838,0.67723762989044189 0.84936290979385376 0.27749422192573547,-0.0051437453366816044  0.0012613125145435333    0.22614333033561707     0.9740796685218811,0.67723762989044189 0.84936290979385376 0.27749422192573547,-0.0051437453366816044  0.0012613125145435333    0.22614333033561707     0.9740796685218811
1715015799.2725852,0.67363643646240234 0.85327517986297607 0.27745547890663147,-0.0050409096293151379  0.0012415359960868955    0.21900686621665955    0.97570949792861938,0.67363643646240234 0.85327517986297607 0.27745547890663147,-0.0050409096293151379  0.0012415359960868955    0.21900686621665955    0.97570949792861938
1715015799.2776084,0.66992294788360596 0.85737830400466919 0.27750808000564575,-0.0050967778079211712  0.0013129330473020673    0.21138569712638855    0.97738856077194214,0.66992294788360596 0.85737830400466919 0.27750808000564575,-0.0050967778079211712  0.0013129330473020673    0.21138569712638855    0.97738856077194214
1715015799.2875853,0.66480302810668945 0.86348080635070801 0.27745258808135986,-0.0042756209149956703  0.0016477585304528475     0.2002422958612442    0.97973567247390747,0.66480302810668945 0.86348080635070801 0.27745258808135986,-0.0042756209149956703  0.0016477585304528475     0.2002422958612442    0.97973567247390747
1715015799.2925725,0.66058355569839478 0.86843281984329224 0.27740180492401123,-0.0050081601366400719  0.0012517021968960762    0.19281540811061859    0.98122149705886841,0.66058355569839478 0.86843281984329224 0.27740180492401123,-0.0050081601366400719  0.0012517021968960762    0.19281540811061859    0.98122149705886841
1715015799.2975848,0.65667343139648438 0.87320089340209961 0.27741220593452454,-0.0048929862678050995  0.0012341859983280301    0.18508277833461761    0.98271000385284424,0.65667343139648438 0.87320089340209961 0.27741220593452454,-0.0048929862678050995  0.0012341859983280301    0.18508277833461761    0.98271000385284424
1715015799.3026111, 0.6528172492980957 0.87810909748077393 0.27742478251457214,-0.004570844117552042 0.0015541176544502378   0.17711049318313599   0.98417913913726807, 0.6528172492980957 0.87810909748077393 0.27742478251457214,-0.004570844117552042 0.0015541176544502378   0.17711049318313599   0.98417913913726807
1715015799.3125882,0.64714866876602173  0.8857114315032959 0.27733051776885986,-0.0045222523622214794  0.0018865891033783555    0.16476406157016754     0.9863208532333374,0.64714866876602173  0.8857114315032959 0.27733051776885986,-0.0045222523622214794  0.0018865891033783555    0.16476406157016754     0.9863208532333374
1715015799.3175869,0.64340639114379883 0.89088958501815796  0.2772795557975769,-0.0046856096014380455   0.001259184442460537    0.15671008825302124    0.98763275146484375,0.64340639114379883 0.89088958501815796  0.2772795557975769,-0.0046856096014380455   0.001259184442460537    0.15671008825302124    0.98763275146484375
1715015799.3225846,0.63972640037536621   0.896278977394104 0.27723094820976257,-0.0048281680792570114  0.0014016027562320232     0.1484970897436142    0.98890006542205811,0.63972640037536621   0.896278977394104 0.27723094820976257,-0.0048281680792570114  0.0014016027562320232     0.1484970897436142    0.98890006542205811
1715015799.3275886,0.63617461919784546 0.90173447132110596 0.27720612287521362,-0.0044920006766915321  0.0015591970877721906    0.14021733403205872    0.99010932445526123,0.63617461919784546 0.90173447132110596 0.27720612287521362,-0.0044920006766915321  0.0015591970877721906    0.14021733403205872    0.99010932445526123
1715015799.3375874,0.63091903924942017 0.91008651256561279  0.2771296501159668,-0.0042488048784434795  0.0017663572216406465    0.12737900018692017    0.99184346199035645,0.63091903924942017 0.91008651256561279  0.2771296501159668,-0.0042488048784434795  0.0017663572216406465    0.12737900018692017    0.99184346199035645
1715015799.3425853,0.62756145000457764  0.9155585765838623 0.27708253264427185,-0.0046689435839653015  0.0013162778923287988    0.11892766505479813    0.99289107322692871,0.62756145000457764  0.9155585765838623 0.27708253264427185,-0.0046689435839653015  0.0013162778923287988    0.11892766505479813    0.99289107322692871
1715015799.3475852,0.6242828369140625 0.9212028980255127 0.2771211564540863,-0.0039919284172356129  0.0016519177006557584    0.11079659312963486    0.99383372068405151,0.6242828369140625 0.9212028980255127 0.2771211564540863,-0.0039919284172356129  0.0016519177006557584    0.11079659312963486    0.99383372068405151
1715015799.3525851,0.62111508846282959 0.92677599191665649 0.27700537443161011,-0.0044533032923936844  0.0016008527018129826    0.10247430205345154    0.99472439289093018,0.62111508846282959 0.92677599191665649 0.27700537443161011,-0.0044533032923936844  0.0016008527018129826    0.10247430205345154    0.99472439289093018
1715015799.3626101,0.61657214164733887 0.93509465456008911 0.27691537141799927,-0.0042826952412724495  0.0015116099966689944   0.090189367532730103     0.9959142804145813,0.61657214164733887 0.93509465456008911 0.27691537141799927,-0.0042826952412724495  0.0015116099966689944   0.090189367532730103     0.9959142804145813
1715015799.3675852,0.61362504959106445 0.94061297178268433  0.2768537700176239,-0.0040490804240107536   0.001342136412858963   0.081745252013206482    0.99664413928985596,0.61362504959106445 0.94061297178268433  0.2768537700176239,-0.0040490804240107536   0.001342136412858963   0.081745252013206482    0.99664413928985596
1715015799.3725867,0.61076813936233521 0.94599336385726929 0.27685582637786865,-0.0040966374799609184  0.0014312329003587365   0.073038659989833832    0.99731969833374023,0.61076813936233521 0.94599336385726929 0.27685582637786865,-0.0040966374799609184  0.0014312329003587365   0.073038659989833832    0.99731969833374023
