RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1715016713.6591704,0.54347777366638184 0.65622842311859131 0.27919542789459229,-0.0030023057479411364   0.001061015878804028   0.075705438852310181    0.99712514877319336,0.54347777366638184 0.65622842311859131 0.27919542789459229,-0.0030023057479411364   0.001061015878804028   0.075705438852310181    0.99712514877319336
1715016713.6641691,0.54273384809494019 0.65103429555892944 0.27915650606155396,-0.0035217003896832466 0.00084592867642641068   0.072708606719970703    0.99734663963317871,0.54273384809494019 0.65103429555892944 0.27915650606155396,-0.0035217003896832466 0.00084592867642641068   0.072708606719970703    0.99734663963317871
1715016713.6691697,0.54209810495376587 0.64581644535064697 0.27925306558609009,-0.0029993781354278326 0.00087986426660791039   0.069259442389011383    0.99759376049041748,0.54209810495376587 0.64581644535064697 0.27925306558609009,-0.0029993781354278326 0.00087986426660791039   0.069259442389011383    0.99759376049041748
1715016713.6741693,0.54155814647674561 0.64052236080169678 0.27924734354019165,-0.0028538862243294716  0.0010346299968659878   0.066191822290420532    0.99780231714248657,0.54155814647674561 0.64052236080169678 0.27924734354019165,-0.0028538862243294716  0.0010346299968659878   0.066191822290420532    0.99780231714248657
1715016713.6841669,0.54072588682174683 0.63253587484359741 0.27930194139480591,-0.0029830029234290123  0.0010376506252214313   0.061268512159585953    0.99811631441116333,0.54072588682174683 0.63253587484359741 0.27930194139480591,-0.0029830029234290123  0.0010376506252214313   0.061268512159585953    0.99811631441116333
1715016713.6891682,0.54027235507965088 0.62724769115447998 0.27929547429084778,-0.0032543069683015347  0.0010048195254057646   0.057984869927167892    0.99831163883209229,0.54027235507965088 0.62724769115447998 0.27929547429084778,-0.0032543069683015347  0.0010048195254057646   0.057984869927167892    0.99831163883209229
1715016713.6941912,0.53980594873428345 0.62194716930389404 0.27935421466827393,-0.0033965043257921934  0.0010689212940633297   0.055086724460124969    0.99847525358200073,0.53980594873428345 0.62194716930389404 0.27935421466827393,-0.0033965043257921934  0.0010689212940633297   0.055086724460124969    0.99847525358200073
1715016713.6991904,0.53939783573150635 0.61662328243255615 0.27936562895774841,-0.0035747650545090437 0.00096264679450541735   0.052001390606164932    0.99864017963409424,0.53939783573150635 0.61662328243255615 0.27936562895774841,-0.0035747650545090437 0.00096264679450541735   0.052001390606164932    0.99864017963409424
1715016713.7091665,0.53906327486038208 0.60858047008514404 0.27937936782836914,-0.0032687818165868521  0.0012766503496095538   0.047866988927125931    0.99884754419326782,0.53906327486038208 0.60858047008514404 0.27937936782836914,-0.0032687818165868521  0.0012766503496095538   0.047866988927125931    0.99884754419326782
1715016713.7141654,0.53881335258483887 0.60339874029159546 0.27933207154273987,-0.0034443018957972527   0.001187728950753808   0.045345496386289597    0.99896472692489624,0.53881335258483887 0.60339874029159546 0.27933207154273987,-0.0034443018957972527   0.001187728950753808   0.045345496386289597    0.99896472692489624
1715016713.719166, 0.5386081337928772 0.59824180603027344 0.27937695384025574,-0.0033285627141594887  0.0011786010582000017   0.042775269597768784    0.99907845258712769, 0.5386081337928772 0.59824180603027344 0.27937695384025574,-0.0033285627141594887  0.0011786010582000017   0.042775269597768784    0.99907845258712769
1715016713.7241669,0.53853178024291992 0.59321928024291992 0.27935072779655457,-0.0035554103087633848  0.0010612014448270202   0.040420472621917725    0.99917584657669067,0.53853178024291992 0.59321928024291992 0.27935072779655457,-0.0035554103087633848  0.0010612014448270202   0.040420472621917725    0.99917584657669067
1715016713.7391706,  0.538918137550354  0.5804978609085083 0.27937525510787964,-0.0029337487649172544 0.00099632341880351305    0.03438897430896759    0.99940371513366699,  0.538918137550354  0.5804978609085083 0.27937525510787964,-0.0029337487649172544 0.00099632341880351305    0.03438897430896759    0.99940371513366699
