RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714649574.5972521,0.53094977140426636  0.6609264612197876 0.27887311577796936,0.0029397301841527224 0.0015157712623476982 -0.050722088664770126    0.9987073540687561,0.53094977140426636  0.6609264612197876 0.27887311577796936,0.0029397301841527224 0.0015157712623476982 -0.050722088664770126    0.9987073540687561
1714649574.6022215,0.53148174285888672 0.65592122077941895 0.27879106998443604,0.0022621836978942156 0.0018867726903408766  -0.04870922863483429   0.99880868196487427,0.53148174285888672 0.65592122077941895 0.27879106998443604,0.0022621836978942156 0.0018867726903408766  -0.04870922863483429   0.99880868196487427
1714649574.6072209, 0.5320049524307251  0.6509406566619873 0.27886417508125305,0.0023300787433981895 0.0014968796167522669 -0.046418596059083939   0.99891823530197144, 0.5320049524307251  0.6509406566619873 0.27886417508125305,0.0023300787433981895 0.0014968796167522669 -0.046418596059083939   0.99891823530197144
1714649574.6122513,0.53261816501617432 0.64585095643997192  0.2789265513420105,0.0022611021995544434 0.0017666185740381479 -0.044074729084968567   0.99902409315109253,0.53261816501617432 0.64585095643997192  0.2789265513420105,0.0022611021995544434 0.0017666185740381479 -0.044074729084968567   0.99902409315109253
1714649574.6222217,0.53352802991867065 0.63815641403198242  0.2788788378238678,0.0017328120302408934  0.001897011767141521 -0.039833329617977142   0.99920302629470825,0.53352802991867065 0.63815641403198242  0.2788788378238678,0.0017328120302408934  0.001897011767141521 -0.039833329617977142   0.99920302629470825
1714649574.6272209,0.53420370817184448 0.63297861814498901 0.27891427278518677,0.0018360211979597807  0.001661213580518961 -0.036950550973415375   0.99931401014328003,0.53420370817184448 0.63297861814498901 0.27891427278518677,0.0018360211979597807  0.001661213580518961 -0.036950550973415375   0.99931401014328003
1714649574.6322212,0.53493368625640869 0.62784761190414429 0.27890494465827942, 0.001180643099360168 0.0020710057578980923  -0.03361017256975174   0.99943214654922485,0.53493368625640869 0.62784761190414429 0.27890494465827942, 0.001180643099360168 0.0020710057578980923  -0.03361017256975174   0.99943214654922485
1714649574.6372225,0.53570038080215454 0.62267154455184937 0.27888000011444092,0.00090569781605154276  0.0018286681734025478  -0.030093016102910042    0.99954503774642944,0.53570038080215454 0.62267154455184937 0.27888000011444092,0.00090569781605154276  0.0018286681734025478  -0.030093016102910042    0.99954503774642944
1714649574.6472213,0.53696227073669434 0.61484760046005249 0.27893221378326416,0.00099118449725210667  0.0016736448742449284   -0.02415810339152813    0.99970626831054688,0.53696227073669434 0.61484760046005249 0.27893221378326416,0.00099118449725210667  0.0016736448742449284   -0.02415810339152813    0.99970626831054688
1714649574.6522498,0.53779369592666626 0.60963451862335205 0.27895236015319824,0.00040112194255925715  0.0018671959405764937   -0.02002154104411602    0.99979770183563232,0.53779369592666626 0.60963451862335205 0.27895236015319824,0.00040112194255925715  0.0018671959405764937   -0.02002154104411602    0.99979770183563232
1714649574.6572881, 0.5386357307434082 0.60444027185440063 0.27895915508270264,0.00013719935668632388  0.0019175054039806128   -0.01540563628077507    0.99987947940826416, 0.5386357307434082 0.60444027185440063 0.27895915508270264,0.00013719935668632388  0.0019175054039806128   -0.01540563628077507    0.99987947940826416
1714649574.662221,0.53944915533065796 0.59922021627426147 0.27894654870033264,2.0192310330457985e-05  0.0019080812344327569   -0.01115020364522934    0.99993598461151123,0.53944915533065796 0.59922021627426147 0.27894654870033264,2.0192310330457985e-05  0.0019080812344327569   -0.01115020364522934    0.99993598461151123
1714649574.6722527,0.54075437784194946 0.59148013591766357 0.27895930409431458,-0.0001545083214296028  0.0019398709991946816 -0.0044146799482405186     0.9999883770942688,0.54075437784194946 0.59148013591766357 0.27895930409431458,-0.0001545083214296028  0.0019398709991946816 -0.0044146799482405186     0.9999883770942688
1714649574.6772492,0.54168450832366943 0.58636760711669922  0.2789786159992218,-0.00048331715515814722    0.002228067722171545 -0.00026615738170221448     0.99999737739562988,0.54168450832366943 0.58636760711669922  0.2789786159992218,-0.00048331715515814722    0.002228067722171545 -0.00026615738170221448     0.99999737739562988
1714649574.6822214, 0.5426030158996582 0.58135133981704712  0.2790195643901825,-0.00029287947108969092   0.0020189927890896797   0.0042177936993539333     0.99998903274536133, 0.5426030158996582 0.58135133981704712  0.2790195643901825,-0.00029287947108969092   0.0020189927890896797   0.0042177936993539333     0.99998903274536133
1714649574.6872218,0.54353702068328857 0.57637959718704224 0.27904549241065979,-0.00037401349982246757   0.0019464362412691116   0.0084725581109523773     0.99996215105056763,0.54353702068328857 0.57637959718704224 0.27904549241065979,-0.00037401349982246757   0.0019464362412691116   0.0084725581109523773     0.99996215105056763
