RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714648319.9088604,0.58320236206054688 0.41286265850067139 0.28002709150314331,-0.0029485349077731371 0.00064912321977317333 -0.0099477004259824753    0.99994593858718872,0.58320236206054688 0.41286265850067139 0.28002709150314331,-0.0029485349077731371 0.00064912321977317333 -0.0099477004259824753    0.99994593858718872
1714648319.9138892,0.58319318294525146 0.41285398602485657 0.28002446889877319, -0.002899922663345933 0.00072414835449308157 -0.0099329641088843346    0.99994617700576782,0.58319318294525146 0.41285398602485657 0.28002446889877319, -0.002899922663345933 0.00072414835449308157 -0.0099329641088843346    0.99994617700576782
1714648319.9189076,0.58321291208267212 0.41283562779426575 0.28002741932868958,-0.0030673597939312458 0.00070468068588525057  -0.010055955499410629    0.99994450807571411,0.58321291208267212 0.41283562779426575 0.28002741932868958,-0.0030673597939312458 0.00070468068588525057  -0.010055955499410629    0.99994450807571411
1714648319.9238937, 0.5831984281539917 0.41285577416419983 0.28002110123634338, -0.002926801098510623 0.00073047954356297851   -0.01011199876666069    0.99994432926177979, 0.5831984281539917 0.41285577416419983 0.28002110123634338, -0.002926801098510623 0.00073047954356297851   -0.01011199876666069    0.99994432926177979
1714648319.9288883,0.58322387933731079 0.41286289691925049 0.28001904487609863,-0.0029592011123895645  0.0006664210231974721 -0.0099419252946972847     0.9999459981918335,0.58322387933731079 0.41286289691925049 0.28001904487609863,-0.0029592011123895645  0.0006664210231974721 -0.0099419252946972847     0.9999459981918335
1714648319.9338624,0.58320802450180054 0.41284117102622986 0.28001183271408081,-0.0030353323090821505 0.00074251653859391809  -0.010006353259086609    0.99994504451751709,0.58320802450180054 0.41284117102622986 0.28001183271408081,-0.0030353323090821505 0.00074251653859391809  -0.010006353259086609    0.99994504451751709
1714648319.9388859,0.58319932222366333 0.41288408637046814 0.27996587753295898,-0.0029566679149866104 0.00079445709707215428 -0.0099954595789313316    0.99994534254074097,0.58319932222366333 0.41288408637046814 0.27996587753295898,-0.0029566679149866104 0.00079445709707215428 -0.0099954595789313316    0.99994534254074097
1714648319.9438651,0.58319848775863647 0.41296678781509399 0.27992561459541321, -0.002968422370031476 0.00080891285324469209  -0.010063411667943001    0.99994462728500366,0.58319848775863647 0.41296678781509399 0.27992561459541321, -0.002968422370031476 0.00080891285324469209  -0.010063411667943001    0.99994462728500366
1714648319.9488621,0.58317619562149048 0.41300049424171448 0.27995547652244568,-0.0029998885001987219 0.00079982425086200237 -0.0099325776100158691    0.99994587898254395,0.58317619562149048 0.41300049424171448 0.27995547652244568,-0.0029998885001987219 0.00079982425086200237 -0.0099325776100158691    0.99994587898254395
1714648319.9538612,0.58317553997039795 0.41310006380081177 0.27996712923049927,-0.0029171661008149385 0.00074482487980276346  -0.009847588837146759     0.9999469518661499,0.58317553997039795 0.41310006380081177 0.27996712923049927,-0.0029171661008149385 0.00074482487980276346  -0.009847588837146759     0.9999469518661499
1714648319.9588885, 0.5831645131111145 0.41321158409118652 0.27991273999214172,-0.0031528400722891092 0.00064110453240573406  -0.009833144024014473     0.9999464750289917, 0.5831645131111145 0.41321158409118652 0.27991273999214172,-0.0031528400722891092 0.00064110453240573406  -0.009833144024014473     0.9999464750289917
1714648319.963865,0.58319652080535889 0.41323986649513245 0.27990069985389709,-0.0030930137727409601 0.00070483377203345299 -0.0099368225783109665    0.99994558095932007,0.58319652080535889 0.41323986649513245 0.27990069985389709,-0.0030930137727409601 0.00070483377203345299 -0.0099368225783109665    0.99994558095932007
1714648319.9688604,0.58324587345123291 0.41319918632507324 0.27991461753845215,-0.0030897713731974363 0.00069606181932613254 -0.0099710840731859207    0.99994528293609619,0.58324587345123291 0.41319918632507324 0.27991461753845215,-0.0030897713731974363 0.00069606181932613254 -0.0099710840731859207    0.99994528293609619
1714648319.9738967, 0.5832514762878418 0.41321069002151489 0.27992182970046997,-0.0031073808204382658  0.0006736510549671948 -0.0099574467167258263    0.99994534254074097, 0.5832514762878418 0.41321069002151489 0.27992182970046997,-0.0031073808204382658  0.0006736510549671948 -0.0099574467167258263    0.99994534254074097
1714648319.9788885,0.58324861526489258 0.41326025128364563 0.27993902564048767,-0.0031451382674276829 0.00062166817951947451 -0.0099566057324409485    0.99994528293609619,0.58324861526489258 0.41326025128364563 0.27993902564048767,-0.0031451382674276829 0.00062166817951947451 -0.0099566057324409485    0.99994528293609619
1714648319.9838889,0.58313405513763428 0.41314718127250671 0.28050759434700012,-0.0027761387173086405 0.00033047996112145483 -0.0099005447700619698    0.99994707107543945,0.58313405513763428 0.41314718127250671 0.28050759434700012,-0.0027761387173086405 0.00033047996112145483 -0.0099005447700619698    0.99994707107543945
1714648319.9888854,0.58309507369995117 0.41320064663887024 0.28054028749465942,-0.0027958909049630165  0.0003499397134874016 -0.0098531227558851242    0.99994748830795288,0.58309507369995117 0.41320064663887024 0.28054028749465942,-0.0027958909049630165  0.0003499397134874016 -0.0098531227558851242    0.99994748830795288
1714648319.9938588, 0.5830608606338501 0.41325902938842773 0.28055164217948914,-0.0027745766565203667 0.00019135327602270991 -0.0097946608439087868    0.99994814395904541, 0.5830608606338501 0.41325902938842773 0.28055164217948914,-0.0027745766565203667 0.00019135327602270991 -0.0097946608439087868    0.99994814395904541
1714648319.9988601,0.58304125070571899 0.41321244835853577 0.28056150674819946, -0.002766164718195796 0.00022851786343380809 -0.0097638517618179321    0.99994850158691406,0.58304125070571899 0.41321244835853577 0.28056150674819946, -0.002766164718195796 0.00022851786343380809 -0.0097638517618179321    0.99994850158691406
1714648320.0038636,0.58303725719451904 0.41318938136100769 0.28057226538658142,-0.0026977146044373512 0.00027948906063102186 -0.0097849136218428612    0.99994844198226929,0.58303725719451904 0.41318938136100769 0.28057226538658142,-0.0026977146044373512 0.00027948906063102186 -0.0097849136218428612    0.99994844198226929
1714648320.0088687,0.58300954103469849 0.41319954395294189  0.2805371880531311,-0.0027142162434756756 0.00026687799254432321 -0.0098448498174548149    0.99994784593582153,0.58300954103469849 0.41319954395294189  0.2805371880531311,-0.0027142162434756756 0.00026687799254432321 -0.0098448498174548149    0.99994784593582153
1714648320.0138657,0.58305162191390991 0.41318440437316895 0.28058582544326782,-0.0027670145500451326  0.0002521818969398737 -0.0097433421760797501    0.99994868040084839,0.58305162191390991 0.41318440437316895 0.28058582544326782,-0.0027670145500451326  0.0002521818969398737 -0.0097433421760797501    0.99994868040084839
1714648320.0188637,0.58308011293411255 0.41317492723464966  0.2805614173412323,-0.0027474847156554461 0.00024443358415737748 -0.0098033854737877846    0.99994814395904541,0.58308011293411255 0.41317492723464966  0.2805614173412323,-0.0027474847156554461 0.00024443358415737748 -0.0098033854737877846    0.99994814395904541
1714648320.0238655,0.58312892913818359 0.41316714882850647 0.28052303194999695,-0.0028254038188606501 0.00025775414542295039 -0.0098341489210724831    0.99994760751724243,0.58312892913818359 0.41316714882850647 0.28052303194999695,-0.0028254038188606501 0.00025775414542295039 -0.0098341489210724831    0.99994760751724243
1714648320.0288653,0.58311963081359863 0.41319331526756287 0.28055474162101746,-0.0027883434668183327 0.00021279028442222625 -0.0097617087885737419    0.99994844198226929,0.58311963081359863 0.41319331526756287 0.28055474162101746,-0.0027883434668183327 0.00021279028442222625 -0.0097617087885737419    0.99994844198226929
1714648320.0338693,0.58313369750976562 0.41322287917137146 0.28055456280708313,-0.0027855087537318468 0.00016701227286830544 -0.0097507480531930923    0.99994856119155884,0.58313369750976562 0.41322287917137146 0.28055456280708313,-0.0027855087537318468 0.00016701227286830544 -0.0097507480531930923    0.99994856119155884
1714648320.0388641, 0.5831332802772522 0.41321620345115662 0.28055396676063538,-0.0028118055779486895 0.00022045927471481264 -0.0097960419952869415    0.99994802474975586, 0.5831332802772522 0.41321620345115662 0.28055396676063538,-0.0028118055779486895 0.00022045927471481264 -0.0097960419952869415    0.99994802474975586
