RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714572130.8777869,0.56165570020675659 0.42338818311691284 0.27979740500450134,-0.0026466664858162403  9.669881546869874e-05   0.013767431490123272    0.99990171194076538,0.56165570020675659 0.42338818311691284 0.27979740500450134,-0.0026466664858162403  9.669881546869874e-05   0.013767431490123272    0.99990171194076538
1714572130.8827872,0.56165891885757446 0.42338770627975464 0.27978897094726562,-0.0026580390986055136 0.00010313103121006861   0.013759205117821693    0.99990177154541016,0.56165891885757446 0.42338770627975464 0.27978897094726562,-0.0026580390986055136 0.00010313103121006861   0.013759205117821693    0.99990177154541016
1714572130.8877857,0.56164604425430298 0.42339518666267395 0.27980059385299683,-0.0027202381752431393 2.0178586055408232e-05   0.013772930949926376    0.99990147352218628,0.56164604425430298 0.42339518666267395 0.27980059385299683,-0.0027202381752431393 2.0178586055408232e-05   0.013772930949926376    0.99990147352218628
1714572130.8927836,0.56165701150894165 0.42337894439697266 0.27982351183891296,-0.0026596819516271353 4.1484578105155379e-05   0.013805976137518883     0.9999011754989624,0.56165701150894165 0.42337894439697266 0.27982351183891296,-0.0026596819516271353 4.1484578105155379e-05   0.013805976137518883     0.9999011754989624
1714572130.8977854,0.56163740158081055 0.42339599132537842 0.27981999516487122,-0.0026324845384806395 8.9094821305479854e-05   0.013780253939330578    0.99990159273147583,0.56163740158081055 0.42339599132537842 0.27981999516487122,-0.0026324845384806395 8.9094821305479854e-05   0.013780253939330578    0.99990159273147583
1714572130.9027863,0.56165450811386108 0.42339587211608887 0.27978429198265076,-0.0026297122240066528  0.0001140130843850784   0.013756779953837395    0.99990189075469971,0.56165450811386108 0.42339587211608887 0.27978429198265076,-0.0026297122240066528  0.0001140130843850784   0.013756779953837395    0.99990189075469971
1714572130.9077857,0.56166702508926392 0.42338284850120544 0.27976697683334351,-0.0027166521176695824 4.1129213059321046e-05   0.013761565089225769    0.99990159273147583,0.56166702508926392 0.42338284850120544 0.27976697683334351,-0.0027166521176695824 4.1129213059321046e-05   0.013761565089225769    0.99990159273147583
1714572130.9127524,0.56163781881332397 0.42343425750732422 0.27975451946258545,-0.0026640419382601976 2.4898126866901293e-05   0.013799089007079601    0.99990123510360718,0.56163781881332397 0.42343425750732422 0.27975451946258545,-0.0026640419382601976 2.4898126866901293e-05   0.013799089007079601    0.99990123510360718
1714572130.9178057,0.56163787841796875 0.42350518703460693 0.27971354126930237,-0.0027155012357980013 0.00013604681589640677   0.013807197101414204    0.99990099668502808,0.56163787841796875 0.42350518703460693 0.27971354126930237,-0.0027155012357980013 0.00013604681589640677   0.013807197101414204    0.99990099668502808
1714572130.9228046,0.56157481670379639 0.42358472943305969 0.27979782223701477,-0.0026733814738690853 0.00011741105845430866   0.013870056718587875      0.999900221824646,0.56157481670379639 0.42358472943305969 0.27979782223701477,-0.0026733814738690853 0.00011741105845430866   0.013870056718587875      0.999900221824646
1714572130.9278042, 0.5615767240524292 0.42362046241760254 0.27979832887649536,-0.0026056943461298943 0.00011338493641233072    0.01390179805457592    0.99989998340606689, 0.5615767240524292 0.42362046241760254 0.27979832887649536,-0.0026056943461298943 0.00011338493641233072    0.01390179805457592    0.99989998340606689
