RosTime,PositionForIiwa7,OrientationForIiwa7,PositionForIiwa14,OrientationForIiwa14
1714572401.9418278,0.58569663763046265  1.1575092077255249 0.27644577622413635,0.0023345786612480879 0.0019726690370589495  -0.25127005577087402   0.96791219711303711,0.58569663763046265  1.1575092077255249 0.27644577622413635,0.0023345786612480879 0.0019726690370589495  -0.25127005577087402   0.96791219711303711
1714572401.9518292,0.58453941345214844  1.1474678516387939 0.27673640847206116,0.0018039989518001676 0.0018196346936747432  -0.25437137484550476   0.96710324287414551,0.58453941345214844  1.1474678516387939 0.27673640847206116,0.0018039989518001676 0.0018196346936747432  -0.25437137484550476   0.96710324287414551
1714572401.9568281,0.58410340547561646  1.1421961784362793  0.2766970694065094,0.0018898437265306711 0.0018257704796269536  -0.25566521286964417   0.96676182746887207,0.58410340547561646  1.1421961784362793  0.2766970694065094,0.0018898437265306711 0.0018257704796269536  -0.25566521286964417   0.96676182746887207
1714572401.9668291,0.58346223831176758  1.1338729858398438 0.27683600783348083, 0.00174428999889642 0.001979227177798748 -0.25671577453613281  0.96648335456848145,0.58346223831176758  1.1338729858398438 0.27683600783348083, 0.00174428999889642 0.001979227177798748 -0.25671577453613281  0.96648335456848145
1714572401.9718287,0.58312958478927612  1.1280884742736816 0.27686575055122375,0.0021355627104640007 0.0018166113877668977  -0.25682160258293152   0.96645474433898926,0.58312958478927612  1.1280884742736816 0.27686575055122375,0.0021355627104640007 0.0018166113877668977  -0.25682160258293152   0.96645474433898926
1714572401.9768283, 0.5828322172164917  1.1221145391464233 0.27692711353302002,0.0023338338360190392 0.0018356629880145192  -0.25677517056465149   0.96646660566329956, 0.5828322172164917  1.1221145391464233 0.27692711353302002,0.0023338338360190392 0.0018356629880145192  -0.25677517056465149   0.96646660566329956
1714572401.9818287,0.58258891105651855  1.1159454584121704 0.27688330411911011,0.0020479785744100809  0.001887125545181334  -0.25648760795593262   0.96654349565505981,0.58258891105651855  1.1159454584121704 0.27688330411911011,0.0020479785744100809  0.001887125545181334  -0.25648760795593262   0.96654349565505981
1714572401.9918289,0.58233821392059326  1.1063982248306274 0.27689772844314575,0.0014886825811117887 0.0021651191636919975  -0.25547304749488831    0.9668126106262207,0.58233821392059326  1.1063982248306274 0.27689772844314575,0.0014886825811117887 0.0021651191636919975  -0.25547304749488831    0.9668126106262207
1714572401.9968529,0.58214932680130005  1.0998129844665527 0.27687945961952209,0.0016979265492409468 0.0021065464243292809  -0.25393345952033997   0.96721792221069336,0.58214932680130005  1.0998129844665527 0.27687945961952209,0.0016979265492409468 0.0021065464243292809  -0.25393345952033997   0.96721792221069336
1714572402.0018508,0.58203601837158203  1.0930498838424683 0.27686783671379089,0.0016384273767471313 0.0021019515115767717  -0.25254523754119873   0.96758139133453369,0.58203601837158203  1.0930498838424683 0.27686783671379089,0.0016384273767471313 0.0021019515115767717  -0.25254523754119873   0.96758139133453369
1714572402.0068576,0.58198088407516479  1.0861513614654541 0.27685153484344482,  0.00161213637329638 0.0020663707982748747  -0.25079444050788879   0.96803683042526245,0.58198088407516479  1.0861513614654541 0.27685153484344482,  0.00161213637329638 0.0020663707982748747  -0.25079444050788879   0.96803683042526245
1714572402.0168281,0.58196306228637695  1.0754302740097046  0.2768397331237793,0.0016558286733925343 0.0019437056034803391  -0.24751120805740356   0.96888166666030884,0.58196306228637695  1.0754302740097046  0.2768397331237793,0.0016558286733925343 0.0019437056034803391  -0.24751120805740356   0.96888166666030884
1714572402.0218339,0.58197087049484253  1.0681024789810181  0.2769329845905304,0.0018723082030192018 0.0023032063618302345  -0.24493180215358734   0.96953576803207397,0.58197087049484253  1.0681024789810181  0.2769329845905304,0.0018723082030192018 0.0023032063618302345  -0.24493180215358734   0.96953576803207397
1714572402.0268295,0.58197075128555298  1.0606218576431274 0.27700221538543701,0.001473800977692008 0.002461346099153161 -0.24273090064525604  0.97008943557739258,0.58197075128555298  1.0606218576431274 0.27700221538543701,0.001473800977692008 0.002461346099153161 -0.24273090064525604  0.97008943557739258
